"Symbol","Neutrophils","Monocytes_CD14+CD16-","Macrophage","T_cells_(CD4+)","NK_cells"
"LOC90110",813.2,303.25,278.2727273,402.2272727,400.25
"LOC90246",15.2,18.1875,11.81818182,16.81818182,14.66666667
"LOC90499",40.6,38.9375,30.72727273,36.36363636,43.08333333
"LOC90586",101.2,99.125,68.54545455,73.09090909,55.5
"LOC90784",42.4,82.8125,136.1818182,83.13636364,110.25
"LOC90834",73.6,46.8125,35.81818182,45.54545455,97.08333333
"LOC90925",11.4,10.75,9.636363636,10.09090909,9.583333333
"LOC91149",14.8,18.9375,11.63636364,15.59090909,10.58333333
"LOC91316",196.4,189.3125,146.9090909,114.6363636,96.58333333
"LOC91450",96.2,78.4375,64,59.04545455,56.33333333
"LOC91548",306.8,299.6875,179.1818182,272.5909091,216
"LOC91948",18.2,19.8125,13.81818182,14.72727273,11.66666667
"LOC92249",24.2,49.9375,60.90909091,101.7727273,225.6666667
"LOC92659",95,85.75,65.90909091,69.90909091,61.08333333
"LOC92973",32.8,31.5625,23.27272727,27.40909091,23.08333333
"LOC93432",15.4,14.75,12.63636364,14.86363636,12.25
"LOC93444",109.4,25.1875,26,21.63636364,17.75
"LOC93463",8.8,9.25,8.090909091,8.727272727,8.666666667
"LOC93622",63,117.625,100.6363636,517.2727273,482.4166667
"LOC96610",20.2,34,35.36363636,27.09090909,25.91666667
"LOH12CR1",85.8,120.9375,222.6363636,102.9545455,180.4166667
"LOH12CR2",28.8,22.5,21.54545455,18.36363636,17.16666667
"LOH3CR2A",36.4,49.9375,24.63636364,33.54545455,23.91666667
"LONP1",90.2,198.75,916.6363636,318.8636364,333.9166667
"LONP2",105.4,168.8125,349.5454545,428.9545455,278.0833333
"LONRF1",618,89.875,282.8181818,83.5,289.1666667
"LONRF2",18,20.25,16.18181818,19.04545455,15.5
"LONRF3",80.4,138.3125,866,235.2727273,907.9166667
"LOR",31.2,36.5,30.45454545,35.68181818,30.08333333
"LOX",11.2,10.25,9.454545455,9.5,11.16666667
"LOXHD1",45.4,31,29.45454545,25.54545455,25.91666667
"LOXL1",66.8,22.5,23.27272727,59.40909091,26
"LOXL2",66.2,53.8125,52,39,53
"LOXL3",96.8,182.625,307.2727273,48.5,41.33333333
"LOXL4",74.2,86.5625,71,69.31818182,46.16666667
"LPA",8.8,9.3125,8.818181818,8.545454545,10.5
"LPAL2",24,20.0625,20.36363636,23.40909091,38.66666667
"LPAR1",80,109.75,114.3636364,40.77272727,46
"LPAR2",584.8,129.4375,74.45454545,228.0909091,119.8333333
"LPAR3",72.4,48.6875,46.36363636,53.22727273,40.41666667
"LPAR4",11.2,10.25,9.636363636,9.863636364,9.5
"LPAR5",24.6,19.4375,36.72727273,48.90909091,33.66666667
"LPAR6",85.2,2081.875,1738.818182,2257.045455,198.25
"LPCAT1",1229.6,450.25,422.9090909,320.1363636,1077.333333
"LPCAT2",348.2,107.9375,295.3636364,14.04545455,18.83333333
"LPCAT3",210.6,148,202.4545455,85.59090909,75.83333333
"LPCAT4",35.6,24.0625,24.63636364,63.36363636,82.5
"LPGAT1",999.2,204.9375,216.7272727,97.72727273,281.5833333
"LPHN1",47.2,45.0625,40.54545455,234.6363636,199.75
"LPHN2",10.6,10.875,10,10.04545455,10.08333333
"LPHN3",18.6,17.25,13.36363636,13.72727273,9.916666667
"LPIN1",78.6,111.375,337.6363636,637,667.5833333
"LPIN2",880.8,195.75,328.1818182,726.9545455,209.1666667
"LPIN3",59.2,57.875,53.63636364,46.22727273,40.58333333
"LPL",37,63.1875,7025,31.13636364,30.41666667
"LPO",36,40.8125,36.27272727,32.81818182,26.5
"LPP",201.8,65.0625,117.4545455,52.63636364,123.9166667
"LPPR2",626.6,198.125,111.8181818,72.54545455,53.41666667
"LPPR3",105.2,76.0625,86.63636364,63.45454545,68.91666667
"LPPR4",11.4,11.25,9.727272727,10.5,10.66666667
"LPPR5",19.4,15.1875,12.90909091,15.27272727,13.5
"LPXN",487.8,1500.5625,2932.181818,1977,358.8333333
"LQK1",128,110.5,105.1818182,83.22727273,120.75
"LRAT",13.6,13.0625,11.09090909,10.77272727,11.5
"LRBA",29,61.5625,84.18181818,216.0909091,227
"LRCH1",37,111.0625,525,121.5454545,253.0833333
"LRCH2",8.8,8.75,8.454545455,9,9
"LRCH3",36.6,88.25,140.9090909,236.3636364,124.8333333
"LRCH4",367.4,302,246.2727273,213.3181818,116.75
"LRDD",115.4,137.8125,114.6363636,184.3636364,197.5833333
"LRFN1",117.4,55.0625,42,51.40909091,58.83333333
"LRFN2",21.8,20.8125,18.90909091,16.45454545,17.5
"LRFN3",17.4,15.9375,23.36363636,77.36363636,24.91666667
"LRFN4",71.6,98.125,180.1818182,80.90909091,67.08333333
"LRFN5",19,18.8125,18,17.13636364,17.08333333
"LRG1",1914.4,155.1875,85.36363636,63.90909091,41.41666667
"LRGUK",20.8,20.75,30.90909091,19.31818182,22.33333333
"LRIG1",43,43.1875,32.72727273,43.95454545,42.25
"LRIG2",22.6,67.5,76.18181818,287.9545455,43.83333333
"LRIG3",8.4,8.25,7.727272727,7.954545455,8
"LRIT1",15.2,15.875,16.18181818,16.68181818,14.75
"LRMP",4191.6,882.5625,379.0909091,509,1058.916667
"LRP1",195,670.3125,658.6363636,107.5,130.4166667
"LRP10",3871.6,798.6875,1484.818182,1125,1346.333333
"LRP11",15.2,18.625,151.4545455,33.22727273,17.75
"LRP12",17.6,15.375,81.72727273,13.90909091,16.25
"LRP1B",8.2,7.6875,7.272727273,7.227272727,8
"LRP2",16.2,16.8125,16.09090909,15.13636364,13.25
"LRP2BP",15.6,15.375,14.36363636,16,20.5
"LRP3",96.8,154.75,164.8181818,65.5,80.33333333
"LRP4",19.6,21.0625,18.09090909,17.13636364,16.25
"LRP5",30.2,29.625,27.18181818,24.5,28.25
"LRP5L",58,62.125,54.81818182,65.59090909,119.5
"LRP6",16.4,11.9375,11.54545455,43.90909091,12.33333333
"LRP8",65,92.0625,206.1818182,104.1818182,234.8333333
"LRPAP1",587.2,733.5625,1169.545455,319.1818182,549.9166667
"LRPPRC",50,557.25,920.3636364,889.5454545,616.8333333
"LRRC1",23.2,23.125,18.09090909,29.40909091,31.25
"LRRC10B",48.6,65.375,73.27272727,64.63636364,60.5
"LRRC14",75,69.6875,93.72727273,133.9090909,186.1666667
"LRRC15",39.2,41.6875,36.18181818,37.59090909,32.41666667
"LRRC16A",50,46.0625,36.09090909,47.45454545,40.66666667
"LRRC16B",159.2,103.4375,121,86.13636364,104.5833333
"LRRC17",21,19.25,16.63636364,19.18181818,14.83333333
"LRRC18",27,31.875,24.45454545,31.59090909,32.16666667
"LRRC19",8.2,8.0625,8.454545455,8,8.666666667
"LRRC2",8.8,8.125,8,8.818181818,8
"LRRC20",77.2,85.0625,72.63636364,79.31818182,48.25
"LRRC23",44.4,58.8125,78.27272727,49.13636364,29.08333333
"LRRC25",1238.4,1068,262.6363636,93.18181818,35.75
"LRRC27",39,54,57.36363636,42.31818182,37.25
"LRRC28",232.6,296.8125,196.8181818,198.1363636,127.3333333
"LRRC29",64.4,59.625,54.54545455,42.18181818,65
"LRRC3",20,19.9375,22.81818182,17.5,19.75
"LRRC31",12.6,12.375,10.09090909,12.22727273,14.58333333
"LRRC32",51.6,51.1875,50.72727273,36.31818182,49.58333333
"LRRC34",8.4,8.9375,11,8.090909091,11.25
"LRRC36",71.2,84.8125,60.45454545,61.81818182,67.41666667
"LRRC37A2",74.4,57.25,60.36363636,168.3181818,80.16666667
"LRRC37A3",155,107.4375,96.45454545,128,119.9166667
"LRRC37A4",47.2,13.5625,13.27272727,26.13636364,17.91666667
"LRRC37B2",21.6,21.8125,18.09090909,18.40909091,14.5
"LRRC38",12.6,12.875,9.272727273,10.18181818,9.25
"LRRC39",18.6,15.9375,17.72727273,20.45454545,30.91666667
"LRRC3B",11.8,11.375,10,10.27272727,10.75
"LRRC4",908.2,127.375,94.63636364,77.04545455,104.5
"LRRC40",40,258.375,467.0909091,462.1363636,1063.666667
"LRRC41",77.4,172.5,197.6363636,187.3636364,111.8333333
"LRRC42",80.4,91.125,179.8181818,73.27272727,215.6666667
"LRRC43",251.6,345.3125,211.3636364,269.7727273,231.3333333
"LRRC45",62,55.4375,61,65.31818182,83.41666667
"LRRC46",112.4,103.5,73.72727273,69.45454545,57.41666667
"LRRC47",314.2,796.8125,725,961.9090909,952.4166667
"LRRC48",41.4,42.625,33.54545455,32.40909091,46.66666667
"LRRC49",24.2,21.4375,17.54545455,20.95454545,21.91666667
"LRRC4B",16.6,14.875,18.09090909,13.54545455,12.91666667
"LRRC4C",30.8,32.8125,25.54545455,27.68181818,21.08333333
"LRRC50",86.8,76.9375,74,59.72727273,90.25
"LRRC52",85.6,101.9375,73.54545455,94.5,69.58333333
"LRRC55",31.2,28.125,25.36363636,26.09090909,22.5
"LRRC56",59.2,65.4375,55,50.81818182,63.33333333
"LRRC57",101,119.0625,201.5454545,99.27272727,505.75
"LRRC58",56.6,304.9375,473,362.0454545,414.25
"LRRC59",19.6,15.625,12,14.22727273,11.08333333
"LRRC6",200.6,62,65.63636364,53.27272727,60.16666667
"LRRC61",143,95.5,107.8181818,116.7727273,71
"LRRC63",8.2,7.25,7.636363636,7.363636364,8.75
"LRRC66",20,17.4375,14.36363636,16.77272727,14.83333333
"LRRC68",48,39.875,64.36363636,43.63636364,54.91666667
"LRRC69",30.8,33.4375,39.72727273,65.36363636,41.41666667
"LRRC7",8.6,8.4375,7,8.227272727,8.083333333
"LRRC8A",87.8,62.5,189,131.4090909,387.5833333
"LRRC8B",15.8,12.9375,13.45454545,23.13636364,10.66666667
"LRRC8C",69,259.8125,229.9090909,865.2272727,185.0833333
"LRRC8D",199.8,997.625,943,962.1818182,217.6666667
"LRRC8E",21.4,24.6875,25.63636364,19.68181818,17.58333333
"LRRCC1",21,28.9375,27.90909091,31.45454545,31.5
"LRRFIP1",4491.2,2699.5,2782.181818,3560.045455,2623.583333
"LRRFIP2",267,186.1875,179.8181818,94.95454545,121.75
"LRRIQ1",16.6,14.625,10.63636364,12.18181818,10.75
"LRRIQ3",13.4,11.875,11.09090909,13.68181818,10.91666667
"LRRK1",207,110.75,142.3636364,42.09090909,34.08333333
"LRRK2",3549.4,850.9375,193.2727273,24.72727273,27.08333333
"LRRN1",15.4,7.875,7.727272727,8.318181818,9.583333333
"LRRN2",118.4,120.5625,88.45454545,94.54545455,89.25
"LRRN3",56.2,47.6875,39.81818182,1464.772727,20.91666667
"LRRN4",16.8,14,14.18181818,15.04545455,20.08333333
"LRRN4CL",36.4,40.5,29.90909091,29.81818182,31.75
"LRRTM1",31.4,37.4375,30.45454545,29.68181818,26
"LRRTM2",20,18.75,11.81818182,14.95454545,11.91666667
"LRRTM4",8.6,8.1875,6.909090909,8.045454545,8.166666667
"LRSAM1",23.2,23.875,42.09090909,29.54545455,22
"LRTM1",40.8,50.5625,33.81818182,41.81818182,33.83333333
"LRTM2",89,61.1875,56.90909091,65.95454545,59.75
"LRTOMT",78.8,80.3125,73.90909091,59.5,47
"LRWD1",320.8,111,129.9090909,139.5,141.8333333
"LSAMP",40.6,51.5625,29.36363636,45.54545455,34.83333333
"LSG1",74.8,193.3125,233.2727273,331.1818182,332.1666667
"LSM1",430.6,798.75,1102.454545,724.9545455,1435.25
"LSM10",616.6,863.5,422.7272727,366.2272727,297.4166667
"LSM11",31.4,40.4375,31.63636364,35,34.41666667
"LSM12",77.6,203.3125,140.4545455,114.2727273,157.0833333
"LSM14A",1632,1019.8125,661.4545455,1632.681818,1197.416667
"LSM14B",53.4,49.875,49.27272727,54.90909091,64.08333333
"LSM2",58.2,345.25,207.6363636,290.2727273,304.3333333
"LSM3",696.6,988.625,1215.454545,651.1818182,1042.083333
"LSM4",117.6,496.5625,919.5454545,311.5454545,501.4166667
"LSM5",23,48.5625,65.36363636,63.54545455,58.25
"LSM6",239,1050.375,533.0909091,562.5909091,239.3333333
"LSM7",178.2,954.125,844.9090909,977.6363636,2285.583333
"LSMD1",512.6,904.8125,786.2727273,343.9090909,442.3333333
"LSP1",3018,1820.375,2112.818182,947.8181818,380.75
"LSR",29,24.9375,62.27272727,223.3181818,98.83333333
"LSS",30.6,31.3125,35.54545455,39.63636364,33
"LST1",6375.6,5906.5,1556.454545,349.8636364,414.0833333
"LTA",55.8,40.9375,42.90909091,111.9090909,59.5
"LTA4H",2621.2,8002.625,7045.727273,1512.954545,1338.916667
"LTB",123.8,74.1875,59,106.5454545,42
"LTB4R",359.8,213.1875,119.4545455,136.4545455,238.25
"LTB4R2",71.4,51.75,41.81818182,32.36363636,32
"LTBP1",94.2,63.5625,57.18181818,51.36363636,68.5
"LTBP2",72,78.375,120,83.95454545,76.75
"LTBP3",42.4,53.3125,243,746.3181818,372.75
"LTBP4",65,69.9375,64.09090909,120.9545455,65.25
"LTBR",357.6,415.9375,400.6363636,69.04545455,71.75
"LTC4S",90.4,60.3125,91.54545455,46.45454545,74
"LTF",371.6,78.8125,43.54545455,544.6363636,50
"LTK",99.6,65.9375,56.45454545,77.81818182,42.16666667
"LTV1",52.6,263.125,399.0909091,305.8181818,808
"LUC7L",102.2,220.6875,190.2727273,563.1818182,576.0833333
"LUC7L2",106.2,141.4375,189,219.2272727,408.4166667
"LUC7L3",491.6,693.6875,476.1818182,1341.545455,2616.333333
"LUM",9,7.6875,7.636363636,7.409090909,7.5
"LUZP1",107.6,152.5625,270.2727273,193.6818182,483.3333333
"LUZP2",46,53.9375,34.36363636,44.40909091,33.58333333
"LUZP3P",22,23.6875,19.36363636,18.77272727,20.16666667
"LUZP4",57,66.4375,48.90909091,53.68181818,38.41666667
"LVRN",11.6,11.4375,10.09090909,10.22727273,9.416666667
"LXN",421.8,80.0625,763.0909091,122.7272727,33.91666667
"LY6D",55.8,40.3125,42.27272727,33.54545455,38.08333333
"LY6E",190.2,490.9375,432.9090909,531.2727273,220.5833333
"LY6G5C",48.8,77.75,35.90909091,76.81818182,33.41666667
"LY6G6C",60.4,63,43.63636364,52.27272727,46.5
"LY6G6D",48.4,43.125,43.63636364,38.54545455,35.25
"LY6G6E",34,27.5,25.27272727,25.72727273,25.16666667
"LY6H",23.4,20.3125,15.81818182,15.77272727,20
"LY6K",14.4,14.0625,13.09090909,12.09090909,10.5
"LY75",1037.2,431.125,656.5454545,1076.954545,680.8333333
"LY86",122.6,3585.625,2399.363636,152.1363636,173.6666667
"LY9",45.6,33.875,333.0909091,1012.727273,416.9166667
"LY96",4936,2283.25,3654.454545,279,39.91666667
"LYAR",121.2,381.0625,280.1818182,337.9090909,409.1666667
"LYG1",52.8,69.8125,59.18181818,74.68181818,69.08333333
"LYG2",27.6,20.9375,18.81818182,20.31818182,21.33333333
"LYL1",303,577,403.1818182,179.6818182,127.3333333
"LYN",8226.4,2792.125,1451.454545,95.77272727,2447.25
"LYNX1",16.8,19.8125,16,15.5,27.16666667
"LYPD1",28,31.75,28.36363636,22.72727273,20.75
"LYPD3",126.4,109.9375,71.54545455,142.2272727,77.66666667
"LYPD4",34,40.6875,26.72727273,34.90909091,27.08333333
"LYPD5",37.4,30.375,31.18181818,23.54545455,19.41666667
"LYPD6",26.6,27.6875,23.54545455,24.86363636,21.66666667
"LYPD6B",45.8,39.8125,31.09090909,31.45454545,24.66666667
"LYPLA1",711.6,1453.8125,1837.636364,911.6363636,1634.416667
"LYPLA2",504.6,526.0625,516.9090909,556.4090909,382.1666667
"LYPLA2P1",223.2,238.5625,208.5454545,244.2727273,176.8333333
"LYPLAL1",278.6,390.8125,741.9090909,201.2272727,122.75
"LYRM1",1121.8,399.3125,379.3636364,490.6818182,799.0833333
"LYRM2",65.6,514.9375,546.0909091,284.4090909,537.0833333
"LYRM4",34,253.3125,284.5454545,312.0454545,396.1666667
"LYRM5",526.2,451.3125,624.5454545,716.3636364,411.3333333
"LYRM7",47.8,75.6875,77.45454545,232.8181818,104.5
"LYSMD1",45,37.5,31,38.40909091,22.41666667
"LYSMD2",1913.2,1104.25,582.7272727,1097.681818,1269.333333
"LYSMD3",436.8,147.5,254.3636364,288.6363636,359.9166667
"LYSMD4",51.2,63.6875,67.72727273,113.1818182,67.08333333
"LYST",2458.2,764.625,181.8181818,146.0909091,457.8333333
"LYVE1",64,65.6875,46.09090909,50.59090909,43.33333333
"LYZ",4741.2,9824.8125,6824.454545,1714.818182,2679.25
"LYZL4",79.2,84.375,66.81818182,71.68181818,64
"LYZL6",42,54.125,38.72727273,40.77272727,50.41666667
"LZIC",87.6,148.625,147.6363636,112.8636364,69.66666667
"LZTFL1",51.2,49.1875,66.09090909,117.5454545,208.25
"LZTR1",116.8,209.625,184.3636364,269.2272727,161.3333333
"LZTS1",33.8,33.4375,33.36363636,35.59090909,33.5
"LZTS2",85.4,104.3125,190.0909091,147.0909091,72.33333333
"M6PR",258,856.875,2347.181818,713.0909091,271.6666667
"MAB21L1",12,12.1875,10.63636364,11.72727273,11.33333333
"MAB21L2",19.8,18.6875,12.54545455,17.09090909,14.75
"MACC1",10.8,10,21.18181818,9.409090909,10.66666667
"MACF1",256.4,262.125,357.4545455,728.6363636,1029.583333
"MACROD1",35.6,33,34.81818182,39.59090909,38.5
"MACROD2",16.8,16.6875,14.18181818,15.72727273,12.75
"MAD1L1",53.8,251.1875,391.3636364,572.9090909,149.8333333
"MAD2L1",18.4,27.0625,140.2727273,98.27272727,56.16666667
"MAD2L1BP",310.4,326.875,420.6363636,240.8181818,401.3333333
"MAD2L2",109,310.5625,284.3636364,235.1363636,588.5
"MADCAM1",98,57.1875,57.72727273,55.81818182,40.33333333
"MADD",240.4,343.125,339.8181818,437.6818182,1507.833333
"MAEA",1340.8,451.5625,545.7272727,869.0454545,500.5833333
"MAEL",13.8,14.125,12.90909091,12.81818182,14.66666667
"MAF",17.4,17.0625,33.63636364,62.40909091,20.5
"MAF1",238.2,431.5625,539.2727273,552.7727273,390.25
"MAFB",436.2,3282.8125,5316.363636,70.72727273,235.6666667
"MAFF",1499.8,151.625,2824.272727,83.36363636,6317.333333
"MAFG",151.4,218.5,251.8181818,115.5909091,160.6666667
"MAFK",414.6,267.6875,342.0909091,380.2272727,344.5833333
"MAG",29.6,29.75,23.90909091,23.68181818,27
"MAGEA1",22.8,19.5625,16.45454545,16,17.33333333
"MAGEA10",38,35.75,29,31.36363636,23.08333333
"MAGEA11",15.2,14.6875,15,14,12.83333333
"MAGEA12",16,13.8125,11,12,12.41666667
"MAGEA3",21,20.25,13.72727273,16.36363636,11.91666667
"MAGEA4",11.6,10.4375,10.09090909,10.22727273,12.33333333
"MAGEA5",24.6,25.5,20.63636364,21.22727273,22.75
"MAGEA6",15.8,13.5,11.18181818,10.95454545,10.83333333
"MAGEA8",21.6,25.875,19,20.31818182,19.33333333
"MAGEB1",11,11.4375,10.72727273,10,14.25
"MAGEB18",8,7.0625,7.272727273,6.909090909,8.5
"MAGEB2",14.2,16.1875,11.90909091,12.22727273,12.5
"MAGEB3",16.4,13.5,13.36363636,12.18181818,14.33333333
"MAGEB4",22.8,17.375,18.27272727,16.54545455,16.33333333
"MAGEB6",8,7.3125,7,6.909090909,8.166666667
"MAGEC1",16.6,17.25,13.54545455,15.22727273,12.33333333
"MAGEC2",64.2,55.5,36.63636364,43.13636364,42.66666667
"MAGEC3",13.6,12.6875,12.54545455,12.63636364,12.83333333
"MAGED1",125.8,237.375,592,526.7272727,644
"MAGED2",102.4,143.375,236.5454545,302.2272727,195.3333333
"MAGEE1",155.2,95,72.36363636,223.3181818,169
"MAGEE2",11.8,12.3125,11.18181818,11.09090909,11.58333333
"MAGEF1",35.8,77.875,70.90909091,125.0454545,97.83333333
"MAGEH1",69,132.25,170.7272727,441.9090909,216.1666667
"MAGEL2",26.2,24.75,18.18181818,18.09090909,16.5
"MAGI1",59.6,61.4375,46.90909091,56.90909091,40.91666667
"MAGI2",14.4,14.625,13.45454545,12.5,12.33333333
"MAGI3",27.8,31.75,23.54545455,25.04545455,22.41666667
"MAGIX",85.8,98.4375,80.09090909,88.95454545,53.41666667
"Magmas",155,254.625,164.8181818,159.5,120.3333333
"MAGOH",374.8,403.5625,241.0909091,408.5909091,861.0833333
"MAGOH2",78.2,75.4375,55.09090909,68.22727273,105.5
"MAGOHB",22,71.25,77.36363636,60.45454545,30.66666667
"MAGT1",97,270.5625,500.3636364,275.2272727,327.9166667
"MAK",690.6,34.4375,19.09090909,20,17.16666667
"MAK16",40,137.125,233,183.4090909,263.3333333
"MAL",40.2,27.1875,24,1758.090909,18.41666667
"MAL2",11.2,12.4375,11.54545455,11.77272727,11.75
"MALAT1",10541,5196,1944.727273,5416.227273,7223.583333
"MALL",31.2,35.0625,35.63636364,34.77272727,27.41666667
"MALT1",62.2,203.5625,182.3636364,418.6363636,277.4166667
"MAMDC2",12.2,9.4375,9.272727273,8.636363636,15.58333333
"MAMDC4",54.8,55.125,38.18181818,58.18181818,68.83333333
"MAML1",1145,549.6875,393.1818182,707.7272727,428.3333333
"MAML2",483.4,210.625,383.2727273,599.7272727,237.8333333
"MAML3",86,70.4375,65.09090909,51.95454545,52
"MAMLD1",24,29.375,39.81818182,44.86363636,22.58333333
"MAMSTR",52.4,73.3125,41.09090909,67.72727273,44.25
"MAN1A1",1553.8,424.0625,1862.909091,272.7272727,841.5833333
"MAN1A2",24.8,36.0625,69.72727273,30.27272727,19.16666667
"MAN1B1",161.4,229.4375,306.1818182,284.6363636,319.3333333
"MAN1C1",42.8,161.1875,291.5454545,618.2727273,107
"MAN2A1",241.8,556.6875,751.0909091,758.8636364,495.5
"MAN2A2",1261.8,476.8125,354.3636364,403.9090909,701.8333333
"MAN2B1",349.2,1488.375,2172.636364,556.1363636,422.75
"MAN2B2",492,322.125,483.2727273,432.5909091,544.5833333
"MAN2C1",57,63.375,52.54545455,63.36363636,55.91666667
"MANBA",793,748.875,763.7272727,201.5909091,248.6666667
"MANBAL",187,200.4375,286.0909091,138.5454545,91.58333333
"MANEA",9.4,57.8125,163,72.90909091,24.25
"MANEAL",34.6,33.75,50.45454545,31.45454545,28.91666667
"MANF",227.6,314.5625,744,312.5909091,317.8333333
"MANSC1",1129.6,37.6875,17.45454545,22.36363636,11.25
"MAOA",54.6,65.3125,161.9090909,48.40909091,41.33333333
"MAOB",55.6,65.1875,47.18181818,56.18181818,37.5
"MAP1A",56,46.8125,50.72727273,47.09090909,23.58333333
"MAP1B",12.6,12.25,11,10.81818182,11.66666667
"MAP1D",26.6,26.75,28.18181818,35.27272727,18.5
"MAP1LC3A",304.4,138.1875,137.5454545,138.6363636,181.6666667
"MAP1LC3B",3330.6,1934.9375,2526.272727,1202.818182,3769.333333
"MAP1LC3B2",21.6,21.625,16.54545455,18.45454545,15.91666667
"MAP1LC3C",74.4,47.3125,29.27272727,32.81818182,25.33333333
"MAP1S",160.4,132,190.9090909,127.3636364,101.6666667
"MAP2",29.6,29,24.18181818,23.40909091,15.83333333
"MAP2K1",520.2,1265.1875,1366.636364,1097.363636,1128.166667
"MAP2K2",719.4,669.625,611.1818182,769.3181818,612.9166667
"MAP2K3",1642.4,893.0625,682.5454545,497.0909091,1345.416667
"MAP2K4",641.8,138.125,185.7272727,124.6818182,122.1666667
"MAP2K5",50.6,110.5625,118.3636364,152.9090909,120.4166667
"MAP2K6",14.8,13.8125,12.18181818,13.81818182,31.41666667
"MAP2K7",136.4,117.5625,55.18181818,75.22727273,130.8333333
"MAP3K1",2850.8,2902.75,811.6363636,2402.227273,1121.5
"MAP3K10",172.4,179.25,174.9090909,157,140.5833333
"MAP3K11",51.6,58.75,43.45454545,59.45454545,53.83333333
"MAP3K12",55.4,84.125,82.27272727,162.5,85.5
"MAP3K13",629.4,384.5625,643.2727273,287.4545455,242.5833333
"MAP3K14",152.8,157.625,146.2727273,211.0909091,156.5833333
"MAP3K2",4674.2,1140.9375,2416.272727,1178.318182,1378.5
"MAP3K3",939.8,713.875,418.6363636,219.4545455,353.6666667
"MAP3K4",53.2,229.375,286.8181818,611.8636364,347.6666667
"MAP3K5",1173.8,615,875.5454545,484.8181818,679.6666667
"MAP3K6",46.8,61.875,79.45454545,67,90.91666667
"MAP3K7",252.4,214.3125,349.6363636,430.3181818,317.8333333
"MAP3K8",794.2,172.6875,123.6363636,27.22727273,1013.166667
