"AGENE","CD56NK","CD4MemoryT","CD19B","CD14"
"RP11-98G7.1",0.000970285,0.0009329446,0.0004769855,0.000408998
"RP11-98I9.4",0.0043662826,0.0018658892,0.0015502027,0.0008179959
"RP11-98L5.2",0,0,0,0
"RP11-993B23.3",0,0.0001166181,0.0001192464,0
"RP11-996F15.2",0.0003638569,0.0001166181,0.0004769855,0.000408998
"RP11-998D10.7",0,0,0.0001192464,0
"RP11-9M16.2",0.0003638569,0,0.0002384927,0.000408998
"RP13-1016M1.2",0,0.0005830904,0,0
"RP13-1032I1.7",0.035172832,0.0362682216,0.0350584307,0.0122699387
"RP13-131K19.1",0.0002425713,0.0002332362,0,0
"RP13-131K19.2",0.0001212856,0.0004664723,0.0002384927,0.000408998
"RP13-131K19.6",0.0007277138,0.0011661808,0.0008347245,0.0020449898
"RP13-131K19.7",0.0002425713,0.0002332362,0.0001192464,0.0008179959
"RP13-143G15.4",0,0.0001166181,0.0004769855,0
"RP13-188A5.1",0.0027895694,0.0051311953,0.020033389,0.0008179959
"RP13-20L14.1",0,0,0,0
"RP13-20L14.6",0.0016979988,0.0008163265,0.00131171,0.0024539877
"RP13-216E22.4",0,0,0,0
"RP13-228J13.1",0,0,0.0001192464,0
"RP13-270P17.1",0.0064281383,0.0006997085,0.0010732173,0.0016359918
"RP13-270P17.2",0.0002425713,0,0,0
"RP13-270P17.3",0.0173438448,0.0125947522,0.0182446935,0.009406953
"RP13-297E16.4",0.0018192844,0,0,0
"RP13-314C10.5",0.0001212856,0.0002332362,0,0
"RP13-317D12.3",0.0001212856,0,0.0001192464,0
"RP13-401N8.1",0.0003638569,0.0009329446,0,0
"RP13-467H17.1",0.0006064281,0.0003498542,0,0.000408998
"RP13-476E20.1",0,0,0.0001192464,0
"RP13-494C23.1",0,0,0.0010732173,0
"RP13-512J5.1",0.0001212856,0,0.0001192464,0
"RP13-516M14.1",0.00194057,0.0011661808,0.0005962318,0.0028629857
"RP13-516M14.2",0.000970285,0,0,0.0020449898
"RP13-516M14.4",0.0015767132,0.0022157434,0.00131171,0.0008179959
"RP13-539J13.1",0,0.0001166181,0,0
"RP13-577H12.2",0,0,0.0001192464,0
"RP13-580F15.2",0.0033959976,0.0074635569,0.0014309564,0
"RP13-582O9.5",0.0177077016,0.0232069971,0.0132363463,0.0098159509
"RP13-582O9.7",0.0050939964,0.0017492711,0.0025041736,0.0040899796
"RP13-616I3.1",0,0.0003498542,0.0002384927,0
"RP13-631K18.2",0,0,0,0
"RP13-638C3.4",0.0020618557,0.0004664723,0.0005962318,0.0008179959
"RP13-650J16.1",0.0008489994,0.0004664723,0.0005962318,0
"RP13-735L24.1",0.0002425713,0,0,0
"RP13-753N3.1",0.0043662826,0.0018658892,0.0032196518,0.0024539877
"RP13-766D20.2",0,0,0.0001192464,0
"RP13-890H12.2",0.0004851425,0,0.0001192464,0.0008179959
"RP13-941N14.1",0.0007277138,0,0,0
"RP13-977J11.2",0.0144329897,0.032303207,0.0017886954,0.0036809816
"RP13-977J11.8",0.0001212856,0.0002332362,0,0
"RP13-991F5.2",0.0001212856,0,0,0
"RP1L1",0,0,0,0
"RP2",0.0031534263,0.0019825073,0.0032196518,0.0040899796
"RP3-322G13.5",0.0059429958,0.0059475219,0.0053660863,0.0008179959
"RP3-322G13.7",0.0001212856,0,0,0
"RP3-323N1.2",0,0,0,0
"RP3-323P24.3",0.0008489994,0.0005830904,0.0007154782,0
"RP3-325F22.3",0,0.0001166181,0,0
"RP3-325F22.5",0.0030321407,0.0074635569,0.0042928691,0.0008179959
"RP3-327A19.5",0,0.0001166181,0,0.000408998
"RP3-329A5.8",0.0004851425,0.0002332362,0.0001192464,0
"RP3-329E20.2",0,0,0,0
"RP3-330M21.5",0.0002425713,0.0005830904,0,0
"RP3-337D23.3",0,0,0.0003577391,0
"RP3-337H4.10",0.0001212856,0,0.0002384927,0
"RP3-337H4.9",0.0001212856,0.0001166181,0.0002384927,0
"RP3-337O18.9",0,0,0,0.000408998
"RP3-340B19.3",0,0,0,0
"RP3-355L5.4",0,0,0,0
"RP3-355L5.5",0.0001212856,0.0002332362,0.0001192464,0
"RP3-369A17.4",0,0,0,0.0012269939
"RP3-380B8.4",0.0004851425,0.0002332362,0.0001192464,0
"RP3-388M5.9",0.0006064281,0,0.0001192464,0
"RP3-393E18.2",0,0,0,0
"RP3-395M20.12",0.0949666465,0.0566763848,0.041378488,0.0650306748
"RP3-395M20.2",0,0,0,0
"RP3-395M20.7",0.0002425713,0.0002332362,0,0.000408998
"RP3-395M20.9",0.0004851425,0.0086297376,0.0038158836,0.0008179959
"RP3-399L15.3",0,0.0004664723,0.0002384927,0.0073619632
"RP3-400B16.1",0.0002425713,0.0001166181,0,0
"RP3-400B16.4",0,0.0001166181,0,0
"RP3-400N23.6",0.0015767132,0.0038483965,0.0011924636,0
"RP3-402G11.25",0.0004851425,0.0017492711,0.0113284045,0.0020449898
"RP3-402G11.26",0.0075197089,0.0051311953,0.0087049845,0.0118609407
"RP3-402G11.27",0.0001212856,0.0002332362,0.0001192464,0
"RP3-402G11.28",0.0002425713,0.0004664723,0.0002384927,0
"RP3-403L10.3",0,0.0001166181,0,0
"RP3-406A7.7",0,0.0001166181,0,0
"RP3-406P24.3",0.0002425713,0.0001166181,0,0
"RP3-406P24.4",0.0013341419,0.0008163265,0.0005962318,0
"RP3-412A9.16",0,0,0,0.000408998
"RP3-414A15.10",0,0,0,0.000408998
"RP3-414A15.2",0,0,0,0
"RP3-425P12.1",0.0001212856,0,0,0
"RP3-425P12.5",0,0,0.0001192464,0
"RP3-428L16.1",0,0.001516035,0,0
"RP3-428L16.2",0.0038811401,0.0050145773,0.0004769855,0.0032719836
"RP3-430N8.11",0,0,0,0
"RP3-441A12.1",0.0007277138,0,0.0001192464,0.000408998
"RP3-448I9.2",0.0003638569,0,0,0
"RP3-449M8.6",0,0,0,0
"RP3-449M8.9",0.0001212856,0,0.0001192464,0
"RP3-455J7.4",0.0030321407,0.0012827988,0.0016694491,0
"RP3-460G2.2",0,0,0,0.0044989775
"RP3-461P17.10",0.0001212856,0.0002332362,0.0007154782,0
"RP3-462D8.2",0,0,0.0002384927,0
"RP3-462E2.5",0.0002425713,0.0004664723,0.0002384927,0.000408998
"RP3-465N24.6",0.0024257126,0.003148688,0.0040543763,0
"RP3-466P17.1",0.0012128563,0.0002332362,0.0007154782,0.000408998
"RP3-467K16.2",0.0002425713,0,0,0
"RP3-467K16.4",0.0194057004,0,0.0001192464,0.0012269939
"RP3-467L1.4",0.0001212856,0.0001166181,0.0002384927,0
"RP3-467N11.1",0.0101879927,0.0064139942,0.0066777963,0
"RP3-470B24.5",0,0,0.0002384927,0
"RP3-473L9.4",0.0003638569,0.0001166181,0,0.0155419223
"RP3-475N16.1",0.0016979988,0.0008163265,0.0023849273,0.0053169734
"RP3-476K8.3",0,0,0,0
"RP3-477O4.14",0.0933899333,0.021574344,0.0145480563,0.0233128834
"RP3-477O4.16",0.0004851425,0.0005830904,0.0003577391,0.000408998
"RP3-483K16.4",0.0001212856,0,0.0001192464,0
"RP3-486I3.7",0.0030321407,0.0002332362,0.0004769855,0
"RP3-496C20.1",0.0021831413,0.0004664723,0.0007154782,0.0012269939
"RP3-500L14.2",0,0,0,0
"RP3-508I15.14",0,0,0.0002384927,0.0008179959
"RP3-508I15.18",0.0003638569,0.0002332362,0.0002384927,0.000408998
"RP3-508I15.19",0.0012128563,0.0004664723,0.0001192464,0.000408998
"RP3-508I15.21",0.0001212856,0.0005830904,0.0009539709,0.0008179959
"RP3-508I15.22",0,0,0.0003577391,0.0012269939
"RP3-508I15.9",0,0.0003498542,0,0
"RP3-510D11.2",0,0.0002332362,0.0001192464,0
"RP3-510H16.3",0.0013341419,0.0018658892,0.0001192464,0.0008179959
"RP3-512B11.3",0,0,0.0004769855,0
"RP3-512E2.2",0.0002425713,0,0.0001192464,0
"RP3-522J7.6",0.0002425713,0,0,0
"RP3-525N10.2",0,0,0,0.0065439673
"RP4-530I15.9",0,0.0002332362,0,0
"RP4-533D7.5",0.0001212856,0,0.0001192464,0
"RP4-534N18.2",0.0001212856,0.0001166181,0,0
"RP4-535B20.1",0.0008489994,0.0001166181,0.0002384927,0
"RP4-535B20.4",0,0,0,0
"RP4-536B24.3",0.0006064281,0.0001166181,0.0001192464,0
"RP4-536B24.4",0.0001212856,0,0,0
"RP4-539M6.19",0,0.0001166181,0,0
"RP4-539M6.22",0.0036385688,0.0165597668,0,0
"RP4-544H6.2",0.0001212856,0,0,0
"RP4-545C24.1",0,0,0,0
"RP4-548D19.3",0.0007277138,0.0010495627,0.0009539709,0.0008179959
"RP4-549L20.3",0.007155852,0.0057142857,0.0010732173,0.0008179959
"RP4-553F4.2",0.0003638569,0,0,0
"RP4-553F4.6",0,0,0,0.0016359918
"RP4-555D20.2",0,0,0.0001192464,0
"RP4-555D20.3",0,0,0.0001192464,0
"RP4-561L24.3",0.0037598545,0.0010495627,0.0007154782,0
"RP4-564F22.5",0,0,0,0
"RP4-569M23.2",0,0,0.0001192464,0
"RP4-575N6.4",0.0038811401,0.0206413994,0.0042928691,0
"RP4-576H24.4",0,0.0001166181,0,0.0012269939
"RP4-580N22.2",0.0001212856,0,0,0
"RP4-583P15.10",0.0002425713,0.0005830904,0,0
"RP4-583P15.15",0.0006064281,0.0005830904,0.0003577391,0.0016359918
"RP4-584D14.5",0,0,0,0
"RP4-584D14.6",0,0.0001166181,0.0001192464,0
"RP4-593H12.1",0.0025469982,0.0003498542,0.0009539709,0.0008179959
"RP4-594I10.3",0.0001212856,0.007696793,0.00131171,0.000408998
"RP4-597N16.4",0.0001212856,0.0002332362,0.0001192464,0
"RP4-604G5.1",0.0001212856,0,0,0
"RP4-607I7.1",0,0,0,0.000408998
"RP4-607J23.2",0.0002425713,0.0002332362,0,0.000408998
"RP4-610C12.3",0.005215282,0.0008163265,0.0020271882,0
"RP4-610C12.4",0,0,0.0001192464,0
"RP4-612B15.3",0.0075197089,0.0039650146,0.0023849273,0.0020449898
"RP4-613A2.1",0,0,0,0
"RP4-613B23.1",0.0001212856,0,0.0001192464,0.0053169734
"RP4-614O4.11",0,0.0002332362,0,0
"RP4-614O4.12",0.0006064281,0.0005830904,0.0003577391,0
"RP4-616B8.4",0.0003638569,0.0002332362,0.0002384927,0.000408998
"RP4-620F22.2",0,0,0,0
"RP4-621B10.8",0,0.0001166181,0,0
"RP4-622L5.7",0.0002425713,0,0.0001192464,0
"RP4-633O19__A.1",0.0004851425,0.0001166181,0.0001192464,0
"RP4-635E18.6",0.0003638569,0.0002332362,0.0001192464,0.0016359918
"RP4-635E18.7",0,0,0,0
"RP4-635E18.8",0.00194057,0.0022157434,0.0033388982,0.0020449898
"RP4-639F20.1",0.0006064281,0.0003498542,0.0009539709,0
"RP4-647C14.2",0,0.0001166181,0.0014309564,0.0016359918
"RP4-647C14.3",0,0.0004664723,0.0009539709,0.0028629857
"RP4-651E10.4",0.0001212856,0.0001166181,0.0001192464,0
"RP4-655J12.4",0.0003638569,0.0001166181,0.0001192464,0.000408998
"RP4-657D16.3",0.0003638569,0.0008163265,0.0005962318,0.0016359918
"RP4-657D16.6",0,0.0001166181,0.0001192464,0
"RP4-665J23.1",0.0002425713,0,0.0002384927,0
"RP4-665J23.4",0,0,0,0
"RP4-666F24.3",0.0006064281,0.0001166181,0.0001192464,0
"RP4-671G15.2",0,0,0,0
"RP4-673M15.1",0.0167374166,0.0053644315,0.0007154782,0.0028629857
"RP4-677H15.4",0.0001212856,0.0005830904,0.0001192464,0
"RP4-680D5.2",0.0003638569,0.0002332362,0,0
"RP4-680D5.8",0,0.0005830904,0.0002384927,0
"RP4-680D5.9",0.0001212856,0.0002332362,0,0.0012269939
"RP4-682C21.5",0.0001212856,0,0,0
"RP4-686C3.7",0.0014554275,0.0003498542,0,0
"RP4-704D21.2",0,0.0001166181,0.0001192464,0
"RP4-715N11.2",0,0,0,0.000408998
"RP4-718J7.4",0,0,0.0001192464,0
"RP4-723E3.1",0,0.0001166181,0,0
"RP4-728D4.2",0.0845360825,0.0149271137,0.0171714763,0.0212678937
"RP4-734P14.4",0,0,0,0
"RP4-735C1.4",0,0,0,0
"RP4-736L20.3",0,0,0.0002384927,0
"RP4-737E23.2",0,0,0,0.000408998
"RP4-738P15.1",0.0001212856,0.0001166181,0,0
"RP4-742J24.2",0,0,0.0001192464,0
"RP4-745E8.2",0,0.0006997085,0,0
"RP4-751H13.7",0,0,0,0
"RP4-753F5.1",0,0.0001166181,0,0
"RP4-756G23.5",0,0,0,0.000408998
"RP4-758J18.13",0.0001212856,0.0002332362,0,0.0008179959
"RP4-758J18.2",0.0414796847,0.0316034985,0.0273074171,0.0106339468
"RP4-758J24.5",0.0006064281,0.0002332362,0.0004769855,0.000408998
"RP4-761J14.10",0,0.0004664723,0.0001192464,0
"RP4-769N13.7",0.0004851425,0.0003498542,0.0002384927,0.0008179959
"RP4-771M4.3",0.0001212856,0,0,0
"RP4-773N10.4",0,0.0010495627,0.0002384927,0.000408998
"RP4-777D9.2",0.0001212856,0,0,0
"RP4-777O23.1",0.0001212856,0,0,0
"RP4-778K6.3",0,0,0.0002384927,0
"RP4-781K5.2",0.0004851425,0.0006997085,0.0003577391,0.0020449898
"RP4-782L23.1",0,0,0.0003577391,0
"RP4-784A16.5",0.0002425713,0.0005830904,0.0002384927,0
"RP4-789D17.5",0.0012128563,0.0004664723,0.0009539709,0
"RP4-790G17.7",0,0,0,0
"RP4-791M13.3",0,0.0010495627,0.0001192464,0.000408998
"RP4-792G4.2",0,0,0,0.000408998
"RP4-794H19.1",0.0010915706,0.0001166181,0.0001192464,0
"RP4-794H19.4",0.000970285,0.0003498542,0.0007154782,0
"RP4-798A10.2",0.0004851425,0.0006997085,0.0007154782,0.0020449898
"RP4-798A10.4",0.0007277138,0.0004664723,0.0004769855,0.0020449898
"RP4-798A10.7",0.0029108551,0.0010495627,0.0011924636,0.000408998
"RP4-799D16.1",0.0036385688,0,0,0
"RP4-800J21.3",0.0054578532,0.0012827988,0.0010732173,0
"RP4-803J11.2",0.0003638569,0,0.0001192464,0
"RP4-809F18.1",0,0,0.0001192464,0
"RP4-809F18.2",0,0,0.0001192464,0
"RP4-813F11.4",0.0003638569,0.0001166181,0,0
"RP4-816N1.6",0.004244997,0.0036151603,0.0045313618,0.0008179959
"RP4-816N1.7",0.0001212856,0,0,0
"RP5-1007H16.1",0.0001212856,0.0001166181,0,0
"RP5-1007M22.2",0.0041237113,0.0110787172,0.0067970427,0.0044989775
"RP5-1021I20.1",0.0073984233,0.0029154519,0.0025041736,0.000408998
"RP5-1021I20.4",0,0,0.0001192464,0
"RP5-1021I20.5",0.0006064281,0,0,0.000408998
"RP5-1024G6.5",0.0003638569,0.0001166181,0.0005962318,0
"RP5-1024G6.7",0.0024257126,0.0018658892,0.0008347245,0
"RP5-1024G6.8",0.0002425713,0.0006997085,0.0001192464,0.0012269939
"RP5-1024N4.4",0,0,0,0.000408998
"RP5-1028K7.2",0.0305639782,0.0127113703,0.0118053899,0
"RP5-1029F21.3",0.0002425713,0.0003498542,0,0
"RP5-1031D4.2",0,0,0,0.000408998
"RP5-1033H22.2",0,0,0.0001192464,0
"RP5-1039K5.18",0,0,0,0
"RP5-1042K10.10",0.0007277138,0.0003498542,0.0005962318,0
"RP5-1043L13.1",0.0031534263,0.0002332362,0,0.000408998
"RP5-1050D4.2",0,0.0001166181,0,0
"RP5-1050D4.3",0.0033959976,0.0018658892,0.0047698545,0.0040899796
"RP5-1050D4.4",0,0.0001166181,0,0.000408998
"RP5-1050D4.5",0.0016979988,0.0002332362,0.0011924636,0.000408998
"RP5-1056L3.1",0.0001212856,0.0002332362,0.0001192464,0
"RP5-1057J7.6",0,0.0002332362,0.0001192464,0
"RP5-1057J7.7",0,0,0,0
"RP5-1061H20.4",0.0001212856,0,0,0
"RP5-1065J22.8",0.0067919951,0.0026822157,0.0042928691,0.0020449898
"RP5-1066H13.4",0,0,0,0
"RP5-1068B5.3",0.0001212856,0,0,0
"RP5-1068E13.7",0.009460279,0.0082798834,0.0094204627,0.0016359918
"RP5-1071N3.1",0,0.0011661808,0.00131171,0
"RP5-1073O3.2",0.0003638569,0.0002332362,0.0002384927,0
"RP5-1073O3.7",0.0264402668,0.0185422741,0.0051275936,0.0020449898
"RP5-1074L1.1",0.0018192844,0.0004664723,0.00131171,0.0008179959
"RP5-1074L1.4",0.0016979988,0.0009329446,0.0021464345,0
"RP5-1085F17.3",0.0020618557,0.0022157434,0.00131171,0.0020449898
"RP5-1086K13.1",0.0002425713,0,0,0
"RP5-1091N2.9",0.0075197089,0.0158600583,0.0183639399,0.0171779141
"RP5-1092A3.4",0.0026682838,0.0005830904,0.0017886954,0.0008179959
"RP5-1092A3.5",0.0002425713,0.0004664723,0,0
"RP5-1096D14.6",0.0001212856,0,0,0
"RP5-1098D14.1",0.0001212856,0,0.0073932745,0
"RP5-1100I6.1",0.0001212856,0,0,0
"RP5-1103G7.4",0.0024257126,0.0010495627,0.0038158836,0.0008179959
"RP5-1112D6.4",0.0007277138,0.0002332362,0.0009539709,0
"RP5-1112D6.7",0,0,0,0
"RP5-1112D6.8",0.0006064281,0.0001166181,0.0009539709,0
"RP5-1115A15.1",0.0004851425,0.0018658892,0.0017886954,0.0012269939
"RP5-1125A11.1",0.0040024257,0.0018658892,0.0015502027,0.0016359918
"RP5-1136G13.2",0.0086112796,0.0041982507,0.0016694491,0.0028629857
"RP5-1139B12.2",0,0.0001166181,0.0001192464,0
"RP5-1139B12.3",0,0.0001166181,0,0.000408998
"RP5-1142A6.2",0.0001212856,0.0001166181,0,0
"RP5-1142A6.5",0.0001212856,0,0,0.000408998
"RP5-1142A6.8",0,0,0,0
"RP5-1148A21.3",0.0025469982,0.0011661808,0.0014309564,0
"RP5-1157M23.2",0.0014554275,0.0026822157,0.0005962318,0
"RP5-1158E12.3",0,0.0003498542,0,0
"RP5-1159O4.1",0.0029108551,0.0009329446,0.0040543763,0.000408998
"RP5-1159O4.2",0.0006064281,0.0002332362,0.0005962318,0
"RP5-1160K1.3",0.0001212856,0,0,0
"RP5-1160K1.6",0,0.0001166181,0,0
"RP5-1170K4.7",0.0006064281,0,0,0
"RP5-1172N10.2",0.0007277138,0.0001166181,0,0
"RP5-1180C10.2",0.0016979988,0.0034985423,0.0025041736,0.0012269939
"RP5-1180E21.4",0.0008489994,0.0002332362,0,0.000408998
"RP5-1180E21.5",0.0105518496,0.0068804665,0.0022656809,0.000408998
"RP5-1184F4.5",0,0.0001166181,0,0.000408998
"RP5-1185I7.1",0,0.0001166181,0.0002384927,0
"RP5-821D11.7",0.02995755,0.0116618076,0.0240877653,0.0069529652
"RP5-827C21.2",0,0,0,0
"RP5-827C21.4",0.0378411158,0.0337026239,0.0155020272,0.01799591
"RP5-827C21.6",0,0.0001166181,0.0001192464,0
"RP5-837J1.4",0,0,0,0
"RP5-837M10.4",0,0.0001166181,0,0
"RP5-850O15.4",0,0.0001166181,0.0002384927,0.000408998
"RP5-855D21.2",0,0.0002332362,0.0002384927,0
"RP5-855F16.1",0.0003638569,0.0003498542,0,0.000408998
"RP5-864K19.4",0.0015767132,0.0013994169,0.0005962318,0.0020449898
"RP5-882C2.2",0.0055791389,0.0066472303,0.0041736227,0.0032719836
"RP5-884G6.2",0.0018192844,0.0009329446,0.0023849273,0
"RP5-886K2.3",0.0115221346,0.0071137026,0.0069162891,0.0024539877
"RP5-887A10.1",0,0,0.1286668257,0
"RP5-888M10.2",0,0.0001166181,0,0
"RP5-892K4.1",0.0003638569,0,0.0001192464,0.000408998
"RP5-894A10.2",0.0025469982,0.0038483965,0.0033388982,0.000408998
"RP5-894D12.3",0.0001212856,0.0003498542,0.0019079418,0.0020449898
"RP5-894D12.5",0,0,0,0.000408998
"RP5-899E9.1",0.0002425713,0,0.0002384927,0.0040899796
"RP5-901A4.1",0.0001212856,0,0,0
"RP5-902P8.10",0,0,0,0
"RP5-902P8.12",0.0006064281,0.0006997085,0.0011924636,0.0008179959
"RP5-903G2.2",0.0001212856,0.0004664723,0,0
"RP5-914P20.5",0.0026682838,0.0010495627,0.0020271882,0.000408998
"RP5-919F19.5",0,0,0,0
"RP5-930J4.2",0.0002425713,0,0,0
"RP5-930J4.4",0,0.0001166181,0,0
"RP5-933K21.3",0.0001212856,0,0,0
"RP5-935K16.1",0.0023044269,0.0016326531,0.0009539709,0.0012269939
"RP5-937E21.8",0,0.0001166181,0,0
"RP5-940J5.3",0.0001212856,0.0001166181,0,0
"RP5-940J5.6",0.0004851425,0.0002332362,0.0003577391,0.000408998
"RP5-940J5.9",0.006185567,0.0047813411,0.0017886954,0.0077709611
"RP5-942I16.1",0,0,0.0001192464,0
"RP5-943J3.2",0.0038811401,0.0020991254,0.0036966373,0.000408998
"RP5-951N9.1",0,0,0,0
"RP5-955M13.4",0,0,0.0002384927,0
"RP5-956O18.3",0.0002425713,0.0002332362,0.0001192464,0
"RP5-966M1.6",0,0,0.0001192464,0.0008179959
"RP5-968D22.3",0.0001212856,0,0,0
"RP5-968P14.2",0.0001212856,0,0.0001192464,0
"RP5-971N18.3",0.0010915706,0,0,0
"RP5-973M2.2",0,0,0,0.0012269939
"RP5-977B1.7",0.0004851425,0,0.0003577391,0
"RP5-981O7.2",0.0001212856,0,0.0001192464,0.000408998
"RP5-983L19.2",0,0,0,0
"RP5-991G20.1",0.0002425713,0,0,0
"RP5-991G20.4",0.0002425713,0.0001166181,0.0001192464,0.000408998
"RP5-994D16.3",0.0003638569,0.0002332362,0.0003577391,0.0008179959
"RP5-997D24.3",0,0.0001166181,0,0
"RP6-109B7.2",0.0001212856,0,0,0
"RP6-109B7.3",0.0448756822,0.0209912536,0.0195564035,0.0139059305
"RP6-109B7.4",0.0002425713,0,0,0
"RP6-109B7.5",0.0008489994,0.0012827988,0.0007154782,0.0012269939
"RP6-206I17.1",0.0010915706,0.0002332362,0,0.000408998
"RP6-206I17.2",0.0025469982,0.0010495627,0.0016694491,0
"RP6-65G23.1",0,0,0,0
"RP6-65G23.3",0.0004851425,0.0013994169,0.00262342,0
"RP6-91H8.2",0,0,0,0
"RP6-91H8.3",0.0001212856,0.0004664723,0.0003577391,0
"RP6-99M1.2",0.0050939964,0.0009329446,0.0014309564,0.0032719836
"RP6-99M1.3",0.0002425713,0,0.0002384927,0.0012269939
"RP9",0.0419648272,0.0309037901,0.0891962795,0.0224948875
"RPA1",0.0462098241,0.0367346939,0.0153827808,0.0073619632
"RPA2",0.2121285628,0.104606414,0.0673741951,0.0163599182
"RPA3",0.0913280776,0.0711370262,0.0568805151,0.0192229039
"RPA3-AS1",0.0190418435,0.0235568513,0.0188409254,0.0036809816
"RPA4",0.0013341419,0.0013994169,0.0007154782,0.0032719836
"RPAIN",0.1073377805,0.0986588921,0.100524684,0.0707566462
"RPAP1",0.0043662826,0.0041982507,0.0035773909,0.0024539877
"RPAP2",0.0418435415,0.0113119534,0.0151442881,0.0020449898
"RPAP3",0.0300788357,0.0136443149,0.0244455044,0.0040899796
"RPE",0.0287446938,0.0073469388,0.0060815645,0.0061349693
"RPEL1",0.0006064281,0.0001166181,0,0.000408998
"RPF1",0.1052759248,0.0564431487,0.0606963988,0.0114519427
"RPF2",0.0302001213,0.0242565598,0.0221798235,0.008997955
"RPGR",0.0072771377,0.0034985423,0.0084664918,0.0028629857
"RPGRIP1",0,0,0.0001192464,0.0028629857
"RPGRIP1L",0.0015767132,0.0017492711,0.0008347245,0
"RPH3A",0,0,0,0.0016359918
"RPH3AL",0.0070345664,0.0022157434,0.0075125209,0.0016359918
"RPIA",0.0714372347,0.0664723032,0.0543763415,0.0147239264
"RPL10",16.25603396,25.7960349854,18.33245886,8.5562372188
"RPL10A",4.5137659187,8.3993002915,6.8799189125,2.5836400818
"RPL10L",0.0001212856,0.0003498542,0,0
"RPL11",8.1166767738,16.3304956268,11.9049606487,5.4867075665
"RPL12",6.1121892056,10.9867055394,9.3623896971,4.6732106339
"RPL13",14.3792601577,29.6151603499,23.3771762461,12.063803681
"RPL13A",13.3240751971,24.229271137,20.5088242309,9.6597137014
"RPL14",5.1177683445,7.7856559767,5.0504412115,1.7832310838
"RPL15",7.0150394178,9.5121865889,8.5616503697,2.4408997955
"RPL17",1.7854457247,2.6532944606,1.7541139995,1.691206544
"RPL17-C18orf32",0.0001212856,0,0,0
"RPL18",5.7900545785,10.6562099125,8.7975196756,3.9840490798
"RPL18A",6.9617950273,15.0803498542,13.9595754829,4.4801635992
"RPL19",8.1881140085,13.5145189504,10.8904125924,5.5987730061
"RPL21",10.0653729533,13.5106705539,9.9501550203,3.4977505112
"RPL22",1.2261976956,2.2684548105,1.1832816599,0.727198364
"RPL22L1",0.2771376592,0.1404081633,0.2566181731,0.0556237219
"RPL23",1.8282595512,2.1219825073,1.7275220606,1.1312883436
"RPL23A",9.212371134,11.7488046647,8.8972096351,2.5709611452
"RPL24",3.386658581,3.9258309038,2.8573813499,1.6081799591
"RPL26",8.3871437235,9.6188921283,7.5484140234,3.9758691207
"RPL26L1",0.063189812,0.0452478134,0.0218220844,0.0388548057
"RPL27",4.8822316555,4.9860058309,3.7107083234,1.408997955
"RPL27A",8.4623408126,10.243148688,7.8576198426,2.8163599182
"RPL28",8.7889630079,11.7546355685,8.1584784164,4.0220858896
"RPL29",5.5670103093,8.5490379009,7.0437634152,1.8200408998
"RPL3",9.8491206792,16.6656559767,11.7098735989,3.7042944785
"RPL30",6.3569436022,7.7659475219,5.9466968757,1.9026584867
"RPL31",8.9010309278,11.2086297376,6.7124970188,2.6936605317
"RPL32",9.7288053366,17.807696793,12.1887669926,4.2985685072
"RPL34",8.3998787144,12.0834985423,7.5540186024,4.4347648262
"RPL34-AS1",0.0004851425,0.0003498542,0.0002384927,0
"RPL35",6.62801698,8.4136443149,6.1190078703,2.0192229039
"RPL35A",6.6013341419,8.7472886297,5.8204149773,2.945194274
"RPL36",5.8217101273,9.0602915452,4.7605533031,1.8961145194
"RPL36A",2.3841115828,3.315451895,1.3256618173,1.4883435583
"RPL36AL",2.4321406913,2.2437317784,1.0920581922,0.7378323108
"RPL37",6.1713765919,4.6869970845,3.3266157882,1.3574642127
"RPL37A",6.9570648878,4.9346938776,3.2939422848,1.8834355828
"RPL38",3.3879927229,3.0137609329,1.755902695,1.0572597137
"RPL39",0.5972104306,0.461574344,0.1935368471,0.2707566462
"RPL39L",0.0420861128,0.0131778426,0.0100166945,0.0044989775
"RPL4",2.6420861128,5.1629154519,3.1633675173,0.999591002
"RPL41",1.7775621589,2.8425655977,1.2990698784,1.8134969325
"RPL5",4.1580351728,6.4987755102,4.6791080372,0.9464212679
"RPL6",5.9029714979,9.1004081633,5.8410445981,2.8740286299
"RPL7",6.3200727714,9.1103206997,5.7730741712,3.2932515337
"RPL7A",4.4371134021,6.0918950437,5.6745766754,2.6961145194
"RPL7L1",0.0889023651,0.0567930029,0.0540186024,0.0204498978
"RPL8",4.2590661007,9.2614577259,8.274624374,4.1439672802
"RPL9",5.8174651304,8.5982507289,6.2400429287,2.1791411043
"RPLP0",2.4362644027,5.5146355685,4.1076794658,1.9476482618
"RPLP1",10.727349909,14.9258309038,12.2638922013,8.5468302658
"RPLP2",12.0174651304,15.4997084548,11.7510135941,4.8049079755
"RPN1",0.0496058217,0.0448979592,0.0191986644,0.0576687117
"RPN2",0.2378411158,0.1974344023,0.1036250894,0.091206544
"RPP14",0.0194057004,0.0142274052,0.010851419,0.0081799591
"RPP21",0.0407519709,0.0425655977,0.0354161698,0.0392638037
"RPP25",0.0030321407,0.004548105,0.0019079418,0.008997955
"RPP25L",0.0704669497,0.0604081633,0.0345814453,0.0740286299
"RPP30",0.0468162523,0.0321865889,0.0320772716,0.0200408998
