"AABleh","cytotoxic.CD56.dim.NK.cell","memory.CD4.pos.AB.T.cell","memory.B.cell","CD14.pos.CD16.neg.classical.monocyte"
"AZIN2",1.1511428572,2.8947142858,0.2331428571,0.0365142857
"TMEM69",4.1971428572,4.6932142857,5.9431428571,7.9677142857
"TMEM68",3.6061428572,4.1747857143,2.6481428571,2.4842
"ITM2C",0.1662857143,7.6568571429,89.8345714286,1.1691428571
"ITM2B",189.490142857,262.2164285715,75.1834285714,393.641371429
"ITM2A",53.2697857143,120.3509285715,4.8032857143,0.6546857143
"XPNPEP3",2.3395714286,2.3038571429,2.6141428571,3.0883142857
"TNFRSF11A",0.8351428572,0.381,0,0.0402857143
"ZNF70",0.814,0.3028571429,0.759,0.3113714286
"CIR1",10.1694285715,12.8381428572,14.6411428571,16.3266
"UGT8",0.0324285714,0.0792142857,5.116,0.0010857143
"P2RY10",8.3608571429,54.4952857143,77.397,0.3952
"SMC4",18.6657142857,23.2835714286,11.0428571429,15.2117714285
"TRIM38",5.2006428572,4.5459285715,11.87,12.2094285714
"PYROXD1",13.6833571429,23.3009285715,13.003,15.2953428571
"SMC6",6.3702857143,5.4738571429,33.689,5.7482285714
"PAXBP1",12.1392142857,14.9524285715,11.9577142857,21.6400285714
"OGFOD1",5.7737142857,7.4753571429,5.0588571429,3.2743714286
"ZNF629",0.4021428572,0.3990714286,0.8385714286,2.0248571429
"OGFOD3",6.3699285715,5.8047142857,6.1397142857,4.4562285714
"OGFOD2",3.9357857143,4.2115,3.8815714286,2.7637714285
"ZNF624",2.6126428572,2.4135714286,2.0037142857,1.2710571428
"ZNF625",2.9277142857,0.3104285714,1.8168571429,0.3870571428
"ZNF626",5.1093571429,2.9860714286,5.1594285714,0.3565142857
"ZNF627",3.3627142857,3.8675,8.1811428571,2.2310285714
"ZNF620",1.1014285715,0.542,0.4944285714,0.4028857143
"ZNF621",4.2485,3.2974285715,2.5494285714,4.1516
"ZNF622",17.2417142857,22.6485714286,18.9297142857,11.2116571429
"ZNF623",4.287,3.544,4.383,2.5390571429
"NEURL1",0.1061428572,0.1741428572,0.344,3.3244
"NEURL2",0.3185714286,0.7661428571,0.3937142857,0.3090571428
"UGT2B17",0,0,0.2012857143,0.0008571429
"NEURL4",6.9527142858,6.0518571429,10.7448571429,6.1314571428
"TRIM32",3.6700714286,2.7442857143,3.0614285714,0.3226571429
"RPL4",352.580142857,622.4767142855,488.525428571,1367.65365714
"APAF1",12.8226428572,7.5225714286,8.7234285714,37.226
"OR2A7",0.0445714286,0.1774285715,0.5051428571,0
"TRIM37",6.6952857143,8.6824285714,7.581,3.8003142857
"MANBAL",1.5236428572,1.9238571429,3.8011428571,2.4694857143
"RPL3",851.221428571,993.4068571445,807.427428571,355.118171429
"MLXIP",3.1418571429,4.6767142857,5.346,12.4647714286
"RNA5S9",246.832142857,316.6855714285,216.063142857,3.6584
"TRIM35",10.3708571428,14.0827857143,5.0457142857,2.4901714286
"ADA",27.873,13.3081428571,0.6981428571,2.3308
"ADO",5.7862857143,4.8582857143,4.82,4.6812285714
"ADM",0.0212857143,0.0932857143,0,30.3476285714
"ADK",4.8295714286,12.5849285715,16.1117142857,14.7378857143
"COMMD3-BMI1",5.4524285714,7.8100714286,11.8977142857,14.1835428571
"FHDC1",0.0550714286,0.0269285715,0.0917142857,0.0345142857
"RASGRF1",0,0,1.6514285714,0.0208571429
"RASGRF2",2.546,6.8267142857,0.0294285714,0.1212
"ZNF480",2.5524285714,3.0232857143,3.2062857143,2.3481714286
"TTLL12",4.4405714286,3.8484285715,2.6257142857,5.2566
"VIPAS39",4.9521428572,4.7797142857,4.8591428571,5.7184857143
"ZNF483",0.9282857143,3.9049285714,2.014,0.1022857143
"ZNF484",5.0437142857,4.5670714286,4.9057142857,3.3075428571
"LOC100128494",1.4651428572,1.3792857143,1.5717142857,0.5996857143
"ZNF486",1.7704285715,1.9486428572,3.3928571429,0.5231714286
"DECR2",0.9349285715,0.7625,1.1895714286,1.6244285714
"BRE",11.0186428571,9.0159285714,10.0662857143,14.7701428572
"S100A2",0.0502142857,0.1294285715,0.1197142857,0.0780285714
"ACVR1",0.7275714286,6.7026428571,0.6668571429,2.8824571429
"SLC25A2",0.1294285715,0.1819285714,0.6345714286,0.0237714286
"KALRN",0.4936428571,1.3529285714,0,0.0695714286
"JUNB",160.980285714,481.229,351.876857143,657.166685714
"UROS",21.3174285715,16.4452142858,16.627,9.4654857143
"JUND",68.1645714286,117.3107142855,233.122,102.512171429
"HIST1H2AM",151.205285714,69.6005714286,57.8705714286,8.4094
"HIST1H2AL",37.6603571429,13.668,46.672,8.1674857143
"HIST1H2AI",126.864,43.3551428572,86.0825714286,2.7598285714
"HIST1H2AH",78.327,51.1162142857,26.8571428571,1.5722857143
"HIST1H2AK",167.51,151.278428571,100.312,5.2837142857
"HIST1H2AJ",32.0072857143,22.0775714286,12.2404285714,0.1792285714
"HIST1H2AE",280.943428571,231.4107142855,192.55,23.2797714286
"HIST1H2AD",246.303571429,158.1194285715,120.310571429,11.0573142857
"HIST1H2AG",29.1610714285,44.9884285714,20.9944285714,0.4395714286
"SWSAP1",1.4581428572,1.2508571429,1.7222857143,1.5836285714
"HIST1H2AC",106.347571429,103.0062857145,74.3231428571,23.8131714286
"HIST1H2AB",54.3274285714,32.8407142857,7.0505714286,0.7284
"THAP11",24.1895714286,29.6425,23.3112857143,10.6743428571
"PRPF19",26.7492142857,30.8332857143,33.0857142857,16.9384
"PRPF18",18.3716428572,20.24,16.9117142857,15.4623714286
"HIGD1A",28.6787142857,28.7045,13.2385714286,21.5582285714
"RUNDC1",3.3264285714,3.2954285714,7.3224285714,4.4359714286
"IDNK",6.3877142857,4.2938571429,5.0205714286,1.7582
"FAM179A",6.3497142857,0.5058571429,0.105,0.5274
"FAM179B",3.9542857143,4.1779285714,4.6101428571,3.2864285715
"SNORD9",0,0,0,0
"TRAF1",5.9536428572,27.201,2.0317142857,10.9323428572
"TRAF2",3.6172857143,3.644,4.476,1.0262285714
"TRAF3",4.5844285714,9.2914285714,22.9648571429,12.3747428571
"LEF1-AS1",0.078,2.0777142858,0,0.0770857143
"TRAF5",12.568,15.7145,52.3948571429,1.1950571429
"TRAF6",5.5251428572,6.1227857143,5.3702857143,6.0698285714
"TRAF7",7.4642142857,6.7398571429,9.5242857143,11.9313428571
"HOOK2",2.5917142857,5.0328571429,5.0457142857,4.2881714286
"HOOK3",6.6538571429,7.0625714286,7.7228571429,23.6231142857
"HOOK1",0.4688571429,2.8451428572,1.606,0.0690285714
"ESD",11.4298571429,31.0915,29.5234285714,37.6928571428
"KCNE1B",0,0,0,0.5430857143
"RPL18",765.016142857,1063.401285715,869.637142857,631.4612
"ABCC10",8.5073571429,9.4487857143,6.6268571429,5.8018857143
"RSU1",17.6327857142,20.9732142857,9.1964285714,21.9931142857
"MIEF1",6.9257857143,7.2909285715,5.411,5.7091142857
"EMG1",4.1607857143,2.4228571429,3.0614285714,1.6588571429
"UBAP1L",0.6538571429,0.8866428572,1.3322857143,0.7276
"LOC101929295",1.5229285715,4.4327142857,2.014,0.6597142857
"SLC4A1AP",11.4870714286,10.2347142858,8.7108571429,11.3089714286
"TBC1D10A",15.0165,27.5272857143,14.9927142857,10.0075714286
"MOV10",17.7275,11.8082857143,5.8705714286,8.92
"TRIM16L",1.0052142857,1.1125,0.9077142857,1.1602571429
"MOCS3",1.3589285715,1.3056428572,1.4602857143,0.5360571429
"LASP1",72.8341428571,21.3875714286,19.7572857143,42.8768
"PMAIP1",15.1592857143,10.0915714286,47.8308571429,44.3703428571
"COMMD8",17.8999285714,12.7180714286,9.4474285714,16.1975714286
"COMMD9",11.1344285714,7.9597142857,10.6731428571,48.4662857143
"OARD1",14.0239285714,13.9427142857,14.4674285714,9.6854
"COMMD2",10.226,9.7027142858,9.4034285714,7.7350285714
"COMMD3",24.1199285715,29.6141428571,27.1881428571,17.4042571429
"COMMD1",13.5197142857,14.2640714286,13.6597142857,11.9494
"COMMD6",107.788785714,180.805428571,151.318285714,82.5408857143
"COMMD7",36.0752857143,17.8222857143,12.6935714286,11.9647428571
"COMMD4",27.7468571428,16.2764285714,9.3348571429,10.6883428571
"COMMD5",17.4583571428,8.0375,9.8612857143,12.3979428571
"METTL18",7.1801428572,6.5492857143,2.9691428571,0.8579714286
"ZNF585B",5.8627857143,3.7322142857,5.2532857143,1.1790285714
"MIR374A",0,0,0,0
"MIR374B",0,0,0,0
"METTL12",35.4065,45.7657142858,69.6545714286,4.3080571429
"METTL13",10.5003571428,6.2547142857,7.2011428571,4.2092285714
"METTL10",5.4884285714,8.9885714286,7.2697142857,3.9312
"LOC101929479",0.3122142857,0.0821428572,0.2527142857,0.0046857143
"METTL17",21.0982857143,31.9587142857,31.8837142857,14.5572
"METTL14",6.4957142857,6.5391428572,7.3757142857,6.8454285714
"METTL15",2.9551428572,3.2655,3.6614285714,1.8384571429
"ZMYM2",17.087,26.2821428571,23.1507142857,38.4425142857
"ZMYM3",3.1784285714,3.1155714286,5.8114285714,4.0468
"LOC105379175",1.2630714286,0.9592142857,1.1207142857,12.9182857143
"ZMYM1",5.2295714286,5.759,3.2414285714,2.5969142857
"ZMYM6",8.1068571429,6.3127142857,12.0151428571,20.0278
"ZMYM4",9.0361428572,6.7735,9.9238571429,15.6282285714
"ZMYM5",7.1965,10.1092857143,6.5102857143,5.9595142857
"CAMK2D",11.0555714285,11.7529285715,19.4897142857,18.9578571429
"SMIM11B",5.1795714286,6.6267857143,12.0712857143,4.2243714286
"SMIM11A",3.5129285715,4.9521428572,0.812,1.0895428571
"CAMK2G",12.039,14.8519285714,8.6282857143,12.0272571429
"CAMK2B",0.0432857143,0.0167857143,0.0568571429,0.0009142857
"LOC100288778",5.463,10.2675714286,9.7982857143,8.1217714286
"DEPDC1B",0.5405,0.2231428572,0.1557142857,0.2329428571
"LMNTD2",0.3999285714,0.8761428571,1.8592857143,0.9706857143
"TIMD4",0.3361428572,0.3125,0,0.0060285714
"TPM2",1.7113571429,5.6879285715,0.1434285714,0.6714285714
"ZSCAN18",9.0683571429,6.535,15.9254285714,1.2467714286
"LINC01317",0,0,1.0981428571,0
"MEF2C-AS1",0.0667857143,0,4.7717142857,0.5686285714
"TROAP",0.8077857143,0.2497142857,0.1434285714,0.0398857143
"ZSCAN16",3.4710714286,4.2584285714,2.8231428571,2.4251428571
"PABPN1",49.695,58.093,62.5001428571,45.8397142857
"CD1D",0.0107142857,0.0084285715,13.544,56.6012857143
"CD1E",0,0.0217142857,0,1.2622285714
"ANO8",1.9767142857,1.7922857143,0.1328571429,2.1205142857
"ANO9",0.6189285715,17.9016428572,10.8744285714,0.1859142857
"CD1A",0,0,0.3004285714,1.0228
"TNFRSF13B",0.034,0,45.2747142857,0.0145714286
"ANO5",0.0740714286,0,0,1.0841714286
"ANO6",10.9163571428,13.5516428572,6.2271428571,29.1314571429
"CELF2",37.7737142858,35.8966428572,20.7578571429,41.1854
"CELF1",21.4907857143,27.3875714286,36.851,43.4153428572
"POLR1A",3.5682857143,2.5122857143,2.1017142857,2.2957142857
"POLR1B",5.7842142858,3.9609285715,5.6978571429,2.5689142857
"POLR1C",4.3536428572,7.199,7.6501428571,3.9638285714
"POLR1D",41.8224285715,77.6977142857,65.0582857143,51.6022857143
"POLR1E",7.8767857143,17.6575714286,8.946,2.4628857143
"HIP1R",12.969,10.7362857143,95.5828571429,0.3278285714
"HCG25",0.7567142857,0.6667857143,0.749,0.1320571429
"WDR41",14.7272142857,3.2897142857,10.7994285714,16.1733142857
"HCG27",1.016,3.5116428572,2.1128571429,1.4782285714
"ATP2C1",11.6502142857,12.7537857143,11.9085714286,13.8764571429
"WDR44",5.2267857143,5.6887857143,4.9057142857,5.6460571429
"WDR45",26.8428571429,15.6960714286,20.102,22.2698857143
"HCG23",0,0,1.2827142857,0
"WDR47",3.9167857143,2.8537142857,2.215,4.4733714286
"WDR48",18.7482142857,20.8835714286,19.0082857143,15.8442571429
"WDR49",0.5692142857,0.2808571429,0.1908571429,7.6146
"CTNS",1.938,1.3337857143,3.0045714286,3.6853428571
"GTF2B",22.1765714286,32.2928571429,23.2277142857,20.3944285714
"JAK2",6.5892857143,5.53,8.5787142857,43.2567428571
"JAK3",22.0053571428,43.5595714286,16.0902857143,12.2635714286
"JAK1",249.135428571,117.394,111.558857143,59.9738285714
"GTF2I",44.7257142857,28.4805714286,80.7334285714,40.5307428571
"GRM2",0.2808571429,0.2455714286,0.242,0.1926571428
"NR1H3",7.0081428572,1.7431428571,1.5955714286,3.8556
"SLC25A26",9.1619285715,13.2352142857,12.5871428571,4.8990571429
"NMRAL1",28.0299285715,23.5465714286,18.4097142857,12.9588
"HOXB2",7.4855,3.0547857143,0,0.6755714286
"HOXB3",2.1512857143,0.7521428572,0.446,0.0997714286
"CHUK",9.6161428572,7.6917142857,6.7328571429,11.0502571429
"HOXB4",1.7638571429,0.3359285714,0.1557142857,0.0607428571
"PPARG",0,0.2042857143,0,0.6010285714
"PPARD",1.4973571429,4.0372857143,3.5705714286,3.1087142857
"WDR54",7.7415,14.0887857143,9.5108571429,1.5290571428
"PPARA",4.0578571429,2.3637857143,3.786,4.3245714286
"LINGO3",0.626,0.1273571429,0.8385714286,0.1232285714
"CSGALNACT2",19.1896428571,15.949,5.5485714286,46.4975428572
"CSGALNACT1",1.7908571429,18.5966428572,56.3518571429,6.0934857143
"C5orf17",0.1571428571,0.0269285715,0.105,0.0462571429
"C5orf15",10.1185714286,6.9979285715,7.2464285714,19.116
"RHOJ",0,0,0,0.0011428571
"MAGOHB",6.2931428572,6.3139285715,5.116,3.6741714286
"POLR2G",82.3107142857,40.6355714286,48.1621428571,38.0517142857
"RNVU1-1",22.1769285714,20.8377857143,50.9705714286,19.8838857143
"MPP3",0,0.0414285715,0,0.5329428571
"CD14",0.0774285714,0.1811428572,0.0442857143,422.502
"POLR2F",16.6906428571,12.7784285714,12.0151428571,14.8043714286
"MYZAP",0.0212857143,2.4082142857,0.7674285714,0.087
"GADD45A",4.8935714286,7.8382142857,2.6825714286,5.0850857143
"CTAG2",0,0,0,0.9559428571
"TFB2M",4.6766428572,4.8794285715,4.383,2.9835428571
"ZHX1-C8orf76",2.072,1.2395714286,1.3762857143,1.6941714286
"CD19",0.1302857143,0.0284285715,102.522571429,0.1016
"ASH2L",13.414,8.8512142858,16.405,8.1970285714
"SLC9A7P1",0.0107142857,0.0084285715,0.0294285714,14.1369428571
"PRKDC",36.0005714286,39.5437142858,39.1385714286,21.7490857143
"MKRN1",52.7135714285,49.1516428572,57.9494285714,61.7998285714
"RHOC",193.447571429,22.9741428571,10.3728571429,14.5819428571
"DYRK3",0.0212857143,0.4258571429,0,0.0428571428
"DYRK2",24.4262857143,21.8147142857,8.497,3.9542285714
"DYRK4",10.5172857143,8.5894285715,27.006,7.9532857143
"RECQL5",5.7422857143,6.6782142858,13.0268571429,9.6890285714
"GADD45G",0.2202857143,1.7072857143,0.2227142857,0.5266571428
"RGMB",0.0325714286,3.1284285714,2.6141428571,0.0369714286
"RHOA",163.159571429,129.787142857,130.334,203.880914286
"LHFPL2",0.0665714286,0.128,6.2405714286,2.5582857143
"LINC00921",3.1572142857,2.7692857143,3.4254285714,2.9335428571
"TMEM177",1.3269285715,1.9201428572,1.624,0.1837428572
"RHOG",35.453,30.3787142857,18.8974285714,63.5284
"NR2F6",0.45,0.1628571429,0.9488571429,0.9584285714
"GIMAP1-GIMAP5",1.2805,0.9621428572,0,2.5641714286
"LOC102724009",0.034,0.4425714286,0.5051428571,0.1867714286
"POLR2K",33.6547142857,36.8579285714,23.3112857143,15.7692571429
"ELL3",0.1465714286,0.4732857143,3.1351428571,0.221
"ELL2",1.9557142857,3.0967857143,5.4981428571,6.9503428572
"DDB1",65.4824285714,64.7587142857,62.738,41.2128857143
"KIF21A",9.2808571429,5.3629285715,0.2645714286,0.1443714286
"KIF21B",17.4814285714,12.9235714286,8.2874285714,2.3079428571
"CEP44",5.294,4.6260714286,6.0975714286,3.2815142857
"CEP41",1.5704285715,0.5938571429,0.759,0.8238571428
"LOC100287290",0.3455,0.0707857143,0.1791428571,0.1048285714
"ST7L",6.2948571429,10.0417142858,5.0205714286,7.0849142857
"APOBEC3H",4.7438571429,1.2426428572,0.8194285714,0.0618
"APOBEC3D",14.4499285714,8.7801428572,13.817,1.0408857143
"APOBEC3G",164.768428571,27.1985714286,55.8257142857,14.0969142857
"APOBEC3F",6.266,2.0697142857,5.8325714286,1.7689428572
"APOBEC3A",0.045,0,0,89.4728571429
"APOBEC3C",17.6152857143,4.6314285714,10.3871428571,5.4039428571
"APOBEC3B",0.4286428571,0.0968571429,0.1328571429,0.8964571428
"HSPE1",33.41,56.6696428572,42.4297142857,14.6276571429
"EBI3",0.0284285715,0,2.274,0.0402
"PRKD2",30.6194285715,19.9130714286,34.6578571429,6.1718857143
"PRKD3",20.7372857143,9.6602142857,36.9537142857,15.7368857143
"TTTY15",5.0222857143,0,0,1.5536285714
"CTTN",0.1047857143,0.2569285715,0.1197142857,0.7371142857
"TTTY10",0.0445714286,0,0,0.2387428571
"DHFR",5.3757142857,2.6824285715,5.1302857143,1.7593142857
"FAM109B",0.8135,0.4989285715,0.3544285714,0.9922571429
"FAM109A",1.1097857143,0.4745714286,1.624,3.5455142857
"GIPR",1.0375714286,0.4025714286,0.0917142857,0.0180285714
"EIF2S1",22.7412142857,20.5247142858,11.9577142857,17.0806571429
"EIF2S3",64.0663571429,145.2884285715,158.254571429,115.789714286
"FAM210A",3.693,3.0935,3.2671428571,2.0218857143
"LPIN2",33.5468571429,46.4125,6.1085714286,7.5644857143
"LPIN3",0.0202857143,0.086,0.1197142857,0.0079428571
"KLHL42",3.0308571429,3.9275,2.5882857143,2.4038571429
"SELENOS",20.7934285714,18.6167142857,10.6731428571,15.7889142857
"SELENOP",0.6376428572,0.1982142858,0.069,0.0513714286
"OVCH1-AS1",0.9035714286,0.1287142857,0,0.5626285714
"SELENOT",48.5365714285,34.4162857143,28.4238571429,42.1927428571
"KLF7",2.8084285715,7.2921428572,2.236,30.2525428572
"KLF6",36.1558571429,104.7760000001,123.683142857,278.968971429
"KLF5",0.1460714286,0.4825714286,0.0814285714,0.3988571429
"KLF4",0.0888571429,0.4685714286,0.3831428571,61.2991142857
"KLF3",33.8,50.9156428572,10.8228571429,31.5292571428
"KLF2",25.5496428571,86.8857142855,43.7754285714,10.6527714286
"SELENOM",2.2224285715,20.1593571429,30.4414285714,0.8609428571
"RNU5D-1",747.655,500.127,1619.52085714,0
"TMEM222",12.3477142857,11.2787857143,13.544,4.1748
"TMEM223",7.7545714286,5.5895,5.3898571429,2.6462857143
"TMEM220",0.6103571429,0.7529285715,1.1348571429,0.6714285714
"EFR3A",21.8384285714,19.6018571429,18.0214285714,22.2121714286
"SELENOF",95.6014285715,104.7148571429,115.705428571,95.1587142857
"KLF9",8.9685714286,33.4717857143,10.8228571429,7.4956857143
"EFR3B",0.0267857143,0,0.0294285714,0.0009142857
"HEATR6",5.5362142857,5.1975714286,14.2727142857,5.8848
"MIR4800",27.8268571429,24.2930714286,22.998,13.4902
"SLC7A5",1.4634285715,3.1292857143,1.5877142857,2.367
"HEATR3",5.4309285714,5.0619285714,2.6257142857,11.8682571428
"HEATR1",7.6871428572,8.8355714286,11.3654285714,5.1168285714
"FAM189B",0.8205714286,0.8801428571,0.8058571429,1.3519428572
"RNU1-2",216694.120571,219030.112571,286334.745143,221811.042857
"REST",18.9248571429,22.974,12.2274285714,10.9618285714
"HEATR9",0.5606428572,0.0582142857,0,0.0542
"BATF2",0.0202857143,0,0.3628571429,0.5523714286
"SFSWAP",15.6835714285,18.2767142858,23.9522857143,16.9997714286
"BATF3",0,0.5943571429,0.2331428571,5.8390571429
"KLHDC7B",1.5594285715,0.9768571429,1.0095714286,0.7449142857
"DEDD",6.3601428572,7.4082857143,5.794,10.7860857143
"PHF21A",14.6977857143,7.8612857143,9.6162857143,23.7123714286
"KLRK1",335.153428571,0.5349285714,27.6862857143,0.7631428571
"MUSTN1",0.1216428572,0.2284285714,0,1.1130857143
"VPS25",17.5556428571,10.2232857143,9.598,17.8604571429
"LOC102723582",2.6678571429,3.8118571429,4.6,2.4354857143
"NUP37",5.6801428571,6.9004285715,5.6665714286,5.2828857143
"MAP3K10",4.6631428572,4.5152857143,3.5548571429,3.0626285714
"MAP3K11",19.0652857143,15.8101428572,16.9478571429,39.8044
"MAP3K12",3.5725714286,7.3555714286,1.1895714286,4.1013142857
"MAP3K13",1.8188571429,2.4113571429,3.7168571429,3.3571428572
"ADNP2",4.4010714286,8.0087142857,5.0205714286,4.5348857143
"DDA1",13.9316428571,11.4470714286,10.0554285714,10.2625714286
"ZNF543",2.3883571429,1.6827142857,3.4254285714,0.9979714286
"SLC1A4",2.7227857143,1.5814285715,1.2014285714,1.9626
"SLC1A5",4.9555714286,2.2112142857,6.9605714286,14.7524571428
"SLC1A7",2.5241428572,0,0,0.0007428571
"ZNF549",3.7596428572,2.8133571429,4.3078571429,0.7746
"FUCA1",5.1337142857,2.27,2.3155714286,22.6272
"FUCA2",6.1647142858,2.6335714286,3.6614285714,18.7190857143
"SLC1A3",0,0,0,1.8401428572
"SYCP2L",0.1013571429,0,0.069,1.0790857143
"ATP13A2",10.0797142857,11.0442857143,5.6454285714,8.7495142857
"NCAPG",0.3639285714,0.1236428572,0.2012857143,0.1470857143
"FAM60A",14.6334285714,31.1141428572,51.4682857143,11.6948
"DHTKD1",5.6155714286,2.4264285715,14.5998571429,4.611
"OSBPL1A",0.0445714286,1.2422142857,0.0568571429,5.7539142857
"ZNF33A",8.9585714286,14.8284285715,16.8192857143,11.2718285714
"DCTPP1",8.1595714286,8.9940714286,16.9315714286,3.7583142857
"FCGR1B",0.0171428572,0,0,13.3528
"FCGR1A",0.0095714286,0,0,36.1670285714
"IKBKE",6.9056428572,15.4002857143,8.1408571429,11.979
"LINC01410",0.0667857143,0.0337857143,0.419,4.6485142857
"ENTHD1",0,0.0517142857,0,0.0003428571
"VBP1",18.4207142857,22.922,13.8765714286,11.9341714286
"GNL3",21.7052857142,39.5552857143,37.1202857143,13.5382571429
"GNL2",19.6507142857,16.2514285715,22.8734285714,24.8803428571
"GNL1",17.0010714286,22.6179285715,18.7985714286,10.6659714286
"RARG",2.6322142857,6.4568571429,1.0551428571,4.1794
"DHRS9",0,0,0.1791428571,1.7448
"DHRS7",130.575,68.8372857143,35.6735714286,43.4631714286
"DHRS4",6.8535,6.3921428572,5.6768571429,15.6834285715
"DHRS3",54.49,21.1922142857,0.1197142857,0.8545714286
"DHRS1",7.7634285714,6.3243571429,11.4485714286,5.1663142857
"SNHG9",21.2823571428,37.0524285714,34.8517142857,12.0375142857
"RARS",27.1846428572,30.692,29.9922857143,24.7850285714
"MIPEP",4.1711428572,2.5448571429,7.7755714286,1.4107142857
"CACUL1",7.7282857143,6.3224285715,8.3691428571,22.8126285714
"DYRK1A",49.8312857143,49.585,42.9615714286,30.3016285714
"RPS28",309.954142857,515.6835714285,478.546857143,284.245142857
"DYRK1B",3.9796428572,2.5224285715,3.7168571429,2.5519714286
"NABP2",10.3960714285,6.1515,5.5724285714,3.2979714286
"NABP1",6.8211428571,13.3699285714,9.4877142857,82.2429142857
"CCNL1",159.047714286,261.5847142855,256.035428571,869.189885714
"JAKMIP2",6.6645,1.6620714286,0.0442857143,0.0304857143
"JAKMIP1",2.3442857143,6.5040714286,0.0442857143,0.037
"CCNL2",32.3227857143,48.9463571429,62.258,39.6697142857
"LOC101929089",0.0771428571,0.3144285714,0.1197142857,0
"DHRSX",4.7662142857,3.6727142858,6.3535714286,7.2978571428
"GHRLOS",1.0068571429,1.1287142857,1.4602857143,1.3685714286
"TPO",0,2.5406428572,0,0
"GNLY",2201.42828571,6.1119285715,0.898,2.2553714286
"PCYT2",11.2695714285,7.5087857143,4.2348571429,3.2792285714
"NOMO3",12.6352142857,8.0253571429,12.6711428571,15.0369428571
"NOMO1",21.2325714286,13.0344285714,15.5628571429,8.8246
"BAZ1A",41.9012857143,40.0578571429,31.9867142857,39.7346
