mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V482	0.06979	0.5296	0.26572	0.10271	0.03218
V483	0.24714	0.41778	0.06831	0.21099	0.05579
V484	0.15786	0.40973	0.17795	0.22195	0.03251
V485	0.53476	0.15584	0.11906	0.16202	0.02833
V486	0.01216	0.23112	0.25671	0.16891	0.3311
V487	0.07647	0.21764	0.36261	0.3237	0.01958
V488	0.30688	0.15481	0.01451	0.40327	0.12052
V489	0	0.29459	0.56762	0.11925	0.01855
V490	0	0.18274	0.59196	0.2138	0.0115
V491	0	0.40994	0.10163	0.25295	0.23548
V492	0	0.18392	0.05574	0.72033	0.04001
V493	0	0.08664	0.0169	0.86568	0.03078
V494	0.23288	0.10751	0.03093	0.5567	0.07198
V495	0.23543	0.25187	0.21981	0.23732	0.05557
V496	0.07114	0.19608	0.04182	0.22126	0.46969
V497	0.04388	0.19284	0.12875	0.2693	0.36523
V498	0.04032	0.64445	0.13664	0.13601	0.04259
V499	0	0.29723	0.24823	0.20378	0.25076
V500	0.0642	0.39827	0.16864	0.30946	0.05943
