cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V534	0	0.06275	0.86304	0.07421
V535	0.53818	0.19629	0.07192	0.19361
V536	0.1377	0.13447	0.54819	0.17964
V537	0.42476	0.43302	0.14221	0
V538	0.41669	0.25164	0.16999	0.16168
V539	0.17796	0.60116	0.20026	0.02062
V540	0.10956	0.81522	0.07522	0
V541	0	0.692	0.1654	0.1426
V542	0.14795	0.30188	0.38795	0.16221
V543	0.748	0.24871	0	0.00329
V544	0.09639	0.23545	0.37775	0.29041
V545	0.33014	0.34803	0.15275	0.16909
V546	0	0.93954	0.06046	0
V547	0	0.67262	0.32738	0
V548	0.05484	0.86156	0.0836	0
V549	0.16402	0.1632	0.67278	0
V550	0.55836	0.24151	0.04149	0.15863
V551	0.09115	0.86797	0.04089	0
V552	0	0.7246	0.09804	0.17736
V553	0.07856	0.27428	0.64715	0
V554	0.09908	0.23392	0.21661	0.45039
V555	0.02539	0.38306	0.47543	0.11612
V556	0	0.04571	0.95429	0
V557	0.69796	0.26111	0.01332	0.02761
V558	0	0.93991	0.06009	0
V559	0	0.81449	0.18551	0
V560	0.52956	0.47044	0	0
V561	0	0.03406	0.96594	0
V562	0.65402	0.21366	0.12439	0.00793
V563	0.07568	0.13741	0.78691	0
V564	0	0.12146	0.87854	0
V565	0.03471	0.42371	0.47712	0.06445
V566	0.59898	0.33055	0.01576	0.05471
V567	0.1713	0.64829	0.08517	0.09524
V568	0.28182	0.14167	0.22428	0.35223
V569	0.61833	0.25207	0.02155	0.10806
V570	0	0.34169	0.65831	0
V571	0.66619	0.33381	0	0
V572	0.30176	0.17457	0.51233	0.01134
V573	0.09267	0.35287	0.16574	0.38872
V574	0	0.82291	0.17709	0
V575	0.02106	0.23548	0.35619	0.38726
V576	0.06043	0.90595	0.03362	0
V577	0.02905	0.17644	0.45449	0.34002
V578	0	0.16317	0.79444	0.04239
V579	0	0.90527	0.09473	0
V580	0.1786	0.13306	0.32319	0.36514
V581	0.12805	0.21897	0.17997	0.47301
V582	0.49276	0.3641	0.06642	0.07672
V583	0	0.11102	0.77308	0.1159
V584	0.35024	0.34881	0.30095	0
V585	0	0.08322	0.69013	0.22665
V586	0.09619	0.14912	0.74809	0.0066
V587	0.10841	0.15089	0.7407	0
V588	0.55886	0.26929	0.06197	0.10987
V589	0	0.92143	0.07857	0
V590	0	0.8105	0.1895	0
V591	0	0.16107	0.46066	0.37827
V592	0	0.15781	0.84219	0
V593	0.49586	0.17608	0.24999	0.07806
V594	0.20266	0.43954	0.3578	0
V595	0.08903	0.13625	0.23932	0.5354
V596	0	0.44824	0.37781	0.17395
V597	0	0.61468	0.38532	0
V598	0	0.13622	0.86378	0
V599	0.48072	0.5037	0.01558	0
V600	0.26079	0.65837	0.06979	0.01104
V601	0.13994	0.47013	0.19763	0.1923
V602	0.09166	0.13302	0.22649	0.54883
V603	0.00707	0.57392	0.15256	0.26645
V604	0.34148	0.30872	0.3498	0
V605	0	0.46244	0.49361	0.04395
V606	0.59975	0.38125	0.00977	0.00924
V607	0.56464	0.20017	0.15785	0.07734
V608	0.12591	0.32982	0.47844	0.06583
V609	0	0.39359	0.41032	0.19608
V610	0.63881	0.2382	0.10559	0.0174
V611	0.32369	0.14607	0.20993	0.3203
V612	0	0.13937	0.86063	0
V613	0	0.37505	0.62495	0
V614	0.62981	0.28967	0.05893	0.02158
V615	0.18722	0.20388	0.17601	0.43289
V616	0.01705	0.87072	0.09035	0.02188
V617	0.29157	0.33726	0.37117	0
V618	0.65819	0.23178	0.01545	0.09459
V619	0.29766	0.19574	0.41876	0.08784
V620	0	0.66026	0.33974	0
V621	0.33592	0.34945	0.23957	0.07506
V622	0.2138	0.38076	0.40544	0
V623	0.01803	0.22475	0.37975	0.37748
V624	0.62514	0.37486	0	0
V625	0.17905	0.66942	0.1335	0.01803
V626	0.76742	0.23258	0	0
V627	0.04157	0.14289	0.3095	0.50604
V628	0.01668	0.41051	0.18991	0.3829
V629	0.05623	0.46134	0.38972	0.09271
V630	0	0.3819	0.6181	0
V631	0.01486	0.35898	0.30666	0.3195
V632	0.51332	0.17748	0.20585	0.10335
V633	0	0.07054	0.92335	0.00611
V634	0.24546	0.41535	0.33918	0
V635	0	0.91697	0.0497	0.03334
V636	9e-04	0.24493	0.73639	0.01777
V637	0.26991	0.39496	0.17653	0.15859
V638	0.31304	0.46487	0.12499	0.09709
V639	0.12837	0.56284	0.30879	0
V640	0	0.20146	0.79854	0
V641	0.71808	0.28172	2e-04	0
V642	0.62108	0.37892	0	0
V643	0	0.27957	0.60913	0.1113
V644	0.71557	0.28443	0	0
V645	0.12988	0.54457	0.32555	0
V646	0	1	0	0
V647	0.00718	0.22082	0.772	0
V648	0.27628	0.58748	0.13624	0
V649	0	0.11206	0.88794	0
V650	0	0.15873	0.84127	0
V651	0.14257	0.14016	0.71727	0
V652	0.01876	0.22925	0.61412	0.13787
V653	0.04529	0.81714	0.13757	0
V654	0.54921	0.40209	0.0487	0
V655	0.0011	0.77543	0.09878	0.1247
V656	0.20294	0.48268	0.0997	0.21469
V657	0.08135	0.21276	0.20656	0.49933
V658	0.47963	0.41972	0.07575	0.0249
