CD19B	CD56NK	CD4MemoryT	CD14
V574	0.07272	0.63516	0.16818	0.12395
V575	0.06579	0.18704	0.15895	0.58822
V576	0.14523	0.64559	0.08794	0.12124
V577	0.08077	0.16162	0.20884	0.54877
V578	0.1022	0.1782	0.47814	0.24145
V579	0.05164	0.69361	0.12298	0.13176
V580	0.14414	0.13197	0.15749	0.5664
V581	0.0902	0.17781	0.0898	0.64219
V582	0.39969	0.22246	0.09873	0.27912
V583	0.06849	0.16415	0.42677	0.34058
V584	0.37154	0.2293	0.26095	0.13821
V585	0.06674	0.13721	0.3462	0.44985
V586	0.21264	0.13028	0.47492	0.18216
V587	0.23568	0.13422	0.49587	0.13423
V588	0.43243	0.14251	0.10222	0.32285
V589	0.08009	0.64802	0.10718	0.1647
V590	0.08007	0.6218	0.17982	0.11831
V591	0.05876	0.15715	0.20203	0.58206
V592	0.1704	0.14976	0.5717	0.10813
V593	0.41351	0.11064	0.20245	0.2734
V594	0.25896	0.31881	0.27433	0.1479
V595	0.06961	0.14457	0.10261	0.68321
V596	0.07589	0.31385	0.20771	0.40254
V597	0.05164	0.50212	0.26816	0.17808
V598	0.08151	0.2083	0.58473	0.12546
V599	0.44018	0.33377	0.09649	0.12956
V600	0.26251	0.43464	0.10425	0.1986
V601	0.14671	0.30527	0.13014	0.41788
V602	0.06966	0.14408	0.09902	0.68723
