Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V442	0.74756	0.00321	0.24923	0	0	0
V443	0.19681	0	0.17884	0.49491	0.12944	0
V444	0.85604	0	0.14396	0	0	0
V445	0.96504	0	0.03496	0	0	0
V446	0.06174	0.63096	0.3073	0	0	0
V447	0.342	0.20281	0.0354	0	0.07428	0.3455
V448	0.06011	0	0.93989	0	0	0
V449	0.82322	0	0.17678	0	0	0
V450	0.15449	0	0.82426	0	0.02125	0
V451	0.22738	0	0.36954	0	0.40309	0
V452	0.31663	0	0.09965	0.16236	0.13198	0.28937
V453	0.43518	0	0.56482	0	0	0
V454	0.42232	0	0.24359	0.25261	0.08148	0
V455	0	1	0	0	0	0
V456	0.89778	0	0.10222	0	0	0
V457	0.27307	0	0.06917	0	0.09935	0.5584
V458	0.20779	0	0.57412	0	0.21809	0
V459	0.16709	0	0.76043	0	0.07247	0
V460	0.65478	0	0.34522	0	0	0
V461	0.51871	0	0.1664	0.13285	0.18204	0
V462	0.06833	0	0.93167	0	0	0
V463	0.03465	0	0.29311	0	0.67224	0
V464	0	1	0	0	0	0
V465	0.54265	0	0.45735	0	0	0
V466	0.27497	0	0.13932	0.43145	0.15426	0
V467	0.96643	0	0.03357	0	0	0
V468	0.58516	0.00626	0.26194	0	0.14664	0
V469	0.23167	0	0.76833	0	0	0
V470	0.71179	0	0.27589	0	0.01232	0
V471	0.28663	0.06152	0.65185	0	0	0
V472	0.11784	0.57825	0.09797	0	0.20594	0
V473	0	1	0	0	0	0
V474	0.23944	0	0.52672	0.1204	0.11343	0
V475	0.29098	0.00563	0.44733	0	0.25605	0
V476	0.77734	0	0.14363	0	0.00016	0.07887
V477	0.19768	0.7329	0.06943	0	0	0
V478	0.11701	0	0.88299	0	0	0
V479	0.17836	0	0.82164	0	0	0
V480	0.15364	0.18488	0.15517	0.05278	0.45353	0
V481	0.60836	0	0.30652	0	0.08512	0
V482	0.65821	0	0	0	0	0.34179
V483	0	1	0	0	0	0
V484	0.8581	0	0.1419	0	0	0
V485	0.46694	0	0.53306	0	0	0
V486	0.34062	0	0.65938	0	0	0
V487	0.10723	0.26306	0.19313	0	0.43658	0
V488	0.20946	0.79054	0	0	0	0
V489	0.84476	0	0.15524	0	0	0
V490	0.23715	0	0	0	0	0.76285
V491	0.25293	0.13478	0.50786	0	0.10443	0
V492	0.32903	0	0.26946	0	0.02616	0.37535
V493	0.98308	0.01536	0.00156	0	0	0
V494	0.25141	0	0.27966	0	0	0.46893
V495	0.2568	0.57873	0.16447	0	0	0
V496	0.51486	0	0.43143	0	0.05371	0
V497	0.19111	0.02066	0.37439	0	0.41385	0
V498	0.3396	0	0.49209	0.00997	0.15833	0
V499	0.03681	0.79081	0.17238	0	0	0
V500	0.70247	0.06818	0.22935	0	0	0
V501	0	1	0	0	0	0
V502	0.12202	0	0.24208	0	0.6359	0
V503	0.21569	0.37305	0.11797	0.21537	0.07793	0
V504	0	1	0	0	0	0
V505	0.22618	0	0.62815	0.0055	0.14017	0
V506	0.55738	0	0.1173	0	0.03351	0.2918
V507	0.08213	0	0	0	0	0.91787
V508	0.06364	0.65981	0.14755	0	0.129	0
V509	0.18331	0	0.13764	0.47356	0.20549	0
V510	0.95247	0	0.04753	0	0	0
V511	0.30677	0	0.035	0	0.06174	0.59649
V512	0.2954	0.04975	0.65485	0	0	0
V513	0.09314	0	0.45473	0	0.45213	0
V514	0	1	0	0	0	0
V515	0.1752	0.4871	0.0664	0.20312	0.06818	0
V516	0.0808	0	0.9192	0	0	0
V517	0.12276	0	0.57877	0	0.29847	0
