Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V283	0	0.02842	0.05021	0	0.48839	0.01051	0.15947	0	0.263	0
V284	0	0	0.28459	0	0	0.04396	0.07504	0	0	0.59641
V285	0	0.05045	0.0113	0	0.20572	0	0.36714	0.09689	0.05815	0.21036
V286	0	0	0.1245	0	0.11233	0.43349	0.14845	0	0	0.18124
V287	0	0	0.06944	0	0.13273	0.05487	0.54967	0	0	0.19329
V288	0	0	0	0	0.17883	0.19423	0.32294	0.304	0	0
V289	0	0.18825	0.57083	0	0.11549	0.07509	0.0081	0	0.04224	0
V290	0	0	0.16257	0	0.0942	0.1983	0.54492	0	0	0
V291	0.59114	0.00471	0.3075	0	0	0.09666	0	0	0	0
V292	0	0	0.47065	0	0.08712	0.3832	0.05902	0	0	0
V293	0	0.02186	0.78812	0	0.04307	0.1184	0	0	0.02855	0
V294	0	0.162	0.13142	0	0.19284	0	0.2443	0	0.26943	0
V295	0	0.07514	0.64171	0	0.07002	0.14591	0.02589	0	0.04133	0
V296	0	0.02118	0.126	0	0.3175	0	0.26145	0	0.27387	0
V297	0.01596	0.07801	0.2231	0	0.03334	0.03003	0.12087	0	0	0.4987
V298	0	0	0.35841	0.45439	0	0.04529	0.14191	0	0	0
V299	0.04028	0.0191	0.1766	0	0.22603	0.51565	0.02234	0	0	0
V300	0	0	0.14526	0	0.25383	0.02726	0.31031	0.19025	0.07309	0
V301	0	0	0	0	0.16218	0	0.30629	0.53153	0	0
V302	0	0	0.22203	0	0.19528	0.07875	0.1888	0.31513	0	0
V303	0	0.48479	0.05414	0	0.104	0.13567	0.22141	0	0	0
V304	0	0	0.00838	0	0.22005	0.02254	0.29416	0.45326	0.00162	0
V305	0	0.03703	0.31231	0	0.38634	0.12837	0.0274	0	0.10855	0
V306	0	0.00875	0.22735	0.05217	0.05743	0.38242	0.27188	0	0	0
V307	0	0.127	0	0	0.66157	0	0.03973	0	0.1717	0
V308	0	0.76266	0	0	0.07934	0	0.15799	0	0	0
V309	0	0.15917	0	0	0.60768	0	0.05257	0	0.18058	0
V310	0	0.11206	0.10803	0	0.53761	0.07989	0.03093	0	0.13148	0
V311	0.79699	0	0.20033	0	0	0.00268	0	0	0	0
V312	0	0	0.16034	0	0.08193	0.0404	0.25353	0.00176	0.00314	0.45889
