cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V500	0.04775	0.09102	0.80691	0.05432
V501	0.15269	0.01786	0.24724	0.58221
V502	0.5596	0.3008	0.11384	0.02577
V503	0.27832	0.13441	0.32893	0.25834
V504	0.26541	0.70153	0	0.03306
V505	0.24383	0.25255	0.33475	0.16887
V506	0.08876	0.25234	0.54341	0.11548
V507	0.64018	0.14557	0.11615	0.0981
V508	0.76259	0.2129	0	0.02451
V509	0.23407	0.0525	0.59378	0.11964
V510	0.22695	0.51625	0.24108	0.01571
V511	0.11774	0.51724	0.11537	0.24964
V512	0.37258	0.08678	0.20588	0.33476
V513	0.0941	0.65007	0.20634	0.04948
V514	0.16934	0.10554	0.1743	0.55082
V515	0.79618	0.12583	0.01093	0.06707
V516	0.88016	0.11984	0	0
V517	0.11291	0.02923	0.48347	0.3744
V518	0.92433	0.07567	0	0
V519	0.0532	0.8956	0	0.0512
V520	0.00309	0	0.80912	0.18779
V521	0.54303	0.05346	0.36409	0.03942
V522	0	0.11394	0.72718	0.15888
V523	0.39148	0.15018	0.31768	0.14066
V524	0.0075	0.78931	0.17409	0.0291
V525	0.37565	0.27883	0.08107	0.26445
V526	0.68868	0.13447	0.06482	0.11203
V527	0.24122	0.02896	0.53437	0.19545
V528	0.12877	0.85185	0	0.01938
V529	0.14028	0.08361	0.42838	0.34773
V530	0	0.16408	0.75533	0.08058
V531	0.0202	0.89692	0.08282	6e-05
V532	0.27141	0.40995	0.07385	0.24479
V533	0.33076	0.3861	0.15754	0.1256
V534	0	0	0.85438	0.14562
V535	0.67538	0.05806	0.0346	0.23196
V536	0.24126	0.00061	0.52705	0.23109
V537	0.59828	0.27783	0.10592	0.01797
V538	0.54599	0.112	0.13614	0.20588
V539	0.30242	0.4567	0.15437	0.08652
V540	0.23462	0.71151	0.02643	0.02744
V541	0.07441	0.59412	0.12149	0.20998
V542	0.2554	0.16529	0.36127	0.21803
V543	0.89053	0.06667	0	0.04281
V544	0.19343	0.11944	0.35168	0.33545
V545	0.45516	0.20954	0.11763	0.21768
V546	0.05649	0.92151	0.01944	0.00256
V547	0.02282	0.62829	0.32641	0.02247
V548	0.17682	0.77968	0.03667	0.00682
V549	0.2869	0.00472	0.67378	0.0346
V550	0.69827	0.10118	0.00245	0.19809
V551	0.21169	0.75647	0	0.03184
V552	0.06433	0.64018	0.05225	0.24324
V553	0.19027	0.12239	0.6496	0.03774
V554	0.20078	0.13558	0.18176	0.48188
V555	0.11993	0.25142	0.45351	0.17514
V556	0	0	0.96676	0.03324
V557	0.84064	0.09033	0	0.06903
V558	0.10424	0.8266	0	0.06917
V559	0.00027	0.82043	0.17147	0.00783
V560	0.69347	0.30653	0	0
V561	0	0	0.97892	0.02108
V562	0.80701	0.04531	0.08905	0.05864
V563	0.17864	0	0.79029	0.03107
V564	0	0.0282	0.93507	0.03673
V565	0.13457	0.27689	0.45665	0.1319
V566	0.74138	0.16075	0	0.09788
V567	0.29508	0.51711	0.0329	0.15491
V568	0.39407	0.03159	0.18933	0.38501
V569	0.7566	0.09602	0	0.14738
V570	0	0.25667	0.68355	0.05978
V571	0.81558	0.16016	0	0.02426
V572	0.42981	0.0069	0.48666	0.07663
V573	0.19739	0.24816	0.12626	0.42819
V574	0.04114	0.79405	0.14688	0.01794
V575	0.11443	0.12482	0.32976	0.43099
V576	0.18163	0.81048	0	0.00788
V577	0.11878	0.06143	0.43549	0.3843
V578	0.02269	0.05382	0.80455	0.11894
V579	0.0162	0.91205	0.05608	0.01566
V580	0.28026	0.02682	0.29454	0.39839
V581	0.2311	0.12445	0.14299	0.50146
V582	0.63082	0.21692	0.02522	0.12703
V583	0	0.02971	0.78179	0.1885
V584	0.50563	0.17598	0.27702	0.04137
V585	0.02223	0	0.68757	0.2902
V586	0.19674	0	0.7271	0.07616
V587	0.21677	0	0.73759	0.04564
V588	0.69806	0.12035	0.02793	0.15366
V589	0.0823	0.85453	0.02539	0.03778
V590	0.04954	0.77171	0.16712	0.01162
V591	0.07913	0.05302	0.4427	0.42515
V592	0.08628	0.01307	0.87282	0.02783
V593	0.62467	0.02645	0.2203	0.12858
V594	0.3383	0.27999	0.33398	0.04773
V595	0.18422	0.04908	0.20807	0.55863
V596	0.08443	0.32523	0.35546	0.23488
V597	0	0.56111	0.37673	0.06216
V598	0	0.04946	0.91737	0.03317
V599	0.64644	0.3357	0	0.01786
V600	0.39988	0.51204	0.01356	0.07451
V601	0.24974	0.34262	0.15831	0.24933
V602	0.18521	0.04957	0.19544	0.56978
V603	0.1005	0.46698	0.1116	0.32092
V604	0.49478	0.1346	0.33264	0.03798
V605	0.07046	0.33523	0.47872	0.11559
V606	0.74824	0.19598	0	0.05578
V607	0.69774	0.05261	0.1243	0.12535
V608	0.23801	0.17718	0.45489	0.12992
V609	0.07307	0.27904	0.39077	0.25712
V610	0.79252	0.07404	0.0644	0.06904
V611	0.44126	0.03164	0.17319	0.35391
V612	0	0.04432	0.89125	0.06442
V613	0	0.29782	0.65583	0.04635
V614	0.78338	0.12846	0.01592	0.07224
V615	0.29284	0.1027	0.14201	0.46244
