mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V441	0.06008	0.52056	0.3485	0.06922	0.00164
V442	0.12347	0.79844	0.04677	0.03132	0
V443	0.8272	0.07857	0.00843	0.06864	0.01716
V444	0.17575	0.34359	0.04238	0.41348	0.02479
V445	0.07966	0.32746	0.04987	0.53459	0.00842
V446	0.10307	0.08314	0.08082	0.60868	0.1243
V447	0.06411	0.03472	0.01772	0.52843	0.35502
V448	0.16727	0.03814	0.02451	0.12973	0.64036
V449	0.00056	0.28124	0.68407	0.02381	0.01032
V450	0.20353	0.1586	0.1923	0.19014	0.25542
V451	0.2687	0.18598	0.05855	0.39459	0.09218
V452	0.00668	0.07674	0.1224	0.7544	0.03978
V453	0.01702	0.03249	0.00702	0.54624	0.39723
V454	0.01142	0.20415	0.49238	0.07483	0.21721
V455	0.07516	0.25573	0.23024	0.11082	0.32805
V456	0.82375	0.08161	0.00343	0.04988	0.04133
V457	0.64148	0.19452	0.03529	0.0884	0.04031
V458	0.04041	0.4086	0.41515	0.09782	0.03802
V459	0.13055	0.09	0.04933	0.53729	0.19282
V460	0.60802	0.13384	0.14106	0.08784	0.02924
V461	0.20603	0.30966	0.20482	0.06712	0.21237
V462	0.04906	0.08367	0.01967	0.58008	0.26751
V463	0.19739	0.08362	0.01742	0.69131	0.01026
V464	0.1721	0.3133	0.46401	0.03867	0.01192
V465	0.05486	0.09219	0.02292	0.14679	0.68323
V466	0.03626	0.01895	0.00832	0.23155	0.70492
V467	0.06329	0.205	0.03041	0.62497	0.07633
V468	0.56451	0.28302	0.09685	0.02367	0.03195
V469	0.03009	0.27126	0.06177	0.36818	0.2687
V470	0.74201	0.11036	0.02463	0.10423	0.01877
V471	0.39552	0.24658	0.03493	0.19721	0.12574
V472	0.01938	0.05342	0.04268	0.14071	0.7438
V473	0.03702	0.23439	0.19842	0.38163	0.14854
V474	0.2765	0.14529	0.05604	0.48379	0.03838
V475	0.15914	0.20109	0.41581	0.07066	0.15331
V476	0.14309	0.08727	0.07994	0.63626	0.05344
V477	0.1119	0.80885	0.04768	0.03158	0
V478	0.17823	0.03424	0.01265	0.11689	0.65799
V479	0.74253	0.11221	0.03	0.09647	0.01879
V480	0.18573	0.53525	0.076	0.18143	0.02159
V481	0.26175	0.30824	0.06646	0.24542	0.11813
V482	0.16868	0.59765	0.19729	0.03057	0.00581
V483	0.35969	0.42152	0.01881	0.15902	0.04096
V484	0.2546	0.43227	0.11817	0.18619	0.00877
V485	0.59954	0.13457	0.08957	0.1484	0.02792
V486	0.07475	0.1542	0.23235	0.08287	0.45583
V487	0.13279	0.22193	0.30097	0.33518	0.00913
V488	0.37994	0.09084	0.00522	0.38621	0.13779
