Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V465	0.03965	0.07485	0.00847	0.07791	0.79912
V466	0.0192	0	0	0.14211	0.83869
V467	0.06302	0.25766	0.02681	0.5018	0.1507
V468	0.5578	0.2901	0.11894	0	0.03317
V469	0.02608	0.32046	0.06052	0.2544	0.33854
V470	0.847	0.03711	0.03357	0.06023	0.02209
V471	0.38866	0.28261	0.03466	0.12846	0.1656
V472	0.00711	0.01127	0.0326	0.07197	0.87704
V473	0.0342	0.20862	0.25235	0.28897	0.21586
V474	0.30317	0.12099	0.06946	0.4172	0.08917
V475	0.15827	0.01552	0.60444	0.02657	0.1952
V476	0.16136	0.0162	0.1085	0.58474	0.12921
V477	0.06942	0.89554	0.02669	0.00294	0.00541
V478	0.154	0	0	0.05802	0.78798
V479	0.84776	0.037	0.04157	0.05257	0.02111
V480	0.14726	0.6443	0.06843	0.09656	0.04345
V481	0.24679	0.35724	0.07156	0.16444	0.15997
V482	0.12389	0.66422	0.19536	0	0.01653
V483	0.31652	0.523	0.00995	0.08815	0.06237
V484	0.22751	0.50808	0.12824	0.10878	0.02739
V485	0.67507	0.05621	0.12888	0.10069	0.03915
V486	0.06189	0.05445	0.28694	0.03463	0.56209
V487	0.13891	0.11657	0.43791	0.27095	0.03565
V488	0.41751	0.04868	0	0.31868	0.21512
V489	0.00915	0.22784	0.67783	0.05718	0.028
V490	0.00387	0.01121	0.77385	0.17853	0.03255
V491	0.04536	0.44237	0.05331	0.10338	0.35558
V492	0.03448	0.14346	0.03545	0.68353	0.10308
V493	0.01411	0	0.00661	0.86485	0.11443
V494	0.32764	0	0.01576	0.5142	0.1424
V495	0.33967	0.2019	0.22906	0.14924	0.08014
V496	0.12218	0.0048	0.04681	0.05641	0.76981
V497	0.09254	0.00813	0.14018	0.12622	0.63292
V498	0.09111	0.83298	0.03954	0.00848	0.02789
V499	0.04352	0.20524	0.25625	0.07623	0.41876
V500	0.1189	0.48564	0.1209	0.19235	0.0822
V501	0.07259	0.29248	0.01446	0.04931	0.57116
V502	0.14283	0.77411	0.05429	0.02416	0.00461
V503	0.44642	0	0.21837	0.13067	0.20455
V504	0.46527	0.18149	0.0075	0.01986	0.32588
V505	0.6087	0	0.02177	0.08339	0.28614
V506	0.03979	0.49351	0.07025	0.0319	0.36454
V507	0.84535	0	0.03336	0.07409	0.0472
V508	0.04467	0.62075	0.21712	0.03511	0.08235
V509	0.06391	0.45094	0.14802	0.17598	0.16114
V510	0.409	0.48901	0.05688	0.03127	0.01384
V511	0.06781	0.30264	0.52198	0.02955	0.07802
V512	0.15523	0.44318	0.18204	0.04633	0.17322
V513	0.1773	0.66344	0.08465	0.0375	0.03712
V514	0.00482	0	0.20601	0.07933	0.70984
V515	0.07913	0.13258	0.00029	0.7099	0.07811
