CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V362	0.12325	0.36496	0.04012	0.21984	0.19137	0.06047
V363	0.43081	0.09222	0.08012	0.03926	0.23643	0.12116
V364	0.18806	0.16616	0.04286	0.05908	0.24896	0.29488
V365	0.29054	0.2844	0.03944	0.11632	0.17977	0.08952
V366	0.1365	0.18359	0.31694	0.05944	0.22843	0.0751
V367	0.09605	0.03071	0.01869	0.39003	0.38903	0.07548
V368	0.17093	0.13179	0.08299	0.05847	0.26957	0.28625
V369	0.09535	0.05409	0.02177	0.07194	0.66217	0.09468
V370	0.09982	0.06795	0.42844	0.11063	0.20209	0.09108
V371	0.13667	0.19835	0.01636	0.32983	0.19094	0.12786
V372	0.13961	0.42765	0.03343	0.03859	0.26586	0.09487
V373	0.46796	0.06878	0.05175	0.04774	0.18001	0.18376
V374	0.18086	0.03463	0.17246	0.32822	0.21724	0.0666
V375	0.28215	0.04631	0.16025	0.06668	0.34912	0.0955
V376	0.18825	0.07881	0.04599	0.11759	0.23186	0.33749
V377	0.10369	0.0308	0.28586	0.02503	0.48045	0.07417
V378	0.20167	0.08866	0.15613	0.03806	0.20058	0.3149
V379	0.32912	0.05928	0.12432	0.04256	0.17767	0.26704
V380	0.07624	0.05756	0.04634	0.04207	0.71224	0.06555
V381	0.25627	0.05218	0.2205	0.19877	0.19569	0.07659
V382	0.08093	0.05117	0.02453	0.15716	0.62529	0.06091
V383	0.18449	0.05177	0.2733	0.21004	0.205	0.07541
V384	0.10082	0.02689	0.54788	0.03264	0.22122	0.07055
V385	0.23641	0.06167	0.05866	0.05	0.1824	0.41086
V386	0.37424	0.06437	0.2025	0.03954	0.21306	0.10629
V387	0.20755	0.04095	0.04324	0.43497	0.2049	0.06839
V388	0.45166	0.07878	0.13983	0.03924	0.1831	0.10737
V389	0.29057	0.10561	0.04696	0.04557	0.18498	0.32632
V390	0.11828	0.05669	0.01012	0.47469	0.23137	0.10885
V391	0.10383	0.03718	0.01869	0.38667	0.3707	0.08293
V392	0.13108	0.05274	0.32338	0.09858	0.18539	0.20882
V393	0.12521	0.12357	0.26801	0.06538	0.26799	0.14985
V394	0.09229	0.02954	0.02487	0.53738	0.25448	0.06145
