HD30_PBMC_0	HD30_PBMC_1	HD30_PBMC_3	HD30_PBMC_7	HD31_PBMC_0	HD31_PBMC_1	HD31_PBMC_3	HD31_PBMC_7
VAV3	20.565870685	20.1141169075	20.4559493225	18.366610925	23.6594614725	23.1268353825	22.54092581375	23.21590209375
VAX1	0	0	0	0	0	0	0	0
VAX2	0	0	0	0	0	0	0.1312302340625	0
VBP1	32.87137013	28.90597531	36.48220047625	33.912622145	32.2122885875	34.15946899125	32.86242717875	28.4408837575
VCAM1	0.183393409125	0.05914641525	0.027339971125	0.091560252125	0.04048717575	0	0	0
VCAN	342.873198575	329.31651095	270.837784275	248.3631524375	366.399355075	361.1366026375	423.02443305	357.6404203625
VCL	79.90759752125	75.43435506875	72.39669397125	68.52302635875	68.08612279875	70.38865341625	75.09584227	66.2256632025
VCP	99.704119065	110.8957756375	97.63867193375	107.382031775	91.36541064625	95.22662819625	105.7638235625	101.02919096375
VCPIP1	17.01742834125	15.68978594125	16.98047148	14.95954608625	15.99072563	15.6336802575	14.1512166825	14.58938809125
VCPKMT	21.69721468625	18.840348005	18.05314310375	19.85405391	26.9232001325	28.22820595375	21.9938721575	25.11012071625
VCX	0	0	0	0	0	0	0	0
VCX2	0	0	0	0	0	0	0	0
VCX3A	0	0	0	0	0	0.227360797625	0	0
VCX3B	0.167857975125	0	0	0.1580572785	0	0	0	0.17773138125
VCY	0	0	0	0	0	0	0	0
VDAC1	70.3466375175	74.385579495	71.12495378375	71.1435999875	71.76576453625	76.27954408375	72.64852179	72.36542382
VDAC2	84.9334539175	86.25746689625	80.04610907125	86.3876112975	96.725136165	94.85236953	91.97785383875	88.1669367825
VDAC3	118.7221415125	98.02248588125	115.2389918875	114.4706909125	110.5722679	112.02255825	120.4189514375	111.88125025
VDR	7.33428438625	9.679743385	6.189702242875	7.26389968725	8.4741449815	8.150338934125	8.573121945375	8.049470569875
VEGFA	14.47110481625	15.08746341625	11.1800050825	11.16463866625	11.883528895	11.27174299	12.5299221475	13.1737394
VEGFB	45.19528977	53.3715064975	50.691379295	55.3407835175	46.14837231375	47.67102068	48.0281301075	54.1168469525
VEGFC	0	0.166881031125	0.08262131225	0.0409928835625	0.02256460575	0.093267579	0	0.095905266125
VEGFD	0	0	0	0	0	0	0	0
VENTX	45.66195910125	48.04245509125	37.14473640375	35.452709955	35.03412437625	31.68845789625	32.88310992	35.23529884625
VENTXP1	0	0.028757645	0	0.029456181375	0.0029448915	0	0	0
VEPH1	0.332090998625	0.17376950675	0.32089144225	0.193748964375	0.225681654125	0.312435897375	0.14734075825	0.248710939875
VEZF1	49.540040365	45.685744095	46.82603531625	45.47416663625	37.848014705	40.9451496325	46.8150133225	40.98736914
VEZT	25.6554980175	23.69202598625	23.6087501125	26.7760940475	27.85700919125	29.29706757625	25.9145421825	25.91080282625
VGF	0.032318413375	0.030782443375	0.066843862375	0	0	0.033887891375	0	0.035550929625
VGLL1	0	0	0	0	0	0	0	0
VGLL2	0	0	0	0	0	0	0	0
VGLL3	0.176582327375	0.256242351125	0.191443460625	0.287759462875	0.326859500125	0.287175706125	0.100575984625	0.339981798625
VGLL4	19.04394659375	19.85022103125	21.49119126375	20.650564835	16.0973489275	14.047374285	15.75411398625	17.827367525
VHL	60.10652675125	53.48831846625	61.8263244	54.47636245375	52.033647025	54.07242247875	56.2248030475	53.46329264125
VHLL	0.450627262875	0.2041701165	0.81778602875	0.201320646	0.497828922625	0.105129741375	0.991329443875	0.399852293
VIL1	2.170723519125	2.019298405625	1.416213427625	1.116677646625	1.156238732875	1.296378006875	1.49528507575	1.3800792585
VILL	39.11923495875	39.848497215	39.46590202625	43.52942709375	37.348059775	34.2073741025	36.6022757625	42.51665171
VIM	1142.0790565	1076.13899625	1131.9624755	1105.015574625	1060.041266375	1240.3535495	1273.94156625	1273.94156625
VIP	0	0.11181057475	0.057582418875	0	0.0894668615	0	0.099198092125	0
VIPAS39	19.557745715	20.26805116625	18.66855096375	16.9896094775	18.78291458375	18.77397222125	19.73298938625	18.0481252025
VIPR1	61.87333009875	55.762814025	62.11807986	66.65143811	63.4677923225	64.10115237375	77.137073945	78.7443410275
VIPR2	1.0088821331875	0.918206569875	0.59959655425	1.07990867975	1.010391479625	0.764493467125	0.700257162875	0.940107215
VIT	0.57785385875	0.299514386875	0.305165584125	0.4557541935	0.1329570685	0.073769013375	0.159039109	0.248009369625
VKORC1	51.7023049325	64.42944355875	57.03379996	56.9483034725	52.11427126	53.27688978625	59.25674949625	62.85498526625
VKORC1L1	19.966038845	18.2718145325	19.5728124	18.16677868	19.01478714125	21.27995295	18.2718145325	19.01478714125
VLDLR	0.416781372	0.472798967375	0.362121509	0.319331587875	0.414519801625	0.329271886375	0.22401870775	0.201320646
VLDLR-AS1	0.56391402425	0.619226211875	0.640491411	0.542996955	0.423774652375	0.56302395125	0.3700126085	0.63296849375
VMA21	12.75209717	12.22748000125	13.814206015	12.55854944125	13.43288192875	14.3148008575	13.1936505025	12.26575742875
VMAC	33.9644926	39.39717450625	40.41060292125	37.37978920625	32.53775656875	29.02039370125	32.58997464875	33.148551535
VMO1	5.098755261875	4.39871630425	2.77558078825	3.28493858675	2.796861928	1.853394282625	2.800699415625	2.493685901
VMP1	130.8715009625	139.7595111375	118.0541588375	104.2753399275	152.9246155875	141.444854125	150.6097019125	129.9085347125
VN1R1	0.430627202875	1.155552722875	1.3643158125	1.573762528125	0.720621692875	0.978465679	0.568921093	0.762261864875
VN1R2	5.217262999875	4.66294227175	6.508189018375	4.395399077375	5.754639636625	5.06694005525	4.858081835375	5.520667466
VN1R4	0	0	0	0	0	0	0	0
VNN1	10.94550648625	7.71253557975	7.26389968725	7.306121322375	10.8857809975	10.076355485	11.1245757825	9.415973550875
VNN2	125.0233429875	112.64807135	105.957019225	89.39509221	194.57639125	166.2025551375	173.9479742625	157.76328635
VNN3	10.89972655125	8.732599887125	6.72729433275	7.44419612125	13.7577273975	10.44040775325	9.624239442625	9.7048905875
VOPP1	85.17352143875	84.53720503125	91.192500325	93.30311784375	82.08886803875	84.4157174025	79.1392677075	85.17352143875
VPREB1	0	0	0	0	0.28164627725	0.774490903375	0	0.366632263375
VPREB3	7.87864254875	11.6268779425	12.194027975	14.882127485	18.3024286625	13.97343797375	9.683800264625	13.34360430875
VPS11	43.278058845	46.24896779375	41.49536674625	46.052371465	36.74360811125	37.4655067	38.258627015	39.328096795
VPS13A	20.01470602375	14.2869343625	20.7266901575	19.61434515	16.79554822125	18.66855096375	17.77314878125	17.20317076375
VPS13B	17.34075785375	16.19192295375	17.2750573125	16.97538706625	16.67604319625	17.61337929375	15.94921584125	16.7433278
VPS13C	50.691379295	44.62117917875	50.0139668425	47.7702878175	41.2668504725	46.49850246875	39.387056835	37.39237655625
VPS13D	21.47190289875	20.4281693275	22.0608796175	23.7744098025	20.89274726	23.99893691875	24.1554206875	22.48919929875
VPS16	98.71284893625	101.5478290225	89.927666105	95.87863275	81.37441109875	77.67684743875	78.80939314125	87.43591933625
VPS18	13.6360211	16.98047148	12.60972277125	12.59592478125	12.26936353125	11.2020968725	13.56274950125	13.50330588375
VPS25	47.6329612875	53.620032945	47.27739934	43.67514695375	46.35008236125	44.9074053775	44.85509888	48.92310795625
VPS26A	28.999557935	25.83287670875	30.1379720625	24.31634154	30.38017567	30.85786849	28.7713354925	26.8527021225
VPS26B	50.53103678125	50.8188871925	52.11427126	53.4273751975	47.23314741125	49.88101931	51.329272115	55.2602751075
VPS28	208.1437820125	224.8399204375	218.9334811875	224.8399204375	208.38772095	200.6339092875	217.523079725	235.7994439625
VPS29	115.47863505	101.29991917125	109.5371888	110.237026025	130.3644868375	132.0385077875	122.015573125	112.7580803375
VPS33A	34.4166635025	34.66040585	34.00875848375	35.92164724375	32.96377648	33.87256459375	33.40475937375	30.80336611
VPS33B	19.95392105125	21.56033058375	18.9403225	21.63825396375	20.79446587	19.40102791625	20.2809237875	21.80427638
VPS35	60.64893852875	56.73710600125	56.6971149425	51.601542955	56.01109640625	58.51107462125	61.04252183375	54.056113065
VPS36	38.03502612875	33.40475937375	40.1757355275	36.05520507	37.041908855	38.82861205	38.16740108125	35.22560645625
VPS37A	10.9085807075	9.96740512	11.04697085625	9.401859188125	9.0486707145	9.2260876275	10.1839629535	9.498136626625
VPS37B	56.63297903125	55.20446894375	54.50625074625	55.98237066	45.27299737	45.09665706875	46.885939165	47.794010175
VPS37C	20.3655794825	20.92008016375	15.47568404875	15.12458889	17.65507772625	16.22412139875	17.71055586625	17.39319728125
VPS37D	0.0588387081875	0.165735539875	0.22226395225	0.11519594775	0.411599322125	0.200009120625	0.547567786875	0.30142855575
VPS39	67.11056022	60.343074005	61.60018156875	64.019919625	59.785203345	65.1858363975	61.78893732875	62.21932772875
VPS41	23.50278519375	23.04859027125	24.347171175	23.052023715	20.02420038125	21.19346805375	21.47190289875	20.2145087875
VPS45	29.726798955	32.2122885875	30.73456121625	29.10388702375	30.63971275625	33.89193735375	32.513691875	32.73053821875
VPS4A	77.2640916375	79.95544110125	83.78069306625	90.22224132	79.66336604375	85.99877353375	83.66860298875	86.0653789175
VPS4B	58.44307033125	51.3484700275	57.27367509375	52.4328406775	54.66014527375	53.90349609375	54.32042667875	51.04089028875
VPS50	16.02290475125	13.760232815	14.949564145	14.65132622375	15.447653885	14.3338959	18.20182973	15.3128313725
VPS51	113.8710983875	117.1861568625	119.8692382125	129.6860188	108.7094257	106.0733932625	116.385025825	127.2316248875
VPS52	62.17135888375	62.18907910875	60.7693331625	64.5938736275	55.0808235725	55.88803056375	59.67146761125	59.4694020225
VPS53	18.8773958725	21.3934774325	17.10497055	18.8827500625	15.434179125	15.51309519625	14.731939555	15.471235585
VPS54	23.06050659375	17.22998417	21.63825396375	21.07500872625	21.5345765475	23.65436187	20.48191948	20.601799315
VPS72	51.68011985	50.96583259875	50.72261746125	50.8566092775	45.23335446	46.2369005575	43.0264485225	51.36023794125
VPS8	26.809858415	25.2600372875	26.0548655025	25.67677925875	22.14239386125	24.17694617	22.35425004625	22.77343755125
VPS9D1	40.31733522125	51.02845438125	41.64735411375	39.4779030825	46.85639424375	41.79771302	48.42857281	46.40949105625
VRK1	14.162723665	15.2112403	16.5177867125	17.58378990125	17.38207718125	17.28967240125	15.34967690375	15.68978594125
VRK2	26.0749690075	27.24386607875	26.37835387125	24.2097518525	30.41678939625	29.14673504125	24.98778424125	20.042082825
VRK3	55.93952831125	52.62000032125	55.1098268775	57.78245595875	52.45265758125	49.540040365	52.3827091175	53.33122640375
VRTN	0.634519402625	0.400851992125	0.49150988825	0.662752946	0.371118849	0.603701696125	0.67504018875	0.4955717885
VSIG1	9.918951117375	9.088766148125	12.79328818125	14.71842153875	13.0117913375	14.5288711975	15.12458889	13.9286858975
VSIG10	2.0288815185	2.149996315125	1.57446188	1.458442229375	1.492635235375	1.742592408875	1.078821715	1.838534940625
VSIG10L	0.902793040625	1.055092535875	1.164837972	0.95909957475	0.809274204	1.104810904125	0.858432352	1.3248772835
VSIG2	6.2355719265	6.112022327375	6.291015984875	6.341113898	6.84099759325	7.030226350125	7.082779927125	6.45621422575
VSIG4	5.669930557875	6.019991537375	4.307380982125	5.512764460625	2.55303902475	2.03977569075	3.34384180975	2.417339494
VSIG8	1.072640051625	1.031776760125	0.87246843225	2.215566839625	0.8893325395	0.527028363625	0.387875911	0.703068946625
VSIR	307.964615875	372.258874175	284.0405232625	275.0419858125	294.70881855	286.4269926	293.3771023625	297.10566585
VSNL1	0.20825839375	0.187288683125	0.19429085875	0.049768186	0.227056015125	0.067176756625	0.153557310125	0
VSTM1	9.9904264615	11.18547889	7.18216003875	10.444617708375	17.09243399875	15.383068935	16.24790405	17.41110022125
VSTM2A	0	0	0	0	0	0	0	0
VSTM2B	0.078393396125	0	0.073284074375	0	0	0	0	0
VSTM2L	0.096187887	0.131431760875	0.17790870025	0.13636173975	0.0651966055	0.04960583625	0.079918454375	0.10125000175
VSTM4	3.36473570175	2.340383733125	2.861148941875	3.34882165725	2.891634658625	2.796861928	2.241737073	3.242374678625
VSTM5	0	0	0	0	0	0	0	0.19714266575
VSX1	0	0.156505643125	0.0452300075	0.07860427625	0	0	0	0
VSX2	0	0	0	0	0	0.02960611325	0	0
VTA1	27.20912563875	26.58057070875	28.48981134375	24.82477479125	29.863223055	26.1807155825	32.27017043625	29.4361116925
VTCN1	0	0	0	0	0	0	0	0
VTI1A	23.99893691875	22.66824058875	24.9105365525	22.2721253075	24.39823695625	23.25741394125	22.73149139125	24.08621403125
VTI1B	48.37731033375	55.5600098225	52.7378923625	57.121039025	58.24403581875	52.88258850375	54.55602998375	56.960545865
VTN	0.221260123875	0.067393593125	0.381161694	0.349837809875	0.069238394	0.25182346575	0.606515998125	0.1220078345
VTRNA1-1	0	0	8.451281478375	0	0	0	0	8.38638505925
VTRNA1-2	0	0	0	0	0	0	0	0
VTRNA1-3	0	10.41689615125	9.901035681875	0	0	0	0	0
VWA1	0	0	0.03648728825	0	0.007975554625	0	0.074460448125	0.035719295375
VWA2	0.408700697875	0.221004223625	0.371390333	0.386496294625	0.2915395625	0.269259321625	0.353833773875	0.514085558375
VWA3A	0.420558261375	0.3238130295	0.7765606245	1.312549920125	0.51264841475	0.542481690125	0.3976027925	0.59103650175
VWA3B	0.09289933625	0.031427136625	0.135986958375	0.052081178125	0.111282660125	0.077578684	0.044663237	0.059045784875
VWA5A	7.77281176575	9.420058713125	9.814551219125	8.7020137815	8.550694087875	8.307937022375	9.422094412	8.81165356575
VWA5B1	1.484874908	1.10246837725	1.329985176125	1.144123827	1.45684583275	1.243245205625	1.386401531625	1.383472837125
VWA5B2	0	0.07590515575	0.022354847125	0.063552279625	0.146523966375	0.1177141605	0.05123785025	0.02704967425
VWA7	1.507712087625	1.12822953975	0.986578345625	1.1112013405	1.70521764875	1.6235747285	1.5399384055	1.745193425125
VWA8	8.85149626675	9.51177855825	9.5240832145	8.550694087875	9.25829849875	9.303609121625	9.409943966	9.015561676875
VWC2	0	0	0.0470267875	0	0	0.052148989125	0	0.15342412975
VWC2L	0	0	0	0	0	0	0	0
VWCE	0.100575984625	0.19049974	0.16529027125	0.28425091425	0.094135381875	0.22613845875	0.085683393375	0.134339918625
VWDE	0.328834045	0.413692374	0.27107534125	0.3969324005	0.264275449875	0.3180968855	0.24976131775	0.272477461125
VWF	0.65522119025	0.58915733375	0.490831036	0.441594983	0.366632263375	0.486210562125	0.497240496375	0.388979157375
WAC	137.153740325	123.711519875	144.3615162	136.1675048875	128.894808575	149.05083565	134.4928075625	129.6860188
WAPL	36.17467212625	32.91733178125	37.3850681875	32.61649844875	33.2783253975	34.44224869875	34.38401962625	30.570355375
WARS	179.0786197125	276.3174156375	184.0888175125	154.490497375	356.165095375	307.964615875	220.50990225	206.1990427
WARS2	6.35267885225	6.51683678225	6.7166574865	6.454033658375	5.211354577	5.051309768875	5.71262224775	5.323131282375
WAS	318.6093256125	362.9826205375	305.8567870375	289.2176458875	276.3174156375	252.46116865	295.3252631	300.4379604375
WASF1	0.76752132825	1.296378006875	1.063213907	1.45756568925	2.114087394	2.183030174375	1.401252397625	1.681172582
WASF2	232.745325325	212.4750111125	226.8350479375	214.523152125	197.4836938125	216.82977255	215.303073325	210.2141347625
WASF3	0.14734075825	0.135555019	0.26385302925	0.15415030525	0.293417374625	0.163287473125	0.113831142125	0.1720679545
WASH5P	74.9930581675	76.22863446625	72.59830411625	79.66336604375	93.965845065	114.33352185	121.0808614125	123.086562725
WASHC2C	70.68584923125	67.51420363	64.9512902175	61.172403635	85.56693455625	86.0653789175	81.31030395375	75.8106076475
WASHC3	51.28470194875	42.27415286875	51.29939874	53.455878325	55.12663626375	53.13532482875	47.224460125	46.8150133225
WASHC4	52.76324059125	42.7350857275	48.145014295	41.8803244175	51.19899478125	56.41238743	46.60395418	44.46008113875
WASL	4.726520671	4.628994760625	4.6831251365	4.0411247035	4.27572693825	4.011776535625	4.739248877875	4.75618168725
WBP1	84.4157174025	95.13869114875	91.13585758125	97.95822077625	93.51349712125	90.62898006625	93.5922492175	102.39003898375
WBP11	70.99739357	65.202831455	69.41712339375	63.21135447125	70.25964668375	68.97056442625	75.17917603375	72.9306782425
WBP11P1	0.269781936125	0.085683393375	0.11295475875	0.08723935225	0.193537626875	0.098963978625	0.10102236125	0.06706214725
WBP1L	44.13639800875	44.38418227	42.9616012475	38.7948120525	40.12564275625	37.796582795	35.74717239	41.49019176375
WBP2	146.7814576375	160.95375265	145.2180018625	144.2623653	154.4322311375	145.8218639	158.3782005	173.9479742625
WBP2NL	0.886368592	1.28922234575	1.47360930575	1.042116758875	0.745310053	0.651431023	0.523718249125	1.097582093
WBP4	9.887354597	8.458841340125	9.65375997325	10.1674674505	11.4329119675	12.71499755625	12.44546098125	11.072839215
WBSCR17	0	0	0	0	0	0	0	0
WBSCR28	0	0.095905266125	0	0.09857415425	0.16660080925	0.345186231625	0.317791182375	0.111473631875
WDCP	5.494450168625	5.323131282375	6.34943190025	5.433364721375	5.3337573625	5.32423881025	6.4807641745	5.81756007825
WDFY1	30.47154077125	31.8852038275	31.59508100125	28.77931228625	31.07688132375	30.922863975	27.5400049575	29.0283963875
WDFY2	34.173315595	36.375750865	32.22939097375	36.9304576325	30.12055985125	32.6050667375	35.4896946425	33.33589593
WDFY3	12.46948575	11.5368461825	9.697839045	8.951805448	13.96497960125	13.45885890125	13.00336488125	12.48939361125
WDFY3-AS2	0.41303821675	0.347932083625	0.35251765475	0.118178503125	0.324955529875	0.4223686985	0.464092188625	0.378749800875
WDFY4	33.78087507375	36.4004857775	28.344232785	32.68401832125	29.8006550825	26.3435136925	26.58708518375	28.37022789375
WDHD1	1.839560605625	1.33952632225	1.726449955125	1.891576907125	1.35633754125	1.7391961235	2.28158739425	1.742592408875
WDPCP	4.747887975	3.9971269125	5.658132926	5.019367522625	5.081621603625	5.720419948375	4.321625358875	4.782005614
WDR1	278.96744315	288.4322228375	277.968633775	289.691263475	229.7702902625	242.855235825	254.2620749625	243.2678699875
WDR11	64.47157417	56.7872231075	59.45963138375	59.34167099875	55.3835310275	58.27251562	57.81667170375	54.2361982925
WDR12	10.9535026225	11.3815032275	12.0655703575	12.30929562875	11.23238925625	11.6881268	10.47712932125	10.60272280375
WDR13	75.17917603375	80.220905155	70.4049105875	71.8188374275	71.300326785	74.01920051375	68.32956703	73.24178388125
WDR17	1.827365761125	2.01747704875	1.941024909625	1.874086446	1.98439659025	2.159327347875	1.8082642135	1.894985571
WDR18	29.3564731775	34.46939350625	30.15766175875	28.9684919875	26.145997645	23.04859027125	27.77014755375	26.4762779575
WDR19	11.21050429	8.8941468785	9.53152071275	11.17042685625	11.73767174625	11.48886630375	11.62820078375	11.56175948625
WDR20	20.3788298575	20.71059261125	20.57174071	19.8997634975	20.93047584125	21.66501419	21.86109872125	21.24746808125
WDR24	12.20539552625	15.34388089	12.57705007375	13.76773449875	13.3380318775	11.19346979125	13.95212353625	14.12597752875
WDR25	5.051309768875	8.136149557375	4.8605351585	5.283102776125	4.1303748545	2.72876706425	4.733661551375	5.47673742125
WDR26	112.899411825	102.19867736125	106.2577978375	113.278050675	101.95588170875	109.2226419	103.61990816375	97.202163545
WDR27	32.53133218375	30.47154077125	36.87925435375	36.74360811125	31.97717939875	35.12766792875	31.5609551975	36.41478997
WDR3	14.78517678625	14.667719265	16.03487205125	15.03633631375	14.21878327	15.83251009375	16.64291426875	14.9763971575
WDR31	0.8619480495	0.856868989875	0.97292870825	1.080764126625	1.008695233	0.92150175875	0.798531962375	0.543832146
WDR33	36.70736222625	33.78087507375	37.53031724125	36.4004857775	38.47760695	41.07587203625	40.9698104075	37.73227532875
WDR34	4.07460945925	5.144357372	5.5570843955	8.190551509875	8.208265643875	6.569516259875	5.3358500345	5.485912174125
WDR35	2.8531309815	2.851416299	3.634275838625	3.108153877875	3.1503711815	3.418349461375	3.68958142525	3.075689892875
WDR36	10.78915611625	10.070473636625	11.47487488125	9.87750387675	12.4337547475	11.96285264125	11.610592605	10.132895710875
WDR37	42.03973265125	43.47962510125	45.460985355	42.79470664625	39.31454612625	37.259667225	41.2545249975	40.71069288875
WDR38	0	0	0	0	0	0	0	0
WDR4	14.96769559375	17.86876219875	14.17896878375	16.89212836125	13.4159925775	13.29018043	15.17491974	14.4622498425
WDR41	19.5728124	20.86372393375	18.35075081875	17.38207718125	17.8339402525	17.77314878125	16.41493503875	15.24932357
WDR43	25.0659079425	23.48224628125	26.0688820875	23.24288436625	26.86857599375	26.68230232625	27.61030655375	26.1320380425
WDR44	10.47118331375	9.727432526625	10.9704554125	9.29665761625	11.93409288125	11.0193164075	11.32232505625	11.2154401375
WDR45	90.54980637625	92.18333909875	84.03026316875	85.40240618625	85.09224052375	81.223411445	87.27986975875	90.15962186875
WDR45B	55.47634428875	57.16802068875	52.55251568	54.5730500925	67.07869790875	65.01149804375	65.54038029125	65.60665776125
WDR46	46.21218100625	57.8983312625	51.5861006525	52.90404043875	49.4535413825	41.8803244175	50.384439265	51.40638385375
WDR47	7.929495751875	7.506128940625	7.366196472625	7.740949107625	7.691907661875	7.584905287125	8.7020137815	7.381934154875
WDR48	33.87703109125	29.10388702375	33.10609106875	32.122561965	34.25870668125	35.34367885125	33.05259599	33.35617717625
WDR49	1.401252397625	2.123301152125	1.565202977125	1.2945819255	2.35270013875	2.1635052185	1.928364808125	1.529215208625
WDR5	28.531547845	33.7926906575	29.64385596375	34.38401962625	30.79557510625	27.17376816125	34.18645316	31.96245888
WDR53	12.53257645	12.95980308375	12.27712887875	10.8252851425	12.68004334625	11.8906354175	13.3806937175	13.81711577875
WDR54	18.15076865625	18.24658548625	20.1347008325	23.28420471125	21.2605270775	20.05203549625	21.97077933625	25.7824589575
WDR55	49.97145219625	45.62241254125	49.28611842	51.36023794125	46.32286585	41.9292710675	44.77667496875	47.0807287725
WDR59	52.60348250375	48.64939872125	48.64939872125	53.620032945	46.24896779375	50.273735895	42.2857916625	46.0750556275
WDR5B	10.91663886125	8.9133094665	9.84530924425	9.582226721125	7.296408346125	7.810813237	9.911718637	7.51556761525
WDR6	116.06016695	119.1644995	123.711519875	143.4314598	108.12700575	110.651443225	119.1644995	121.847307375
WDR60	9.90514844375	9.083066965875	9.210301878	10.58055302875	9.401859188125	9.083066965875	9.308868488	9.193820565
WDR61	55.54710243875	56.9483034725	56.98334181	56.05983016	61.3761806875	57.92360569125	59.975437815	60.93110282125
WDR62	4.000144962875	3.8143508329375	3.42050625525	3.29173157675	3.254959055125	3.260978771625	4.01767382275	2.814944658375
WDR63	0.15726343775	0.02691269425	0.087377939125	0.089392408125	0.254577151875	0.50744735025	0.3627034845	0.2154116155
WDR64	0.3842641755	0.335124163125	0.42558849325	0.459997595	0.1434387285	0.118681461625	0.5037610955	0.296270575125
WDR66	0.284186209	0.250976656625	0.273281297125	0.424648226125	0.18699237025	0.213559386	0.35954927775	0.2913926625
WDR7	11.90631235375	11.8119841375	10.72044464125	10.807793145	10.60272280375	10.9880999675	11.2020968725	10.070473636625
WDR70	20.68557034	23.60372382	21.62852447625	22.98805117375	24.88085656125	24.39823695625	21.49119126375	21.875822305
WDR72	0.18817559275	0.19878564	0.217992243375	0.22244565825	0.228018669	0.110918096625	0.15882353975	0.110918096625
WDR73	28.66373761625	32.008611995	32.775971445	33.22170602125	25.42958673875	27.30656097375	30.0630104625	29.31693109875
WDR74	51.2657552825	59.36105476125	58.26196886125	61.51162014875	54.47636245375	52.277853625	53.95584262375	56.2248030475
WDR75	44.91919583	39.264495415	45.602651865	41.1088871225	49.540040365	54.87803841875	51.0560419875	48.36204886125
WDR76	8.8941468785	7.95293696325	9.36860342325	8.5088906475	7.95293696325	9.63110733125	9.6502031925	8.451281478375
WDR77	42.22100621125	43.21327244625	42.62574814	45.03765925875	39.00926406625	42.0209602025	39.95243818875	41.30319356125
WDR78	2.09922680675	1.990592553875	1.723731180625	1.12866960025	1.67095271975	1.900333443875	1.755610251125	1.579060700375
WDR81	47.27739934	56.523284915	44.1998395275	49.72313714	32.1790572775	32.3949657125	33.5822726825	36.64058939625
WDR82	125.9639774875	111.7462509375	131.1204382375	130.6885558	125.693924725	128.01501665	133.80228575	131.901714275
WDR83	29.68474661375	39.1407104675	32.2235960675	38.93792406375	29.59717076375	24.79172598375	29.14673504125	31.11369080625
WDR83OS	120.9294263625	139.6057077875	120.4189514375	129.1009589	129.8205125875	122.786426825	118.2978081	126.380678525
WDR86	3.250435518625	4.09124995025	3.443921181125	3.720715691125	3.59062744175	3.087293045625	3.462523739125	4.772338231125
WDR87	0	0	0	0.007975554625	0	0	0.054282063375	0.01684139075
WDR88	2.6670095545	2.263273727375	2.548939095875	2.527487121125	1.64816529275	1.890157123125	1.954157192625	1.5027914
WDR89	12.20967802875	10.306296191375	14.1512166825	11.8888958325	13.5597998925	12.49455243	13.72695199875	12.92851411625
WDR90	20.67822533375	25.06089315125	23.1019973125	23.60372382	18.231030945	20.02420038125	19.557745715	20.79017412875
WDR91	24.2062072725	22.51496861375	21.22260766	24.12341425375	22.026943625	23.0860862325	23.77834527125	24.9105365525
WDR92	16.4440070475	14.49848023875	13.94052291375	14.96769559375	15.26860802875	15.41373706625	19.41657882375	16.17502763
WDR93	1.08019198325	1.01534195425	0.938290992625	1.153582513875	1.3617539605	1.904275735625	1.263761852125	1.084493143
WDR97	2.984096873125	4.183328565875	2.86661409025	3.318566781125	3.0435354905	3.21025576975	3.59582056525	3.200240082
WDSUB1	16.43215429	16.26763818	15.75411398625	14.17896878375	12.77193741125	13.269271215	14.430611895	12.14718118
WDTC1	68.08612279875	71.98685902875	64.9947947	68.12947886625	53.7901127425	53.14855927875	60.59973804	65.705526565
WDYHV1	4.8926397685	6.6989633015	5.84202336875	5.688638394375	6.400977130875	6.64125160525	5.187465413375	4.790625992625
WEE1	4.578901835375	3.700134902	4.866899577625	5.052738214875	5.507796070125	6.244989803625	5.56555243775	4.943485428875
WEE2	0.119679146	0.0546245215	0.2812921735	0.114859801	0.120419285125	0.139166402375	0.1907678005	0.187200754875
WEE2-AS1	0.986234120625	0.4464820485	0.9814984415	0.940107215	1.282699421375	0.925268683	1.392221874625	1.119668562375
WFDC1	0.069944251125	0	0.130172522	0	0.166881031125	0.074698019625	0	0
WFDC10A	0	0	0	0	0	0	0	0
WFDC10B	0	0	0	0	0	0	0	0
WFDC11	0.908977387	1.42957133	1.076070376875	0.52084478425	1.454902066	1.21264819575	1.68447744275	0.5806679805
WFDC12	1.368253193125	0.671606857125	0.807584880625	0.7844793095	1.258198922375	1.18059735825	1.26097497375	0.86402750125
WFDC13	0	0	0	0	0	0	0	0
WFDC2	0.159039109	0.969557373875	0	0.44343329525	0.544989901875	1.138629068375	1.978940334625	0.342405981125
WFDC3	0.401950937625	0	0	0.324358501	0.55630221425	0	0.346899696375	0.182047798125
WFDC5	0	0	0	0	0	0	0	0
WFDC6	0	0	0	0	0	0	0	0
WFDC8	1.267090387625	0.934400680125	0.765548947375	1.07480328475	1.2919363415	0.90761446475	1.4272724955	0.727738786
WFDC9	0	0	0	0	0	0	0	0
WFIKKN1	0.7472721445	0.928731630375	1.2641937745	0.576163001125	1.18864668925	1.000707778375	1.287074896625	1.458442229375
WFIKKN2	0	0.023065094625	0.02312406775	0.024196128125	0.0569636045	0.027685933875	0.182664241	0.08974754
WFS1	2.275408502625	3.2155816535	2.316768895625	3.050685654375	2.00932183025	2.168875681125	2.693180303875	2.862244778375
WHAMM	23.65120561375	23.0157427375	24.2062072725	24.0544787275	25.0155880775	23.7076879225	26.69504084625	26.58057070875
WHRN	2.546992162	2.703602371625	2.96063088175	2.43701937475	3.012890513	4.084994361875	3.61792578275	3.44116624625
WIF1	0	0	0	0	0.02378339475	0	0	0
