gene_symbol,ACD,ACN,ALO,ATD,BCC,BU,CHA,DLE,ENL,ICD,LL,MEL,MF,NS,PS,RR,SAR,SCC,SJS,WA,WPO
C2orf67,36.328,28.614,50.020,42.512,37.958,24.342,38.696,70.611,20.767,33.998,23.325,28.896,18.717,48.667,38.719,26.382,73.692,24.765,26.195,51.775,35.180
C2orf67 /// RPE,9.478,9.062,10.060,8.427,8.087,8.578,9.133,12.771,9.033,8.191,8.829,8.107,8.577,8.407,8.803,8.671,11.407,8.010,8.780,8.883,9.027
C2orf68,127.331,125.249,39.985,145.873,138.293,96.650,79.517,37.996,46.592,125.734,51.752,69.054,94.053,139.247,98.701,59.650,128.015,70.765,111.245,168.000,89.275
C2orf69,392.794,440.934,258.610,399.718,387.683,353.250,371.083,225.914,519.942,472.991,419.246,343.489,301.250,431.809,531.799,227.993,649.407,521.475,417.510,494.133,486.405
C2orf7,171.344,325.264,106.900,182.714,175.160,190.478,104.033,71.986,227.817,183.591,155.836,205.864,248.000,174.818,239.746,124.343,131.540,211.230,133.160,300.283,226.409
C2orf70,18.367,20.092,18.360,18.182,17.887,18.344,19.650,17.986,21.050,18.955,18.936,25.807,19.368,18.964,19.602,18.829,14.347,18.050,19.580,20.483,19.591
C2orf71,22.433,23.374,19.280,20.350,28.173,20.767,21.950,22.243,22.367,28.136,25.186,24.450,24.136,21.793,23.552,26.114,19.793,22.750,33.840,24.250,20.055
C2orf72,56.133,49.271,40.107,64.144,50.382,45.437,51.222,39.757,62.767,66.055,61.876,63.495,61.300,53.411,52.449,67.043,24.264,52.400,66.333,75.467,49.955
C2orf73,13.544,14.329,13.280,11.841,11.813,13.900,13.083,13.300,14.417,11.945,14.300,12.836,13.323,12.275,13.581,14.100,15.553,12.130,14.100,13.617,13.300
C2orf74,86.844,109.334,230.260,83.586,84.127,71.622,43.050,106.329,98.567,57.309,146.429,105.564,190.991,87.004,87.287,76.871,238.767,90.230,113.740,314.533,201.409
C2orf76,116.978,243.047,198.580,95.659,110.927,139.256,52.100,75.486,119.067,118.136,108.414,98.171,88.923,167.954,151.205,65.329,197.640,112.550,48.300,303.850,226.264
C2orf77,15.244,14.765,16.840,14.486,16.440,14.867,14.500,20.743,23.650,17.009,17.457,16.464,16.200,14.614,14.613,13.514,16.520,14.790,14.540,14.317,14.355
C2orf79,667.311,899.846,913.320,656.918,548.360,783.378,256.933,655.071,927.517,712.200,613.714,606.650,948.600,672.625,1085.530,351.000,725.620,612.260,545.000,840.483,790.773
C2orf80,10.611,9.926,11.180,9.386,9.460,9.344,10.233,11.600,9.433,10.264,9.593,9.879,10.545,9.486,9.976,9.286,10.280,9.880,13.520,10.450,9.691
C2orf81,97.889,75.117,91.460,92.859,144.760,95.678,75.950,92.700,76.383,108.391,103.407,136.171,116.314,97.139,111.173,120.529,62.447,120.610,121.980,87.533,85.100
C2orf82,38.956,34.563,36.550,35.230,31.867,35.589,37.842,34.579,38.558,39.986,32.982,36.404,39.661,34.386,38.655,34.793,20.270,32.450,48.510,37.742,33.032
C2orf83,17.722,15.399,12.140,12.668,17.533,17.389,17.233,13.357,22.717,17.500,22.429,19.993,17.923,15.479,18.346,20.700,11.200,18.790,19.100,13.133,12.900
C2orf84,15.822,29.059,14.000,15.895,16.207,15.511,17.250,15.171,19.017,18.045,18.707,18.457,16.464,16.679,16.488,19.657,16.367,16.360,16.740,30.233,19.536
C2orf85,44.944,45.342,88.560,49.245,48.707,39.611,40.667,147.800,45.517,81.091,43.300,58.200,60.723,49.625,55.996,36.800,16.007,53.950,56.940,35.250,40.400
C2orf86,492.206,119.410,525.450,396.893,249.713,239.094,313.125,890.550,256.050,249.305,188.214,195.118,208.723,286.943,186.089,135.450,118.107,155.565,580.310,210.442,173.118
C2orf88,32.872,68.017,35.030,41.634,27.607,33.878,23.367,25.450,40.408,33.677,44.071,64.643,25.984,50.061,34.537,42.000,36.073,27.450,22.990,144.142,58.041
C2orf89,80.600,48.161,25.080,50.336,48.580,45.867,67.217,36.343,45.900,41.282,59.164,57.764,117.495,44.332,55.754,85.029,110.800,50.040,94.360,45.267,54.891
C3,3832.433,3274.329,897.920,1119.368,184.173,942.922,1957.600,1105.300,2674.700,81.200,2045.700,916.657,2140.086,1610.411,1263.989,2921.843,5967.613,218.060,377.020,2392.000,1358.309
C3AR1,133.911,269.244,141.280,50.686,54.740,355.778,375.750,223.943,630.550,27.745,866.743,180.307,294.041,86.968,110.211,480.357,786.260,81.800,1493.840,161.200,452.436
C3P1,40.800,38.393,26.320,34.541,39.860,40.156,37.183,24.414,51.283,36.236,42.436,50.493,58.882,36.682,36.500,41.243,21.847,42.030,39.860,29.783,32.200
C3orf1,760.989,822.964,363.520,593.259,516.047,774.256,1079.867,347.357,660.850,440.673,623.500,569.179,620.486,546.225,720.026,533.229,878.667,688.830,506.220,713.850,786.491
C3orf10,916.600,789.373,1374.640,732.398,709.497,898.333,1152.892,1246.943,1577.775,664.959,1160.843,744.032,826.161,765.780,956.146,815.179,1215.177,883.160,788.150,797.483,836.868
C3orf14,206.839,292.140,86.460,170.545,206.797,272.833,181.292,58.764,296.325,148.795,168.350,202.625,194.493,197.123,220.946,81.507,251.440,181.510,113.970,252.142,344.791
C3orf15,15.350,15.243,21.445,14.899,15.651,14.014,15.923,21.686,20.381,14.495,18.637,15.614,18.749,15.028,13.911,15.884,19.212,13.449,14.440,16.983,14.303
C3orf16,17.307,16.528,13.733,17.524,16.284,16.485,16.244,14.210,17.517,19.855,16.560,16.702,17.808,16.226,16.752,17.724,14.242,16.217,19.607,16.811,17.061
C3orf17,356.456,311.262,273.100,301.343,239.117,249.944,411.325,227.929,734.550,282.945,557.911,274.386,313.473,292.395,262.189,432.957,392.693,192.205,375.010,302.883,319.436
C3orf18,133.022,95.311,32.400,99.482,100.893,105.356,91.050,25.700,119.550,94.864,170.414,130.536,101.691,100.029,109.368,171.500,70.300,88.610,130.960,152.850,85.627
C3orf19,85.259,90.097,69.640,75.645,82.656,71.052,61.600,67.271,136.983,70.500,104.931,81.226,85.271,86.692,86.023,72.495,123.553,77.463,83.987,88.367,80.394
C3orf20,24.733,18.666,24.740,22.627,33.073,27.667,26.467,26.786,36.183,25.991,34.314,40.721,34.086,25.632,27.866,26.986,14.080,40.070,33.640,18.200,20.618
C3orf21,51.200,111.544,147.600,59.650,108.807,73.367,42.967,139.529,57.833,75.018,42.050,65.857,83.995,60.364,69.798,45.000,145.640,124.930,44.720,145.767,122.164
C3orf22,22.767,19.183,32.700,17.077,20.533,21.733,21.117,43.114,22.717,20.118,20.950,23.300,22.605,20.179,24.892,18.686,15.340,20.890,27.020,17.783,18.327
C3orf23,61.967,94.834,48.196,65.557,62.836,74.576,93.583,36.746,76.853,73.385,103.214,62.874,75.444,71.019,80.049,68.480,109.763,73.870,73.892,77.387,98.658
C3orf24,40.189,39.785,25.660,42.255,44.807,40.033,37.600,27.329,39.000,46.245,40.843,49.714,52.255,41.954,40.307,42.386,17.653,47.410,54.100,43.733,40.545
C3orf25,16.567,15.551,24.780,13.977,16.807,17.256,16.833,31.486,19.233,14.836,16.557,16.807,19.800,14.800,16.903,13.514,18.293,15.390,21.060,15.583,14.991
C3orf26,306.878,412.369,194.140,226.686,207.233,326.122,178.017,147.671,467.200,255.045,247.407,260.243,400.868,216.875,319.492,116.329,383.880,264.320,109.460,334.000,368.855
C3orf27,29.956,21.318,18.260,23.695,24.427,28.211,29.317,17.043,28.467,24.991,30.707,30.650,26.814,25.379,27.345,33.014,16.373,25.320,40.540,22.850,22.891
C3orf30,12.333,10.449,9.960,12.218,12.613,11.967,12.050,10.800,13.300,11.336,13.471,12.600,12.382,12.036,11.974,15.171,10.287,12.440,15.040,11.583,11.300
C3orf31,56.441,44.876,70.507,54.206,44.453,60.507,59.444,129.348,45.406,58.909,45.714,46.269,49.853,54.055,49.158,41.767,95.769,44.953,60.307,51.661,50.370
C3orf32,32.178,36.760,23.280,51.827,39.913,34.300,29.783,22.743,35.933,35.082,33.493,48.000,36.482,33.804,35.465,38.057,20.680,35.700,33.120,35.683,45.636
C3orf33,10.700,10.375,16.740,10.295,10.153,9.878,9.550,16.343,10.117,9.655,11.371,10.286,10.641,10.679,10.269,10.157,36.987,9.620,9.280,12.750,11.727
C3orf34,26.550,49.903,28.360,32.225,24.663,36.783,27.675,22.079,24.742,20.145,27.439,24.564,60.327,22.712,39.045,30.429,68.237,28.665,39.400,52.150,72.795
C3orf35,14.622,14.444,14.120,13.795,14.047,12.256,11.983,15.143,15.667,14.391,14.864,15.636,17.636,13.550,13.047,15.000,15.207,13.710,17.260,12.233,12.164
C3orf36,24.022,19.075,18.620,15.759,21.260,25.000,20.100,19.029,30.117,20.827,20.157,21.057,23.623,18.496,22.833,19.671,13.920,21.300,23.760,17.450,19.791
C3orf37,196.867,186.149,238.220,223.323,224.307,191.944,391.992,187.029,245.458,220.477,257.582,155.364,249.661,207.143,220.024,223.664,198.620,212.890,233.210,233.492,185.327
C3orf38,61.467,92.489,81.375,91.357,80.262,77.778,158.671,91.343,125.792,78.814,177.652,69.738,126.003,100.146,98.693,137.696,223.992,96.312,134.130,122.154,146.918
C3orf39,98.233,144.779,48.040,100.482,125.253,92.978,57.933,37.843,84.200,146.055,72.000,93.957,72.245,125.179,130.348,86.686,76.020,88.650,90.640,216.383,131.236
C3orf42,18.478,20.975,21.740,28.918,23.373,18.189,19.117,32.414,20.417,46.664,26.057,18.771,27.473,24.204,21.035,26.771,31.113,21.850,32.780,17.600,14.809
C3orf43,14.511,14.514,24.440,13.577,14.540,15.878,15.250,29.857,18.217,12.755,15.543,14.536,15.018,14.514,15.056,13.429,14.293,15.070,14.780,14.633,14.173
C3orf45,35.300,41.589,51.740,31.123,29.113,29.256,33.233,43.771,39.283,37.800,42.221,36.100,38.073,31.039,38.527,49.729,23.100,31.450,44.160,35.900,35.164
C3orf46,16.811,14.266,14.580,14.386,16.353,15.756,15.667,15.086,17.083,15.291,16.300,17.921,18.118,15.425,15.220,14.700,13.260,17.260,19.000,17.033,13.391
C3orf48,8.789,8.409,9.620,8.400,8.620,8.711,9.517,9.800,9.817,9.027,9.279,9.314,8.736,8.750,8.726,8.800,10.407,8.750,10.280,8.783,8.609
C3orf49,17.122,14.615,21.620,16.682,17.187,16.056,18.450,24.914,15.967,16.582,16.571,18.979,18.659,16.286,15.788,16.900,12.547,18.670,18.380,15.150,15.718
C3orf51,15.211,14.466,18.400,13.455,31.600,16.778,17.967,19.300,19.300,14.464,17.221,18.300,18.868,14.889,16.834,15.571,11.493,17.600,16.640,13.150,13.564
C3orf52,72.644,115.655,57.500,86.623,60.567,74.133,402.267,39.743,42.783,139.427,62.886,44.793,23.868,172.129,98.425,109.700,118.260,99.060,20.360,34.667,65.136
C3orf54,199.478,174.647,70.960,191.886,143.693,196.744,142.583,70.386,161.433,294.055,107.157,133.514,136.736,175.168,217.598,88.729,59.893,186.470,104.260,179.033,156.164
C3orf55,12.472,17.075,15.960,12.675,11.713,12.878,12.933,13.921,14.008,13.441,13.175,12.914,11.595,14.157,12.451,13.550,16.590,12.475,11.470,31.675,16.795
C3orf56,11.156,10.629,9.500,10.155,10.520,11.367,11.250,9.229,10.667,10.318,10.279,10.386,10.409,10.654,10.893,10.657,8.613,10.500,12.280,9.983,10.491
C3orf57,16.222,17.753,73.160,15.209,22.440,19.422,36.017,36.600,15.200,28.173,18.314,16.343,15.064,22.432,25.811,22.371,25.720,49.680,17.940,23.417,17.300
C3orf58,168.444,309.025,181.120,125.776,144.204,136.381,322.839,96.343,132.878,211.070,210.745,98.824,121.062,240.686,191.189,211.605,272.856,162.000,203.313,255.928,198.382
C3orf59,201.489,189.833,193.320,150.641,204.700,133.722,233.650,205.743,294.533,133.645,318.550,126.464,220.727,166.989,172.774,195.414,457.267,182.790,221.040,163.350,166.155
C3orf62,23.061,31.120,23.910,35.302,27.303,33.322,26.692,30.414,19.283,29.727,22.754,24.471,31.670,23.484,28.153,23.807,40.263,29.610,45.970,26.717,36.382
C3orf63,219.359,211.000,191.287,247.523,235.387,197.341,417.244,178.567,360.217,194.864,395.967,236.845,276.715,242.555,197.082,293.829,511.760,205.880,376.653,277.606,266.170
C3orf64,121.144,169.165,60.340,160.891,173.587,164.256,90.683,42.686,71.233,86.873,137.250,127.550,119.386,135.111,132.380,91.014,524.293,191.540,119.840,254.567,322.509
C3orf65,13.794,12.734,14.615,12.639,13.613,13.425,13.238,14.693,14.629,13.109,13.659,14.368,14.922,13.082,13.862,13.786,11.882,13.922,14.370,12.667,12.945
C3orf66,8.722,9.217,8.200,9.109,8.680,8.533,8.817,8.229,9.100,9.655,9.186,8.957,9.373,9.029,8.640,9.471,9.180,8.870,8.760,8.967,8.564
C3orf67,11.322,10.876,11.550,10.843,13.283,12.278,10.917,11.536,12.025,11.309,11.396,11.846,12.334,11.105,11.008,11.064,11.307,12.580,12.300,11.625,12.950
C3orf70,61.383,123.422,28.990,84.786,21.593,43.417,38.508,16.771,53.458,40.159,42.432,101.718,26.264,87.352,71.221,45.886,77.447,40.540,11.330,265.592,119.573
C3orf71,16.067,25.636,14.060,18.668,16.333,13.500,11.100,12.457,12.433,18.764,13.614,17.657,21.650,20.768,18.942,15.357,28.853,16.460,25.180,38.667,20.855
C3orf75,88.758,111.517,101.055,107.283,102.765,113.689,88.288,114.018,143.708,90.782,104.827,116.645,138.994,76.845,97.771,90.793,146.655,103.083,109.470,108.746,130.811
C3orf78,37.871,47.585,87.752,33.937,30.652,38.762,26.607,86.837,39.650,39.531,33.373,43.771,45.486,35.678,39.676,27.043,61.503,37.076,48.680,53.167,51.496
C3orf79,9.400,9.108,9.880,8.850,8.687,9.044,9.033,9.500,8.717,9.609,8.771,8.964,9.427,8.929,9.341,9.000,11.153,9.000,9.600,8.900,9.364
C4A /// C4B /// LOC100509001,52.852,66.854,56.920,85.342,54.049,64.259,163.244,76.490,131.317,70.294,120.210,80.140,93.236,60.996,54.211,164.295,86.169,72.227,105.507,60.967,96.052
C4BPA,45.900,47.070,49.580,55.427,53.260,45.289,49.133,66.843,58.317,68.591,50.193,66.714,62.936,48.371,49.778,45.414,21.447,52.860,64.460,35.783,38.545
C4BPB,31.867,30.406,28.600,26.414,21.607,30.467,41.583,30.829,36.567,23.482,33.743,30.479,33.450,27.729,30.673,34.157,30.927,24.110,39.840,30.117,29.727
C4orf10,27.619,30.620,61.373,24.167,19.564,25.119,18.383,59.452,22.883,23.439,19.205,19.093,22.941,21.808,26.822,19.419,297.889,22.053,27.660,22.294,24.500
C4orf14,466.644,614.079,334.220,407.964,397.367,450.522,352.950,207.586,573.150,398.536,492.393,368.414,430.586,486.029,510.437,393.643,533.067,354.180,386.760,487.383,434.782
C4orf17,22.944,20.390,14.740,23.750,26.047,23.267,24.367,15.600,28.367,26.491,29.279,32.671,24.605,23.943,23.532,35.157,13.167,27.510,29.220,20.550,20.009
C4orf19,18.178,25.620,22.150,26.014,19.920,14.739,23.325,26.536,27.342,21.273,19.275,26.329,17.641,25.170,22.349,21.607,19.663,26.160,18.410,52.883,26.764
C4orf21,17.352,14.311,16.280,21.856,19.418,16.730,14.711,17.038,14.478,18.721,14.043,16.181,20.918,15.043,15.611,13.348,23.991,16.620,18.100,15.450,21.936
C4orf22,9.489,9.666,9.040,9.427,9.827,9.344,9.167,9.400,10.650,9.582,10.614,9.521,11.877,9.375,9.497,9.914,9.767,9.080,10.280,10.800,9.482
C4orf23,31.726,37.902,51.573,33.483,33.560,31.659,30.372,45.467,36.150,38.042,32.990,36.021,38.523,34.527,35.420,33.467,27.713,35.493,39.013,34.906,32.176
C4orf26,11.744,10.738,10.440,11.877,15.973,12.478,11.500,10.671,12.133,12.091,14.293,14.157,47.791,12.211,12.125,14.329,14.807,15.840,13.840,10.167,12.618
C4orf27,357.594,337.196,295.270,271.632,240.683,241.733,325.817,216.450,386.400,215.764,338.011,206.632,328.595,262.871,261.501,245.264,328.133,220.720,205.260,359.392,328.550
C4orf29,84.685,65.058,50.193,109.227,64.291,83.844,125.694,62.795,62.911,84.152,92.481,59.129,82.459,86.058,71.640,79.062,155.560,57.983,103.367,72.961,82.521
C4orf3,1102.093,1507.417,1328.780,778.477,1209.367,1313.207,974.417,1075.900,1368.233,997.485,1062.924,959.731,1181.341,1434.714,1376.213,591.476,1359.447,1726.777,857.407,1858.833,1566.048
C4orf31,46.111,66.649,99.140,50.677,30.147,26.811,55.300,31.257,32.700,45.155,48.886,39.643,33.864,73.707,43.491,71.829,34.753,37.890,32.820,113.500,62.864
C4orf32,184.939,211.021,121.400,141.823,74.667,198.361,383.625,97.821,172.658,120.641,136.421,83.493,198.827,204.880,224.558,148.400,239.237,158.805,89.240,374.725,303.059
C4orf33,23.478,28.529,26.213,21.935,18.171,19.985,16.028,33.371,11.089,16.055,13.455,17.155,22.571,21.406,26.847,13.652,53.051,22.767,21.053,25.956,34.376
C4orf34,141.122,229.683,221.270,225.473,156.023,162.006,431.150,180.379,307.200,125.950,422.339,130.314,208.664,230.764,259.454,286.271,289.327,256.160,173.550,257.342,240.645
C4orf35,8.500,7.731,7.760,7.977,8.353,8.622,8.483,7.929,8.583,8.300,8.514,8.893,8.709,8.232,8.514,8.914,8.380,8.510,9.480,8.250,8.055
C4orf36,13.844,15.223,19.120,10.868,11.153,13.911,10.883,16.600,10.150,11.945,10.143,11.179,11.327,15.846,15.202,10.043,11.920,14.160,10.960,11.767,11.209
C4orf37,23.156,19.667,15.260,24.595,26.247,18.167,18.700,17.400,19.900,29.873,20.721,26.164,25.400,22.636,20.868,22.543,13.673,23.280,20.260,22.333,19.718
C4orf38,26.233,29.695,34.640,27.845,27.887,27.811,28.333,32.129,35.467,33.364,30.636,31.929,34.032,28.861,33.482,27.300,22.687,30.560,38.540,23.483,23.536
C4orf39,13.300,12.614,12.710,15.436,13.497,11.717,11.875,12.271,12.692,14.036,12.786,13.675,13.677,14.468,12.682,12.579,20.560,13.415,13.020,19.000,12.927
C4orf41,135.941,135.456,76.820,128.188,122.762,108.593,114.522,63.319,65.628,90.988,114.162,87.590,111.935,144.595,142.737,81.862,310.587,110.973,118.793,165.500,161.488
C4orf42,71.194,72.366,452.440,71.816,84.447,56.917,49.167,957.486,75.833,90.759,83.871,96.229,99.536,68.736,70.211,108.736,307.700,80.525,73.790,102.408,76.055
C4orf43,14.689,18.355,120.380,29.945,53.840,22.533,39.033,81.386,26.967,35.145,25.343,29.014,51.618,35.754,28.938,32.629,81.233,60.820,11.720,78.000,91.000
C4orf44,19.578,22.107,29.340,17.418,16.767,19.356,19.100,25.743,18.067,19.936,17.957,17.586,19.782,18.214,18.853,18.414,22.193,17.810,24.580,22.283,23.409
C4orf45,12.689,11.378,12.440,13.014,14.387,12.533,12.517,12.857,13.817,14.509,13.843,15.136,14.586,12.907,13.381,15.329,11.287,14.320,15.520,12.050,12.073
C4orf46,23.578,33.553,41.480,37.086,66.917,43.944,25.967,29.157,29.550,31.386,38.593,30.657,97.416,30.755,38.332,45.686,122.713,50.190,27.750,54.067,98.000
C4orf46 /// TOMM7,3848.822,3419.692,4673.840,3400.209,2871.860,3068.278,615.317,2968.443,3126.300,3837.082,1790.743,4244.350,4006.359,4111.725,3194.359,850.200,3610.520,2569.420,2478.380,4655.083,3076.227
C4orf47,17.761,16.746,13.490,18.334,21.177,17.178,17.608,12.679,16.383,18.859,16.779,19.539,16.950,18.107,18.347,17.229,24.830,20.750,17.980,17.617,17.450
C4orf48,338.122,304.841,189.600,278.823,312.280,406.656,140.750,255.614,595.900,214.009,489.050,1326.557,773.759,184.454,238.867,330.757,358.993,219.440,1470.560,213.283,467.091
C4orf49,14.511,16.919,11.580,15.550,15.353,13.378,15.017,10.414,16.733,18.218,16.264,14.086,16.450,15.929,13.266,16.143,12.347,13.400,17.760,22.083,15.973
C4orf52,227.589,465.742,133.200,152.536,188.087,245.744,263.100,66.686,398.433,146.900,505.857,209.800,301.682,233.964,247.814,328.900,503.833,193.450,224.500,543.950,403.291
C4orf6,13.656,14.520,26.400,12.932,12.507,13.156,12.500,34.700,13.967,14.418,14.143,13.536,14.468,13.329,13.211,14.800,14.673,12.230,16.760,12.950,13.064
C4orf7,34.956,13.011,13.980,13.736,64.527,22.567,31.433,64.771,36.333,9.636,22.193,184.279,692.627,11.321,12.160,36.671,321.007,17.770,10.820,12.433,29.845
C5,34.156,39.107,21.040,52.755,33.060,34.956,34.550,16.443,24.617,47.027,31.300,32.007,23.927,40.982,30.668,34.471,71.407,30.640,31.120,37.900,42.136
C5AR1,36.222,108.579,32.040,24.964,34.853,683.433,27.383,42.186,88.000,15.200,186.436,52.021,123.995,25.025,21.341,66.400,486.960,30.120,1534.820,26.950,254.173
C5orf13,113.672,137.758,164.760,169.455,389.847,233.586,132.492,175.696,183.883,87.236,186.034,185.545,104.652,138.338,155.414,146.825,175.253,194.195,49.955,156.229,208.227
C5orf15,523.356,454.425,268.860,360.643,405.013,406.022,1193.750,264.421,1008.500,313.177,867.807,432.843,460.977,423.920,344.957,895.307,1487.170,328.795,574.010,516.133,467.882
C5orf17,15.822,13.645,14.480,14.614,14.467,13.022,14.100,14.571,15.083,19.218,15.307,15.421,21.668,14.654,14.703,13.257,11.887,15.750,14.200,13.583,15.264
C5orf20,39.433,38.340,22.180,61.827,28.433,24.589,42.167,40.857,32.633,24.755,81.893,35.079,139.314,24.989,38.410,135.671,200.973,29.560,41.340,21.567,41.909
C5orf22,88.778,109.470,123.547,82.453,115.491,97.796,154.483,92.686,69.022,102.791,148.733,161.345,126.041,101.745,119.788,136.862,145.664,134.257,126.427,122.950,131.394
C5orf23,103.700,117.442,123.640,235.882,130.893,68.822,104.550,110.786,72.750,204.691,116.129,75.950,49.845,218.275,197.737,107.814,144.833,123.060,56.160,210.050,81.645
C5orf24,167.844,207.664,140.613,181.004,229.909,169.302,256.953,103.252,180.500,138.044,243.001,158.532,94.263,182.622,170.584,275.210,209.703,172.758,116.987,239.881,240.489
C5orf25,72.978,120.630,41.500,121.609,135.480,114.689,90.267,28.114,86.200,99.845,115.593,127.743,141.182,133.893,95.843,107.643,190.173,102.450,140.520,147.233,148.318
C5orf27,25.422,37.132,201.640,31.941,26.493,21.756,47.017,110.571,34.333,46.664,20.200,37.100,16.018,41.525,30.771,23.071,42.547,46.800,18.500,51.717,22.545
C5orf28,90.744,51.436,20.540,100.486,49.029,97.459,106.778,24.071,38.856,56.797,46.538,48.702,56.497,80.635,84.185,26.581,113.396,56.883,58.247,93.322,82.509
C5orf30,105.989,123.597,66.780,106.214,88.287,86.844,455.817,45.086,107.267,108.636,193.464,170.814,147.932,139.771,100.000,201.757,205.653,87.930,75.460,167.383,107.173
C5orf32,758.622,904.046,719.500,521.541,415.053,846.878,810.650,460.086,1102.267,215.709,1043.400,764.593,546.500,679.089,482.886,649.471,915.380,265.320,884.500,1643.767,993.564
C5orf33,146.611,190.907,301.380,145.120,150.389,172.104,257.544,235.524,239.789,192.897,190.369,142.357,94.520,193.339,198.460,153.324,241.304,161.727,151.953,253.939,204.779
C5orf34,17.356,20.275,12.280,24.205,24.760,22.956,16.267,12.386,17.233,18.900,18.236,28.979,24.800,20.214,22.352,18.114,71.493,21.280,21.020,29.600,35.518
