Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V279	0.0055	0.1269	0.06577	0.27755	0.27657	0.0595	0.18141	0.0068	0	0
V280	0.08256	0.01457	0.05297	0.04724	0.14291	0.30913	0.22619	0.11912	0.00332	0.00198
V281	0	0.015	0.04906	0.0014	0.04731	0.70894	0.07483	0.00249	0.02089	0.08009
V282	0	0.0256	0.08108	0.7912	0	0.00307	0.0297	0.03706	0.0323	0
V283	0.06799	0	0.08578	0.04221	0.51034	0.0363	0.00722	0.02801	0.22216	0
V284	0.00292	0	0.29824	0	0.15616	0	0	0.00471	0	0.53797
V285	0.01365	0.09973	0.05312	0	0.11518	0	0.03138	0.40751	0	0.27943
V286	0.00814	0	0.1214	0.0258	0.08212	0.45092	0.0422	0	0	0.26942
V287	0.01146	0.03387	0.0433	0	0.08029	0.12698	0.36672	0.01043	0	0.32695
V288	0.02304	0.00661	0.04488	0	0	0.21295	0.01418	0.69834	0	0
V289	0.04517	0.12313	0.69256	0	0.12289	0	0	0.00155	0	0.0147
V290	0.00312	0.0325	0.18194	0	0	0.34122	0.40043	0.02011	0.01845	0.00221
V291	0.81485	0	0.07534	0.0216	0.00961	0.06981	0.00671	0.00208	0	0
V292	0.03867	0	0.55361	0	0	0.36839	0.02851	0	0.01083	0
V293	0.07975	0	0.85937	0	0	0	0	0.04516	0.00833	0.00739
V294	0.05486	0.17234	0.20404	0.00344	0.07401	0.01085	0.05138	0.00768	0.4214	0
V295	0.05648	0.03579	0.73853	0	0.02513	0.01592	0.00108	0.08212	0.00272	0.04223
V296	0.01326	0.01043	0.12841	0.12765	0.27808	0.00642	0.02121	0.12651	0.28803	0
V297	0.20642	0.04432	0.05135	0	0.20792	0.00542	0.03761	0.00896	0	0.43801
V298	0	0.02445	0.11147	0.77098	0	0.01529	0.04046	0.01393	0.02341	0
V299	0.30705	0	0.00533	0	0.12219	0.51241	0.03851	0	0	0.01451
V300	0.00843	0	0.06276	0.20511	0.1776	0	0.01	0.53609	0	0
V301	0.02214	0	0.02773	0.00715	0	0	0	0.94297	0	0
V302	0.21139	0	0.09058	0	0	0	0	0.69803	0	0
V303	0.00861	0.40981	0.14625	0	0.15612	0.25795	0.02003	0	0	0.00123
V304	0.11852	0	0.01236	0	0	0	0	0.86912	0	0
V305	0.03997	0	0.426	0	0.42073	0.05831	0.00271	0.00317	0	0.04911
V306	0	0.00484	0.04508	0.33649	0	0.43944	0.06167	0.06285	0.04963	0
