gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
LOC100506676	52.25	54.153847	62.875	45.75	43.5	61.799999	49.0	73.5	114.818184	45.599998	76.5	131.0	100.75	50.0	47.799999	51.545456	47.799999	46.916668	84.333336	70.375	64.75
LOC100506677	28.0	24.333334	16.0	20.0	24.0	27.833334	30.0	14.8	28.25	21.666666	30.666666	28.875	27.727272	24.666666	31.0	38.0	14.0	27.0	47.666668	24.666666	23.0
LOC100506684	35.599998	37.400002	36.090908	38.666668	36.23077	38.5	39.0	37.333332	42.772728	39.875	45.25	41.125	42.599998	38.81818	36.375	44.625	23.666666	43.25	54.0	29.583334	32.227272
LOC100506691	26.833334	26.5	33.0	21.0	22.6	26.200001	21.0	29.4	27.833334	21.666666	25.727272	37.0	20.799999	22.454546	25.666666	22.75	37.833332	22.75	28.333334	35.333332	33.416668
LOC100506696	50.400002	67.666664	46.0	116.400002	118.75	75.5	59.333332	26.333334	74.083336	157.733932	86.0	90.666664	26.0	132.0	87.25	93.199997	48.25	115.727272	23.727272	70.599998	45.200001
LOC100506697	11.181818	13.6	20.875	11.2	11.333333	12.5	11.8	19.0	12.083333	11.090909	11.875	12.25	12.875	12.230769	11.6	11.0	18.333334	11.6	11.75	10.375	12.0
LOC100506701	45.5	38.333332	64.25	29.0	29.666666	39.400002	40.0	69.5	50.5	41.875	36.0	33.0	41.18182	31.0	33.083332	30.875	43.090908	31.0	66.875	39.799999	39.400002
LOC100506714	46.0	63.25	56.5	66.181816	69.272728	72.333336	78.400002	66.727272	146.166672	107.5	96.083336	73.0	65.272728	56.0	65.199997	83.25	54.25	92.25	89.25	41.125	66.909088
LOC100506718	54.0	40.875	47.363636	71.5	236.166672	44.5	28.4	79.0	17.0	49.5	29.25	31.0	13.583333	60.875	38.0	24.5	114.5	65.199997	11.4	89.25	50.599998
LOC100506719	43.5	63.0	37.0	52.653847	64.0	47.0	60.25	28.666666	121.875	68.0	102.75	43.545456	51.363636	50.545456	50.25	90.0	74.0	51.583332	68.75	84.181816	70.5
LOC100506725	15.818182	23.916666	10.6	31.666666	18.200001	17.333334	16.0	9.333333	20.181818	20.799999	22.4	19.902735	18.333334	27.5	21.818182	21.0625	21.333334	18.0	17.833334	45.599998	20.666666
LOC100506727	1920.720581	1648.078369	2544.794434	2065.25	3581.703369	1694.734375	879.933716	1938.202515	1131.333374	1824.736084	2017.19751	2046.446289	1989.68689	2857.0	1918.635254	1249.912598	2804.705078	2544.794434	2620.062744	2533.112793	1668.827148
LOC100506728	40.0	39.615383	185.625	65.0	84.800003	34.416668	42.75	171.25	60.5	61.200001	64.25	66.666664	46.0	45.400002	46.5	63.25	83.333336	48.0	51.0	32.9375	32.200001
LOC100506733	20.5	18.416666	17.5	17.833334	18.666666	22.333334	24.25	18.0	19.75	20.181818	18.75	16.75	20.6	18.799999	21.0	18.0	13.0	20.166666	22.545454	17.666666	17.666666
LOC100506748	237.370438	284.399994	210.666672	365.5	223.113327	374.70163	347.911926	93.25	41.75	781.844849	216.800003	170.833328	116.333336	615.0	362.736816	174.909088	215.166672	296.125	64.5	467.5	365.375
LOC100506757	14.75	17.25	13.140609	18.0	19.59091	18.038462	18.5	13.615385	16.75	18.0	17.0	15.75	18.166666	17.0	17.5625	16.6	20.0	17.5	20.75	18.3125	19.4
LOC100506761	36.333332	46.454544	68.5	51.599998	47.5	43.200001	29.666666	44.0	39.727272	57.625	43.333332	40.0	69.0	57.666668	52.200001	20.666666	50.400002	66.199997	31.5	78.5	49.5
LOC100506762	10.833333	12.0	10.0	10.461538	9.833333	13.4	12.636364	10.166667	12.454545	10.545455	11.333333	11.333333	16.6	10.5	11.666667	10.333333	16.333334	10.2	16.25	11.6	15.6
LOC100506767	7.818182	7.75	9.090909	8.0	7.75	8.0	8.4	8.75	7.8	8.0	8.090909	8.0	7.833333	7.833333	8.0	8.0	8.625	8.2	8.0	7.666667	7.6875
LOC100506777	20.5	15.636364	18.0	22.200001	18.875	18.375	16.25	37.0	19.5	20.0	19.333334	19.0	18.125	20.25	17.272728	21.0	38.25	18.5	17.375	14.818182	14.318182
LOC100506781	16.799999	18.6	13.833333	21.404894	20.375	17.545454	20.125	14.5	22.0	26.333334	25.333334	21.09091	16.727272	18.0	17.0	23.666666	12.181818	20.25	19.5	19.166666	17.25
LOC100506783	43.423077	53.909092	31.5	40.0	38.125	46.400002	34.625	28.333334	41.333332	42.599998	53.5	85.0	39.090908	47.25	52.5	70.400002	26.25	43.636364	44.0	69.125	54.666668
LOC100506797	48.200001	44.166668	30.4375	63.400002	70.0	44.0	47.0	32.0	70.0	92.0	66.86364	73.0	65.5	53.799999	48.333332	97.093887	28.200001	61.166668	64.75	44.400002	42.0
LOC100506798	21.5625	23.875	32.25	16.166666	16.333334	26.5	23.375	32.5	22.875	14.4	17.333334	24.4	17.083334	18.200001	25.0	20.333334	21.136364	21.0	22.625	21.181818	29.181818
LOC100506802	35.333332	36.083332	36.0	52.875	35.666668	28.833334	28.636364	43.333332	34.125	69.599998	35.0	35.333332	47.25	51.375	34.875	35.166668	30.833334	36.0	69.166664	34.0	28.333334
LOC100506816	10.2	9.333333	9.0	10.090909	10.363636	9.833333	10.181818	9.0	10.0	10.0	10.5	10.076923	9.875	9.833333	10.0	11.0	10.25	10.0	11.583333	8.636364	8.5
LOC100506821	24.625	20.799999	23.4	24.333334	23.25	20.6	22.0	26.25	22.25	27.4	22.333334	20.75	21.083334	21.5	21.666666	22.0	21.333334	24.0	28.545454	19.0	19.307692
LOC100506828	49.666668	106.07692	1474.204956	57.125	83.5	45.0	34.0	1335.601685	30.333334	50.25	29.0	57.200001	16.75	60.5	49.0	28.916666	1133.604614	53.200001	21.416666	96.0	86.0
LOC100506831	17.375	17.0	43.799999	16.375	19.0	22.545454	23.125	135.5	74.0	12.0	30.4	20.6	50.0	14.416667	14.8	17.333334	40.25	16.625	28.200001	15.5	32.5
LOC100506834	37.0	43.200001	33.590908	45.25	36.666668	43.25	29.0	28.25	50.799999	43.923077	33.5	40.81818	34.599998	44.125	33.23077	32.875	38.636364	41.727272	28.5	48.599998	41.599998
LOC100506843	17.75	18.318182	16.545454	16.666666	17.200001	19.0	17.4	15.75	16.333334	17.799999	16.583334	16.125	14.272727	16.416666	16.833334	17.833334	15.333333	16.5	16.0	16.833334	18.0
LOC100506844	67.181816	80.25	118.0625	52.5	80.0	66.0	54.636364	88.75	130.666672	47.666668	95.818184	85.0	180.0	65.666664	60.5	57.666668	79.892715	50.666668	107.333336	135.125	84.800003
LOC100506847	15.0	27.666666	12.916667	19.799999	13.5	14.75	12.615385	12.0	12.6	16.666666	13.666667	14.0	18.0	21.0	18.75	11.125	21.200001	13.5	13.875	38.400002	21.636364
LOC100506848	54.599998	44.25	39.625	40.0	46.5	54.03846	44.166668	38.599998	62.666668	75.25	44.0	56.083332	63.0	53.333332	54.666668	41.0	57.0	48.333332	89.400002	43.5	38.0
LOC100506851	10.666667	11.333333	14.8	10.5625	10.666667	12.0	11.333333	14.5	15.0	11.4	11.769231	11.5	12.5	10.5	11.333333	10.125	11.6	11.0	12.0	11.8	11.25
LOC100506853	35.375	26.833334	23.666666	32.625	38.166668	32.25	31.17635	28.454546	36.49921	41.5	34.0	34.416668	39.0	31.423077	31.666666	30.307692	17.6	39.200001	44.0	28.0	27.583334
LOC100506856	13.333333	11.0	13.666667	13.090909	10.416667	12.75	18.75	23.875	10.0	12.8	9.6	10.0	10.625	13.0	14.0	9.5	23.0	10.0	13.75	12.0	12.0
LOC100506858	37.25	28.875	12.5	45.125	50.583332	36.375	38.5	13.666667	38.166668	84.666664	56.333332	52.73077	41.666668	43.333332	42.5	74.666664	10.909091	52.083332	53.4375	30.0	31.4
LOC100506860	17.5	17.375	24.4	16.25	17.166666	17.0	15.6	36.0	19.666666	20.799999	17.5	19.333334	18.166666	15.974277	15.333333	18.5	17.333334	17.799999	21.833334	14.681964	17.181818
LOC100506866	50.333332	28.25	37.25	40.166668	33.0	36.333332	24.333334	43.833332	26.5	36.5	31.5	37.875	38.5	40.799999	42.25	34.666668	27.125	31.0	63.0	27.363636	26.636364
LOC100506870 /// LOC100509475	36.0	41.5	22.333334	37.153847	34.666668	39.0	28.583334	22.0	25.5	38.166668	31.272728	32.75	44.0	43.799999	39.666668	33.583332	34.0	39.125	30.333334	73.166664	45.333332
LOC100506880	19.333334	20.666666	23.181818	13.916667	14.363636	19.0	18.5	22.5	21.0625	16.833334	17.4	15.833333	17.5	15.0	18.0	15.636364	17.4	15.384615	23.333334	16.75	16.200001
LOC100506882	43.1875	38.400002	20.833334	37.0	31.75	34.400002	39.5	25.083334	43.375	49.0	47.666668	32.076923	53.666668	36.0	35.833332	57.416668	29.0	34.666668	63.799999	36.81818	37.200001
LOC100506895	15.8	17.0	15.0	17.333334	27.200001	17.166666	14.4	14.909091	13.5625	15.2	13.25	15.0	14.8	16.0	17.0	13.666667	11.384615	20.5	17.333334	17.4	15.6
LOC100506897	39.625	19.0	16.200001	33.333332	24.333334	31.5	35.0	16.625	29.833334	16.666666	23.799999	17.5	14.0	27.333334	19.75	17.833334	42.333332	17.333334	89.272728	16.5	21.4375
LOC100506902 /// ZNF717	43.5	62.25	63.1875	58.666668	45.909092	49.200001	53.0	53.4375	58.75	74.599998	75.800003	56.0	39.375	56.0	36.0	82.75	77.75	41.454544	37.375	68.666664	54.400002
LOC100506904 /// MAP3K2	74.692307	88.875	472.008759	144.5	139.5	75.875	96.599998	362.0	215.27272	164.0	317.499817	88.666664	153.961533	150.125	104.5	119.199997	232.625	158.181824	199.72728	129.0	120.75
LOC100506907	11.583333	11.666667	12.75	11.666667	11.384615	12.3125	12.75	13.0	13.272727	12.0	13.5	12.166667	11.916667	11.1875	11.636364	15.6	11.0	11.2	14.2	10.1875	10.75
LOC100506918	17.666666	18.9375	25.5	19.25	27.6	32.400002	28.25	22.3125	21.666666	19.083334	23.75	25.200001	27.083334	19.0	22.4	26.333334	22.5	34.666668	22.0	16.0	29.833334
LOC100506920	33.0	29.333334	39.31818	27.0	23.40909	34.0	34.75	50.875	37.666668	37.5	31.23077	26.4	33.166668	26.6	29.333334	29.6	25.0	24.692308	40.5	26.0	27.4
LOC100506922	25.0	47.333332	43.25	42.125	40.0	25.5	18.666666	27.125	19.818182	30.666666	24.583334	34.400002	77.454544	33.625	25.727272	29.0	82.875	27.625	30.75	55.375	38.909092
LOC100506926	12.333333	11.625	14.363636	11.909091	11.0	14.333333	14.0	13.5	11.727273	12.5	12.0	10.8	12.166667	12.5	13.333333	12.416667	20.666666	11.5	14.416667	12.5	13.0
LOC100506935	20.09091	42.333332	49.454544	51.615383	59.0	34.272728	72.166664	53.400002	72.599998	55.627605	125.199997	40.0	50.5	42.666668	48.166668	60.200001	90.0	66.0	96.86364	54.416668	78.375
LOC100506941	71.818184	59.599998	231.0	37.0	26.375	49.269207	34.0	259.200012	127.5	22.333334	28.4	46.333332	40.0	32.0	28.666666	26.375	345.333344	25.9375	19.0	30.5	50.0
LOC100506942	34.0	31.875	54.625	25.916666	26.5	32.363636	33.599998	66.75	47.5	35.090908	40.5	33.25	33.333332	26.90909	32.25	33.5	25.833334	29.0	45.25	30.0	29.0625
LOC100506948	153.875	122.0	242.5	133.5	290.59787	55.799999	299.666656	133.5	95.380241	225.0	423.799988	127.967705	76.0	249.600006	82.182007	465.75	104.681816	68.666664	68.181816	380.333344	91.181816
LOC100506958	17.333334	13.4	11.5	17.76923	16.4	17.375	17.636364	13.5	14.166667	17.09091	14.4	14.4375	14.333333	15.4	15.75	14.333333	12.666667	14.772727	18.833334	13.25	13.4
LOC100506966	74.0	87.375	83.5	52.5	49.5	44.799999	42.423077	44.363636	74.400002	38.333332	77.0	34.545456	29.25	77.0	84.08255	96.199997	30.333334	47.0	35.666668	101.769234	48.409092
LOC100506979	16.916666	36.0	92.727272	19.833334	24.75	25.200001	44.400002	62.666668	25.0	26.318182	20.25	24.200001	21.6	27.6	20.25	23.799999	33.375	50.200001	44.333332	43.583332	36.5
LOC100506984	43.0	36.666668	38.666668	24.0	24.75	35.75	38.599998	32.0	37.9375	32.875	35.200001	26.923077	33.333332	29.75	38.0	37.227272	24.4	27.083334	52.666668	30.0	29.625
LOC100506992	23.75	33.0	24.0	22.6	37.0	18.200001	14.333333	18.4	16.375	25.4	18.4	18.333334	24.0	30.6	25.200001	17.375	70.833336	21.666666	19.0	32.5	19.75
LOC100506995	24.333334	20.5	31.0	20.09091	19.5	23.666666	21.4	27.4	24.25	19.75	19.333334	17.916666	20.333334	19.200001	19.75	20.333334	21.0	21.727272	21.0	21.666666	23.333334
LOC100506997	26.0	21.75	19.0	20.833334	24.333334	26.0	21.4	19.75	16.363636	26.272728	21.0	22.0	26.0	23.5	27.727272	22.666666	15.166667	27.0	29.0	20.5	21.75
LOC100507006	41.5	42.333332	68.25	31.5	33.916668	39.200001	36.884617	80.409088	43.799999	44.0	36.400002	31.200001	34.615383	36.0	41.400002	37.25	34.833332	35.454544	60.333332	39.0	39.75
LOC100507007	26.6	25.666666	32.333332	26.083334	29.333334	30.166666	28.26923	43.0	33.666668	27.75	31.545454	27.4	36.0	25.0	26.5	28.799999	18.799999	32.400002	34.772728	21.833334	22.0
LOC100507008	9.166667	11.916667	22.0	10.0	8.4	8.333333	8.333333	12.666667	9.875	9.875	9.666667	10.0	8.916667	11.5	10.0	8.666667	17.0	8.3125	8.833333	57.583332	9.666667
LOC100507009	65.0	62.636364	31.0	96.430328	75.272728	77.0	63.0625	34.0	105.800003	157.818176	100.333336	127.800003	85.25	85.333336	63.25	102.0	40.666668	87.0	74.599998	63.400002	60.25
LOC100507025	17.333334	25.0	38.833332	20.75	23.75	25.0	33.809113	34.75	43.0	25.0	32.666668	78.0	39.799999	24.833334	18.333334	26.799999	41.454544	31.666666	29.166666	31.0	31.0
LOC100507027	11.5	10.636364	8.5	14.75	14.333333	11.5	12.333333	8.333333	14.666667	16.666666	16.75	14.75	13.9375	13.625	11.666667	17.4	9.333333	13.5625	14.2	12.181818	11.5
LOC100507028	13.0	17.0	13.625	12.4	11.909091	12.375	11.666667	13.625	14.0	15.833333	12.4	12.8	19.833334	13.0	13.0	12.076923	16.0625	11.3125	16.0	15.666667	13.615385
LOC100507039	10.333333	8.25	8.4	8.166667	7.833333	8.0	7.75	8.666667	8.333333	7.333333	8.0	11.5	29.0	7.863636	8.363636	7.636364	15.974277	7.5	9.8	11.272727	20.727272
LOC100507040	18.125	16.333334	15.0	16.083334	16.200001	18.875	17.200001	20.4	16.666666	16.5	16.0	16.0	18.416666	17.0	20.5	20.0	17.75	16.166666	24.6	15.666667	15.076923
LOC100507049	20.25	18.25	12.0	26.0	22.0	21.5	18.625	13.0	25.799999	30.5	22.666666	25.0	26.200001	19.454546	17.0	25.25	18.0	21.625	25.0	19.6	19.0
LOC100507054	44.0	38.25	114.0	34.583332	45.666668	48.26923	51.333332	136.592331	47.166668	36.75	47.833332	51.166668	61.400002	40.75	50.083332	48.0	36.666668	49.400002	69.666664	47.333332	43.5
LOC100507057	45.416668	45.0	62.625	48.0	40.0	48.0	42.636364	99.75	65.25	56.0	47.0	37.400002	47.666668	41.875	38.863636	35.833332	57.192307	38.0	56.833332	49.188103	41.909092
LOC100507060	16.5	17.0	37.599998	14.416667	15.333333	19.0	19.666666	46.75	24.75	19.0	19.833334	18.666666	16.807692	16.5	17.5	19.181818	19.5	17.0	22.25	14.0	14.5
LOC100507063	9.0	8.0	8.083333	8.666667	8.416667	8.666667	8.25	7.8	8.5	8.75	8.666667	9.375	8.272727	8.4	8.25	8.8125	9.636364	9.2	7.666667	9.125	8.5
LOC100507066	16.333334	14.333333	24.0	12.333333	12.4	18.318182	18.333334	24.5	19.75	15.363636	16.666666	13.25	14.25	13.8	16.416666	15.0	24.375	13.0	20.272728	14.333333	13.666667
LOC100507077	24.166666	32.0	33.18182	32.666668	32.227272	32.0	31.75	28.375	30.0	26.375	27.8125	25.75	23.6	27.0	32.0	30.6	24.4	38.75	26.5	25.0	32.799999
LOC100507098	17.0	18.272728	13.333333	20.0	23.375	16.4	17.90909	13.125	22.0	22.200001	21.833334	20.0	20.038462	18.0	14.916667	24.25	10.0	21.333334	18.73077	17.25	16.636364
LOC100507100	19.25	21.875	23.125	38.0	41.636364	17.545454	20.583334	24.90909	14.375	40.5	15.4375	19.75	18.192308	33.666668	16.0	18.192308	50.0	19.333334	18.0	29.125	20.666666
LOC100507109	21.545454	18.0	15.666667	21.0	21.799999	20.0	21.200001	16.625	17.333334	23.5	19.0	19.318182	21.916666	21.0	21.75	22.0	11.583333	23.153847	25.0	17.0	18.727272
LOC100507110	121.729919	78.166664	50.666668	61.666668	68.0	62.666668	52.0	65.166664	55.666668	54.615383	44.666668	48.0	41.666668	77.0	78.328979	52.200001	80.599998	53.799999	72.125	58.416668	47.599998
LOC100507111	46.666668	40.68182	44.0	39.666668	40.0	52.53846	42.799999	42.416668	50.833332	39.0	42.166668	40.0	45.200001	42.400002	50.5	43.692307	33.166668	42.833332	61.18182	38.166668	43.0
LOC100507114	22.4	21.0	26.666666	19.454546	20.0	20.25	18.272728	23.4	22.666666	29.0	21.200001	20.5	24.0	19.0	21.4	20.200001	12.0	19.666666	25.0	20.25	23.0
LOC100507123	9.4	9.5	9.307693	11.590909	11.166667	9.909091	10.416667	9.75	10.75	11.5	11.2	11.583333	10.666667	11.0	10.25	12.333333	10.0	11.333333	10.916667	11.8	10.125
LOC100507135	12.0	10.75	14.0	11.8	12.125	12.833333	12.0	15.333333	13.5	11.676196	12.0	13.0	12.2	11.5	11.409091	11.416667	17.799999	11.75	12.5	11.181818	10.75
LOC100507150	44.227272	38.200001	43.166668	45.200001	41.799999	44.0	40.727272	59.384617	47.333332	56.0	42.636364	45.81818	47.400002	41.75	42.799999	40.307693	27.3125	45.81818	53.25	43.200001	38.75
LOC100507153	68.599998	49.416668	35.416668	77.75	51.615383	62.400002	74.333336	93.0	41.0	61.666668	28.75	37.5	32.25	52.5	45.375	24.166666	46.75	34.5	58.090908	40.409092	44.730595
LOC100507153 /// LOC728613 /// PDCD6	14.0	14.8	43.0	12.8	16.545454	16.0	27.333334	32.545456	33.0	14.333333	57.5	16.0	14.416667	12.333333	14.0	26.75	17.833334	19.375	19.666666	12.5	13.666667
LOC100507156	36.5	33.599998	14.5	54.333332	59.5	35.333332	39.0	13.6	72.0	58.875	70.115387	63.666668	52.81818	45.25	34.666668	59.0	17.666666	57.166668	48.833332	33.833332	33.400002
LOC100507164	12.75	10.75	120.53846	11.4	13.333333	12.8125	14.2	431.636353	13.25	10.6	10.916667	12.363636	11.0	12.333333	12.454545	10.583333	20.666666	12.666667	12.75	10.75	11.0
LOC100507165	49.666668	39.75	43.125	38.0	37.5	37.5	47.875	60.0	56.0	40.0	45.666668	62.5	45.666668	42.81818	36.0	45.0	50.727272	38.333332	40.666668	47.814346	38.333332
LOC100507168	80.333336	76.545456	189.600006	65.0	75.5	78.333336	66.631134	222.399994	93.0	102.03846	92.545456	80.0	58.0	74.125	98.0	133.625	795.454468	81.375	90.454544	58.799999	69.400002
LOC100507177	24.666666	73.625	77.666664	18.333334	47.083332	29.875	23.666666	37.454544	17.807692	23.333334	18.0	25.727272	17.333334	30.5	33.75	23.6	17.25	54.599998	27.5	96.545456	30.333334
LOC100507185	16.25	22.666666	15.8	14.666667	11.333333	14.0	10.666667	12.75	16.166666	11.384615	21.799999	36.75	10.181818	15.0	12.666667	13.125	35.666668	16.0	10.083333	41.666668	23.875
LOC100507186	12.0	17.5	16.75	15.666667	16.0	13.2	13.6	12.5	17.75	15.545455	15.0	16.166666	15.666667	14.125	12.25	14.0	11.8	13.75	15.6	19.5	12.9375
LOC100507187	9.692307	9.181818	10.833333	8.833333	10.5	8.666667	8.8	10.4	8.5	9.666667	8.666667	8.8	9.0	9.0	9.4	8.6	11.75	9.333333	9.727273	9.833333	9.416667
LOC100507190	11.6	11.6	10.5	11.0	11.75	11.409091	10.4	10.0	10.333333	11.5	10.038462	11.090909	11.333333	10.727273	12.0	10.590909	10.666667	11.4	13.954545	11.636364	12.625
LOC100507192	21.0	24.25	12.625	22.5	20.0	26.415834	24.346153	17.583334	101.181816	14.666667	50.636364	20.0	353.734436	14.25	18.666666	57.333332	49.166668	23.0	66.5	17.461538	38.772728
LOC100507193	14.875	13.25	9.8	17.5	17.90909	14.0	14.333333	10.333333	12.0	15.5	15.833333	16.545454	13.333333	15.0	13.333333	19.333334	10.6	16.0	18.6	14.6	15.083333
LOC100507194	15.0	11.0	10.0	18.333334	20.636364	12.0	13.333333	9.833333	15.166667	18.333334	17.75	51.5	14.25	15.272727	13.0	20.200001	8.75	19.5	14.666667	11.5	11.166667
LOC100507197	39.0	36.0	58.0	33.75	23.333334	35.166668	35.636364	82.400002	44.125	37.666668	33.166668	27.4375	33.0	31.625	34.125	28.0	34.0	26.681818	45.833332	41.0	37.875
LOC100507198	12.8	21.545454	13.454545	16.6	31.9375	15.2	16.666666	16.038462	22.727272	12.0	18.09091	24.5	28.666666	15.875	13.0	20.5	45.25	19.6	14.0	37.833332	28.375
LOC100507201	8.181818	8.5	8.681818	8.333333	8.2	9.5	9.0	8.454545	8.333333	8.75	8.4	8.125	8.4	8.5	8.75	8.4	10.6	8.5	9.0	9.0	9.0
LOC100507215	17.416666	15.0	14.4	17.454546	16.200001	16.5	17.666666	14.0	15.25	18.666666	15.333333	15.538462	18.666666	16.0	15.4	16.333334	11.5	16.416666	18.4	17.0	16.0
LOC100507224	11.6	11.269231	10.166667	10.333333	11.25	10.625	11.545455	10.0	10.166667	11.333333	10.5	10.6	11.333333	10.666667	10.636364	10.333333	10.0	10.6	11.916667	10.666667	10.0
LOC100507226	16.5	16.333334	12.666667	19.318182	19.166666	14.666667	17.545454	17.0	21.5	23.0	30.083334	21.6	19.0	17.666666	14.5	37.25	22.5	18.200001	18.5	17.4	17.0
LOC100507235	13.75	17.4	22.200001	12.8	12.625	14.875	15.5	18.625	14.954545	16.375	14.5	13.6	13.4	15.25	19.833334	16.0	13.5	13.75	19.5	14.25	15.0
LOC100507237	164.166672	155.333328	59.272728	259.666656	139.27272	152.25	257.399994	75.666664	206.333328	246.333328	190.184875	142.909088	124.25	181.600006	114.416664	205.0	354.666656	100.333336	140.625	151.399994	107.578201
LOC100507239	35.599998	57.200001	35.0	41.0	40.409092	47.25	29.833334	38.333332	55.400002	42.0	88.833336	44.75	135.0	44.599998	55.894012	48.0	116.666664	56.625	64.0	56.5	64.0
LOC100507248	9.5	15.5	10.666667	14.5	17.25	12.75	9.625	20.666666	11.5	12.5	12.25	11.6	9.875	15.6	11.375	12.333333	18.583334	11.0	10.454545	32.333332	23.0
LOC100507250	13.5	13.181818	17.333334	11.5	11.0	16.833334	14.625	19.6	19.5	11.909091	15.125	11.833333	15.083333	12.25	13.1875	12.5	23.666666	11.5	17.666666	11.363636	11.5
LOC100507253	12.0	14.333333	16.0	10.307693	11.153846	12.333333	11.75	13.0	14.0	11.666667	12.8	12.125	10.625	11.166667	12.25	11.25	32.090908	11.636364	12.0	10.833333	11.25
LOC100507255	26.5	40.636364	22.583334	38.333332	32.625	26.200001	33.875	16.0	29.799999	47.166668	45.799999	29.6	23.0	36.75	19.0	38.272728	76.0	23.166666	32.454544	55.333332	37.75
LOC100507263	14.125	20.166666	16.0	18.0	118.772728	12.875	12.666667	14.2	19.09091	16.0	21.333334	19.166666	15.818182	22.5	15.5	17.75	18.09091	31.404396	16.583334	31.4	19.818182
LOC100507265	11.0	18.333334	20.4	14.0	14.0	13.333333	14.0	12.25	13.75	11.875	14.8	11.2	15.333333	11.666667	14.5	14.636364	36.333332	14.181818	10.666667	22.333334	25.5
LOC100507266	14.0	12.916667	11.75	12.454545	13.588362	11.166667	13.538462	14.4	11.166667	13.636364	13.272727	12.125	11.583333	12.666667	12.375	15.2	43.333332	11.5	15.5	15.5	12.0
LOC100507273	294.454559	56.599998	29.0	257.191895	101.538506	78.0	150.5	42.333332	97.839043	433.083344	102.0	59.5	46.03846	280.0	72.416664	57.0	62.0	41.0	81.75	62.5	38.333332
LOC100507274	9.25	8.583333	8.363636	9.666667	10.0	8.875	9.333333	8.363636	10.333333	10.0	10.625	10.125	10.416667	9.6	9.5	9.75	8.576923	10.4	9.68392	8.5	9.166667
LOC100507277	16.333334	16.200001	12.0	17.0	18.5	16.4	15.833333	11.666667	17.4	24.0	18.4	21.0	21.6	17.0	16.125	17.0	11.0	21.0	19.583334	15.0	17.0625
LOC100507279 /// LOC728323 /// NCRNA00266 /// PCMTD2	11.5	10.115385	13.0	9.333333	11.0	11.083333	9.166667	14.5	9.0	10.0	8.8	17.916666	9.333333	10.0	10.181818	8.818182	18.333334	9.333333	10.181818	11.5	10.333333
LOC100507284	40.0	33.799999	39.625	35.599998	35.625	38.0	38.333332	43.333332	45.0	54.200001	42.799999	37.0	41.0	35.125	36.599998	42.0	30.799999	38.272728	48.0	35.166668	34.400002
LOC100507286	36.18182	24.076923	21.666666	17.6	20.727272	34.0	18.200001	24.333334	15.5	13.333333	49.0	20.818182	157.125	14.875	26.545454	48.5	137.25	23.666666	662.081848	27.9375	52.0
