CD19B	CD56NK	CD4MemoryT	CD14
V509	0.21596	0.13794	0.37579	0.27031
V510	0.20426	0.41729	0.24975	0.1287
V511	0.09718	0.32974	0.11739	0.45569
V512	0.20805	0.11086	0.13293	0.54816
V513	0.11658	0.48734	0.22135	0.17473
V514	0.08695	0.11134	0.09049	0.71122
V515	0.53839	0.11186	0.11498	0.23476
V516	0.65967	0.12131	0.07737	0.14165
V517	0.10395	0.10179	0.22474	0.56952
V518	0.69684	0.08381	0.07611	0.14324
V519	0.079	0.61553	0.10112	0.20436
V520	0.10283	0.09666	0.43348	0.36703
V521	0.42512	0.11438	0.3076	0.1529
V522	0.08655	0.18013	0.40935	0.32397
V523	0.27594	0.16985	0.23706	0.31716
V524	0.07172	0.56682	0.21389	0.14757
V525	0.21178	0.20652	0.10142	0.48027
V526	0.45185	0.12888	0.12839	0.29089
V527	0.19773	0.10565	0.31009	0.38653
V528	0.12033	0.61879	0.09701	0.16387
V529	0.11384	0.12486	0.2094	0.5519
V530	0.086	0.23215	0.47991	0.20194
V531	0.07515	0.62983	0.17244	0.12259
V532	0.1646	0.27752	0.10529	0.45259
V533	0.22923	0.30301	0.17236	0.2954
V534	0.09194	0.10736	0.49142	0.30928
V535	0.38717	0.06803	0.08455	0.46025
V536	0.19048	0.08692	0.29586	0.42674
V537	0.42913	0.24636	0.1843	0.14021
V538	0.3283	0.11402	0.13474	0.42295
V539	0.22268	0.35402	0.18855	0.23475
V540	0.18197	0.51398	0.14587	0.15818
V541	0.07733	0.38395	0.13139	0.40733
V542	0.18602	0.1696	0.22934	0.41504
V543	0.62498	0.06909	0.08368	0.22225
V544	0.13552	0.13838	0.18473	0.54137
V545	0.27311	0.17038	0.12655	0.42996
V546	0.09115	0.63451	0.14461	0.12973
V547	0.09266	0.49125	0.283	0.13308
V548	0.15612	0.56099	0.15316	0.12973
V549	0.28454	0.11619	0.46426	0.13501
V550	0.40768	0.08985	0.07444	0.42802
V551	0.16903	0.53908	0.12171	0.17019
V552	0.0646	0.39473	0.09486	0.44582
V553	0.22012	0.19603	0.4441	0.13975
V554	0.10706	0.12834	0.10201	0.66259
V555	0.12978	0.23542	0.27317	0.36163
V556	0.09142	0.12596	0.63965	0.14297
V557	0.57237	0.0869	0.0842	0.25653
V558	0.10329	0.56214	0.11505	0.21952
V559	0.07297	0.59134	0.21445	0.12125
V560	0.50042	0.2795	0.08311	0.13697
V561	0.09445	0.12056	0.66217	0.12282
V562	0.55548	0.07533	0.15642	0.21276
V563	0.23912	0.10133	0.53306	0.1265
V564	0.12556	0.15418	0.58962	0.13064
V565	0.1503	0.25752	0.30021	0.29196
V566	0.48591	0.13618	0.07959	0.29832
V567	0.18889	0.35324	0.10712	0.35076
V568	0.20628	0.08277	0.11589	0.59507
V569	0.47293	0.08759	0.07219	0.36728
V570	0.09751	0.28636	0.44426	0.17187
V571	0.58164	0.15285	0.07788	0.18763
V572	0.34903	0.09407	0.34953	0.20737
V573	0.10874	0.17779	0.09292	0.62056
V574	0.0895	0.57207	0.20396	0.13446
V575	0.08972	0.13187	0.15886	0.61955
V576	0.15528	0.58421	0.12365	0.13686
V577	0.10216	0.11252	0.20376	0.58156
V578	0.12156	0.14598	0.47273	0.25973
V579	0.06881	0.62769	0.16154	0.14195
V580	0.15829	0.08615	0.14899	0.60657
V581	0.11186	0.12078	0.08942	0.67795
V582	0.40401	0.17294	0.10287	0.32017
V583	0.08765	0.12876	0.41726	0.36632
V584	0.38584	0.18992	0.26457	0.15966
V585	0.09046	0.09972	0.32942	0.4804
V586	0.23016	0.10321	0.4695	0.19713
V587	0.25158	0.10671	0.49454	0.14717
V588	0.43636	0.10104	0.0944	0.3682
V589	0.09871	0.58389	0.14139	0.176
V590	0.09648	0.56104	0.21424	0.12823
V591	0.08137	0.10714	0.19747	0.61402
V592	0.18622	0.12419	0.57104	0.11855
V593	0.42246	0.07295	0.19327	0.31132
V594	0.27345	0.2771	0.28516	0.1643
V595	0.09226	0.09169	0.09968	0.71638
V596	0.096	0.25963	0.21438	0.42998
V597	0.0687	0.45258	0.29109	0.18763
V598	0.10069	0.18044	0.58856	0.13031
V599	0.45045	0.28659	0.10797	0.15499
V600	0.27215	0.37992	0.12482	0.22311
V601	0.16037	0.25119	0.13537	0.45307
V602	0.09241	0.09135	0.09527	0.72097
V603	0.07572	0.29804	0.09693	0.52931
