cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V533	0.27193	0.35365	0.15274	0.22167
V534	0.02395	0.03249	0.68609	0.25747
V535	0.48677	0.0283	0.0476	0.43732
V536	0.17219	0.01866	0.3845	0.42465
V537	0.55896	0.27128	0.16041	0.00935
V538	0.40993	0.07347	0.11285	0.40375
V539	0.26271	0.43236	0.16851	0.13642
V540	0.20658	0.67979	0.08256	0.03107
V541	0.03889	0.4777	0.09148	0.39194
V542	0.18208	0.13247	0.27185	0.4136
V543	0.83337	0.04119	0.03198	0.09345
V544	0.09857	0.0989	0.19911	0.60343
V545	0.32995	0.15317	0.09696	0.41992
V546	0.07868	0.83188	0.08309	0.00634
V547	0.06227	0.61613	0.30458	0.01701
V548	0.16776	0.73186	0.09574	0.00464
V549	0.30484	0.05495	0.61549	0.02471
V550	0.52488	0.05819	0.02924	0.38769
V551	0.1863	0.7165	0.05037	0.04683
V552	0.0267	0.49585	0.04525	0.4322
V553	0.21881	0.15573	0.59539	0.03008
V554	0.06191	0.10905	0.0826	0.74644
V555	0.09446	0.2203	0.34545	0.33979
V556	0.03021	0.06261	0.85065	0.05653
V557	0.77236	0.05777	0.03007	0.1398
V558	0.08963	0.75488	0.04567	0.10982
V559	0.05065	0.75115	0.19261	0.00559
V560	0.6354	0.33594	0.02372	0.00495
V561	0.03787	0.06974	0.85369	0.03871
V562	0.74556	0.033	0.13258	0.08886
V563	0.23502	0.04025	0.70054	0.02419
V564	0.07598	0.09311	0.79797	0.03294
V565	0.12691	0.25539	0.38676	0.23094
V566	0.65559	0.12154	0.02223	0.20064
V567	0.2142	0.43843	0.04857	0.2988
V568	0.20657	0.03772	0.10069	0.65503
V569	0.62044	0.05848	0.02412	0.29696
V570	0.04305	0.27712	0.60681	0.07303
V571	0.77494	0.15588	0.01663	0.05255
V572	0.41459	0.02765	0.45543	0.10234
V573	0.07042	0.17909	0.0613	0.68919
V574	0.06566	0.7474	0.17292	0.01402
V575	0.03365	0.09934	0.16386	0.70315
V576	0.16724	0.76744	0.05503	0.01029
V577	0.04656	0.06375	0.23652	0.65318
V578	0.0622	0.07368	0.67503	0.18909
V579	0.04341	0.8312	0.10536	0.02003
V580	0.13357	0.03694	0.15141	0.67807
V581	0.07601	0.11105	0.06368	0.74926
V582	0.54327	0.16549	0.05172	0.23952
V583	0.02066	0.05785	0.58179	0.3397
V584	0.49289	0.17306	0.29961	0.03444
V585	0.02386	0.03388	0.44244	0.49982
V586	0.21909	0.02953	0.65167	0.09971
V587	0.25159	0.03745	0.67004	0.04092
V588	0.57619	0.0676	0.04935	0.30685
