Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V512	0	0.20434	0.63484	0.03983	0	0.12099
V513	0.001	0.02027	0.24178	0.07669	0.66026	0
V514	0	0.90064	0.04687	0	0	0.05249
V515	0.01056	0.34404	0	0.59537	0	0.05002
V516	0	0.03969	0.85817	0.02101	0.07777	0.00337
V517	0	0	0.40971	0.3153	0.27499	0
V518	0.43421	0.38904	0	0.17566	0.0011	0
V519	0	0.56966	0	0.11769	0	0.31265
V520	0.78033	0.07704	0	0.14263	0	0
V521	0.12673	0	0	0.0056	0.86768	0
V522	0.47027	0.17028	0	0.03604	0.19495	0.12847
V523	0.44955	0.15318	0.02238	0.20667	0	0.16823
V524	0.01727	0	0.0356	0.23939	0.53181	0.17592
V525	0.35888	0	0	0.01117	0	0.62995
V526	0	0.82066	0.10002	0.02033	0.05899	0
V527	0.38685	0	0.58009	0.01656	0.01651	0
V528	0.90301	0	0.08639	0.0106	0	0
V529	0.07339	0.06017	0	0.86644	0	0
